"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"77090","US","United States","California","Imperial","2020-03-10",-1,-6,-30,1,-2,3,6025
"77204","US","United States","California","Kern","2020-03-10",4,2,-17,-5,0,2,6029
"77261","US","United States","California","Kings","2020-03-10",5,3,-7,-7,0,0,6031
"77318","US","United States","California","Lake","2020-03-10",4,19,49,-11,2,0,6033
"77432","US","United States","California","Los Angeles","2020-03-10",-3,3,-29,-13,-2,3,6037
"77489","US","United States","California","Madera","2020-03-10",8,-5,29,44,-2,1,6039
"77546","US","United States","California","Marin","2020-03-10",0,7,22,-10,-4,3,6041
"77717","US","United States","California","Merced","2020-03-10",8,8,58,3,6,-1,6047
"77871","US","United States","California","Monterey","2020-03-10",5,12,-6,0,1,1,6053
"77985","US","United States","California","Nevada","2020-03-10",5,2,42,-40,2,0,6057
"78042","US","United States","California","Orange","2020-03-10",-1,1,-30,-15,-1,4,6059
"78099","US","United States","California","Placer","2020-03-10",2,15,41,14,1,0,6061
"78213","US","United States","California","Riverside","2020-03-10",1,5,-35,-6,-3,3,6065
"78270","US","United States","California","Sacramento","2020-03-10",2,11,38,-3,-1,0,6067
"78384","US","United States","California","San Bernardino","2020-03-10",1,1,-21,-9,-2,3,6071
"78441","US","United States","California","San Diego","2020-03-10",-4,-2,-32,-14,-1,3,6073
"78498","US","United States","California","San Francisco","2020-03-10",-6,10,9,-24,-21,9,6075
"78555","US","United States","California","San Joaquin","2020-03-10",7,7,23,1,-1,0,6077
"78612","US","United States","California","San Luis Obispo","2020-03-10",-7,-1,-34,-13,-2,3,6079
"78669","US","United States","California","San Mateo","2020-03-10",-1,9,33,-29,-14,7,6081
"78726","US","United States","California","Santa Barbara","2020-03-10",-3,6,-28,-12,-4,4,6083
"78783","US","United States","California","Santa Clara","2020-03-10",-3,6,30,-28,-16,7,6085
"78840","US","United States","California","Santa Cruz","2020-03-10",2,12,10,-14,-3,3,6087
"78897","US","United States","California","Shasta","2020-03-10",7,13,79,11,4,-1,6089
"79011","US","United States","California","Solano","2020-03-10",3,6,31,-1,2,0,6095
"79068","US","United States","California","Sonoma","2020-03-10",0,8,45,-4,3,0,6097
"79125","US","United States","California","Stanislaus","2020-03-10",6,7,21,5,2,0,6099
"79352","US","United States","California","Tulare","2020-03-10",5,6,12,6,0,1,6107
"79466","US","United States","California","Ventura","2020-03-10",-1,-5,-31,-12,-2,4,6111
"79523","US","United States","California","Yolo","2020-03-10",6,3,60,5,1,0,6113
"79694","US","United States","Colorado","Adams","2020-03-10",4,18,24,1,3,0,8001
"79808","US","United States","Colorado","Arapahoe","2020-03-10",6,7,34,7,2,0,8005
"79925","US","United States","Colorado","Boulder","2020-03-10",4,9,25,-2,1,1,8013
"79982","US","United States","Colorado","Broomfield","2020-03-10",7,18,33,4,0,1,8014
"80247","US","United States","Colorado","Denver","2020-03-10",2,19,42,-6,2,0,8031
"80304","US","United States","Colorado","Douglas","2020-03-10",4,12,34,5,0,1,8035
"80361","US","United States","Colorado","Eagle","2020-03-10",0,10,7,-8,0,2,8037
"80418","US","United States","Colorado","El Paso","2020-03-10",8,11,71,0,0,-1,8041
"80589","US","United States","Colorado","Garfield","2020-03-10",7,5,22,3,3,-1,8045
"80856","US","United States","Colorado","Jefferson","2020-03-10",7,-3,33,-1,2,0,8059
"81085","US","United States","Colorado","Larimer","2020-03-10",8,19,40,6,4,-1,8069
"81313","US","United States","Colorado","Mesa","2020-03-10",8,12,51,0,2,-1,8077
"81832","US","United States","Colorado","Pueblo","2020-03-10",12,15,28,16,2,-1,8101
"82206","US","United States","Colorado","Weld","2020-03-10",7,15,39,5,3,-1,8123
"82376","US","United States","Connecticut","Fairfield","2020-03-10",3,8,29,-8,0,1,9001
"82433","US","United States","Connecticut","Hartford","2020-03-10",4,10,33,2,2,0,9003
"82547","US","United States","Connecticut","Middlesex","2020-03-10",4,7,39,-33,2,0,9007
"82604","US","United States","Connecticut","New Haven","2020-03-10",5,9,17,11,0,0,9009
"82661","US","United States","Connecticut","New London","2020-03-10",1,10,16,2,5,0,9011
"82775","US","United States","Connecticut","Windham","2020-03-10",8,3,23,-14,4,0,9015
"82946","US","United States","Delaware","New Castle","2020-03-10",6,7,24,2,1,0,10003
"83003","US","United States","Delaware","Sussex","2020-03-10",13,8,29,12,3,0,10005
"83174","US","United States","Florida","Alachua","2020-03-10",5,4,12,3,0,0,12001
"83288","US","United States","Florida","Bay","2020-03-10",13,9,32,12,6,-1,12005
"83402","US","United States","Florida","Brevard","2020-03-10",8,3,24,27,1,0,12009
"83459","US","United States","Florida","Broward","2020-03-10",2,8,2,-5,0,1,12011
"83572","US","United States","Florida","Charlotte","2020-03-10",2,7,16,20,-2,0,12015
"83743","US","United States","Florida","Collier","2020-03-10",3,7,9,-10,-11,3,12021
"83971","US","United States","Florida","Duval","2020-03-10",4,3,19,3,-11,2,12031
"84028","US","United States","Florida","Escambia","2020-03-10",8,2,26,9,3,0,12033
"84598","US","United States","Florida","Hernando","2020-03-10",3,8,16,-11,-1,1,12053
"84712","US","United States","Florida","Hillsborough","2020-03-10",5,6,15,0,1,0,12057
"84826","US","United States","Florida","Indian River","2020-03-10",4,9,15,1,1,0,12061
"85033","US","United States","Florida","Lake","2020-03-10",9,5,20,8,2,0,12069
"85090","US","United States","Florida","Lee","2020-03-10",5,5,16,11,0,1,12071
"85147","US","United States","Florida","Leon","2020-03-10",4,4,15,-13,1,0,12073
"85359","US","United States","Florida","Manatee","2020-03-10",3,5,19,11,2,0,12081
"85416","US","United States","Florida","Marion","2020-03-10",7,6,12,33,2,0,12083
"85473","US","United States","Florida","Martin","2020-03-10",7,-1,13,8,2,1,12085
"85530","US","United States","Florida","Miami-Dade","2020-03-10",3,7,2,-5,1,1,12086
"85587","US","United States","Florida","Monroe","2020-03-10",3,6,-1,-4,0,1,12087
"85644","US","United States","Florida","Nassau","2020-03-10",10,5,25,11,0,0,12089
"85701","US","United States","Florida","Okaloosa","2020-03-10",11,6,54,8,3,-1,12091
"85758","US","United States","Florida","Okeechobee","2020-03-10",6,3,14,-19,-1,1,12093
"85815","US","United States","Florida","Orange","2020-03-10",3,3,12,-1,0,0,12095
"85872","US","United States","Florida","Osceola","2020-03-10",8,10,3,0,0,0,12097
"85929","US","United States","Florida","Palm Beach","2020-03-10",1,6,-5,-4,0,2,12099
"85986","US","United States","Florida","Pasco","2020-03-10",8,2,7,13,1,0,12101
"86043","US","United States","Florida","Pinellas","2020-03-10",6,8,21,9,0,0,12103
"86100","US","United States","Florida","Polk","2020-03-10",8,7,11,10,1,0,12105
"86271","US","United States","Florida","Sarasota","2020-03-10",4,3,21,2,1,0,12115
"86328","US","United States","Florida","Seminole","2020-03-10",3,9,20,38,0,0,12117
"86385","US","United States","Florida","St. Johns","2020-03-10",14,25,43,14,0,0,12109
"86442","US","United States","Florida","St. Lucie","2020-03-10",5,12,10,0,2,0,12111
"86499","US","United States","Florida","Sumter","2020-03-10",3,8,-17,15,-6,0,12119
"86726","US","United States","Florida","Volusia","2020-03-10",22,11,45,9,-1,0,12127
"86840","US","United States","Florida","Walton","2020-03-10",16,13,50,7,7,-1,12131
"87349","US","United States","Georgia","Bartow","2020-03-10",7,14,19,4,0,0,13015
"87520","US","United States","Georgia","Bibb","2020-03-10",10,5,11,10,2,0,13021
"87975","US","United States","Georgia","Camden","2020-03-10",6,11,30,17,1,0,13039
"88088","US","United States","Georgia","Carroll","2020-03-10",12,9,-2,21,0,1,13045
"88258","US","United States","Georgia","Chatham","2020-03-10",10,10,33,5,2,0,13051
"88485","US","United States","Georgia","Clarke","2020-03-10",-3,2,-7,-6,-20,3,13059
"88542","US","United States","Georgia","Clayton","2020-03-10",9,3,9,-11,0,1,13063
"88620","US","United States","Georgia","Cobb","2020-03-10",2,14,21,-2,0,1,13067
"88791","US","United States","Georgia","Columbia","2020-03-10",8,5,67,15,1,-1,13073
"89233","US","United States","Georgia","DeKalb","2020-03-10",4,5,-1,-3,-2,1,13089
"89461","US","United States","Georgia","Douglas","2020-03-10",6,6,6,2,1,1,13097
"90086","US","United States","Georgia","Fulton","2020-03-10",-1,1,12,-6,-8,4,13121
"90200","US","United States","Georgia","Glynn","2020-03-10",10,31,27,12,2,0,13127
"90428","US","United States","Georgia","Gwinnett","2020-03-10",4,9,30,-3,0,1,13135
"91812","US","United States","Georgia","Lowndes","2020-03-10",15,10,9,2,2,0,13185
"92567","US","United States","Georgia","Muscogee","2020-03-10",12,11,26,-11,1,-1,13215
"93326","US","United States","Georgia","Richmond","2020-03-10",8,11,14,9,1,-1,13245
"95219","US","United States","Hawaii","Hawaii","2020-03-10",-3,-2,2,0,0,1,15001
"95276","US","United States","Hawaii","Honolulu","2020-03-10",-2,0,-1,-8,0,1,15003
"95333","US","United States","Hawaii","Kauai","2020-03-10",0,-1,-3,5,0,1,15007
"95390","US","United States","Hawaii","Maui","2020-03-10",3,4,6,0,2,0,15009
"95504","US","United States","Idaho","Ada","2020-03-10",9,14,97,3,2,-1,16001
"95909","US","United States","Idaho","Bonneville","2020-03-10",7,19,28,11,3,-1,16019
"96019","US","United States","Idaho","Canyon","2020-03-10",11,15,95,4,2,-2,16027
"96667","US","United States","Idaho","Kootenai","2020-03-10",7,10,82,8,2,-1,16055
"97905","US","United States","Illinois","Champaign","2020-03-10",7,12,-10,1,0,0,17019
"98247","US","United States","Illinois","Cook","2020-03-10",6,9,18,-4,0,0,17031
"98589","US","United States","Illinois","DuPage","2020-03-10",6,15,22,-3,0,0,17043
"99722","US","United States","Illinois","Kane","2020-03-10",8,10,35,2,1,-1,17089
"99950","US","United States","Illinois","Lake","2020-03-10",7,20,18,-4,0,0,17097
"100406","US","United States","Illinois","Madison","2020-03-10",7,-2,6,3,-1,0,17119
"100735","US","United States","Illinois","McHenry","2020-03-10",8,17,40,2,1,0,17111
"100792","US","United States","Illinois","McLean","2020-03-10",4,11,-25,4,-4,1,17113
"101226","US","United States","Illinois","Peoria","2020-03-10",7,8,12,15,0,0,17143
"101616","US","United States","Illinois","Rock Island","2020-03-10",4,17,12,0,-3,0,17161
"101730","US","United States","Illinois","Sangamon","2020-03-10",8,13,20,3,-1,0,17167
"101886","US","United States","Illinois","St. Clair","2020-03-10",9,10,18,-6,-1,0,17163
"102532","US","United States","Illinois","Will","2020-03-10",5,12,32,-6,0,0,17197
"102646","US","United States","Illinois","Winnebago","2020-03-10",12,6,62,6,2,-1,17201
"102874","US","United States","Indiana","Allen","2020-03-10",3,4,-5,3,0,1,18003
"103313","US","United States","Indiana","Clark","2020-03-10",8,20,42,1,1,1,18019
"105308","US","United States","Indiana","Lake","2020-03-10",9,6,17,11,0,0,18089
"105365","US","United States","Indiana","LaPorte","2020-03-10",7,7,12,8,0,0,18091
"105536","US","United States","Indiana","Marion","2020-03-10",7,4,6,-3,0,0,18097
"106356","US","United States","Indiana","Porter","2020-03-10",8,3,29,4,1,0,18127
"106925","US","United States","Indiana","St. Joseph","2020-03-10",10,6,19,4,-1,0,18141
"107204","US","United States","Indiana","Tippecanoe","2020-03-10",5,7,-2,4,1,1,18157
"109579","US","United States","Iowa","Dubuque","2020-03-10",8,34,13,-27,1,0,19061
"110697","US","United States","Iowa","Johnson","2020-03-10",7,2,44,14,1,0,19103
"110965","US","United States","Iowa","Linn","2020-03-10",2,34,57,9,1,0,19113
"111986","US","United States","Iowa","Polk","2020-03-10",5,22,47,3,2,-1,19153
"112197","US","United States","Iowa","Scott","2020-03-10",10,5,50,12,2,-1,19163
"114003","US","United States","Kansas","Douglas","2020-03-10",1,4,12,-16,-16,3,20045
"114649","US","United States","Kansas","Johnson","2020-03-10",5,4,74,10,1,0,20091
"115952","US","United States","Kansas","Sedgwick","2020-03-10",12,10,40,-1,3,-1,20173
"116066","US","United States","Kansas","Shawnee","2020-03-10",10,6,40,31,-16,2,20177
"116448","US","United States","Kansas","Wyandotte","2020-03-10",9,11,46,6,2,-1,20209
"116926","US","United States","Kentucky","Boone","2020-03-10",8,9,-3,0,1,1,21015
"118142","US","United States","Kentucky","Fayette","2020-03-10",-1,14,2,-7,0,2,21067
"119265","US","United States","Kentucky","Jefferson","2020-03-10",7,17,14,0,0,1,21111
"119435","US","United States","Kentucky","Kenton","2020-03-10",6,12,15,-7,0,0,21117
"119619","US","United States","Kentucky","Laurel","2020-03-10",11,15,18,6,1,1,21125
"122825","US","United States","Louisiana","Caddo","2020-03-10",16,13,49,6,1,-2,22017
"122882","US","United States","Louisiana","Calcasieu","2020-03-10",16,6,30,7,1,-1,22019
"123264","US","United States","Louisiana","East Baton Rouge","2020-03-10",6,11,6,5,2,0,22033
"123775","US","United States","Louisiana","Jefferson","2020-03-10",4,11,4,2,3,1,22051
"123888","US","United States","Louisiana","Lafayette","2020-03-10",8,6,17,-4,2,0,22055
"124287","US","United States","Louisiana","Orleans","2020-03-10",14,9,28,0,0,1,22071
"124924","US","United States","Louisiana","St. John the Baptist","2020-03-10",12,8,-48,0,1,0,22095
"125152","US","United States","Louisiana","St. Tammany","2020-03-10",7,11,-15,12,1,1,22103
"125266","US","United States","Louisiana","Terrebonne","2020-03-10",6,12,8,-6,1,0,22109
"126004","US","United States","Maine","Cumberland","2020-03-10",5,8,31,1,0,0,23005
"126175","US","United States","Maine","Kennebec","2020-03-10",10,9,15,10,3,0,23011
"126403","US","United States","Maine","Penobscot","2020-03-10",2,6,0,16,1,1,23019
"126745","US","United States","Maine","York","2020-03-10",7,8,62,7,0,0,23031
"126916","US","United States","Maryland","Anne Arundel","2020-03-10",8,3,46,-5,-5,1,24003
"126973","US","United States","Maryland","Baltimore","2020-03-10",9,5,46,3,2,0,24005
"127030","US","United States","Maryland","Baltimore","2020-03-10",4,5,38,1,3,0,24005
"127201","US","United States","Maryland","Carroll","2020-03-10",6,-2,38,3,3,0,24013
"127429","US","United States","Maryland","Frederick","2020-03-10",2,9,34,-7,2,0,24021
"127543","US","United States","Maryland","Harford","2020-03-10",4,1,39,9,2,0,24025
"127600","US","United States","Maryland","Howard","2020-03-10",0,-2,40,11,2,1,24027
"127714","US","United States","Maryland","Montgomery","2020-03-10",1,2,40,-6,1,1,24031
"127771","US","United States","Maryland","Prince George's","2020-03-10",8,5,48,-2,3,0,24033
"128056","US","United States","Maryland","Washington","2020-03-10",8,6,21,-1,2,0,24043
"128284","US","United States","Massachusetts","Barnstable","2020-03-10",5,9,32,1,1,0,25001
"128341","US","United States","Massachusetts","Berkshire","2020-03-10",4,0,0,4,1,1,25003
"128398","US","United States","Massachusetts","Bristol","2020-03-10",8,7,27,2,2,0,25005
"128512","US","United States","Massachusetts","Essex","2020-03-10",7,4,49,-2,1,0,25009
"128626","US","United States","Massachusetts","Hampden","2020-03-10",9,8,33,2,1,0,25013
"128740","US","United States","Massachusetts","Middlesex","2020-03-10",4,10,31,-11,-2,2,25017
"128854","US","United States","Massachusetts","Norfolk","2020-03-10",6,13,41,-6,-1,1,25021
"128911","US","United States","Massachusetts","Plymouth","2020-03-10",8,6,60,-6,2,0,25023
"128968","US","United States","Massachusetts","Suffolk","2020-03-10",0,7,26,-10,-2,1,25025
"129025","US","United States","Massachusetts","Worcester","2020-03-10",8,7,37,6,1,0,25027
"129647","US","United States","Michigan","Berrien","2020-03-10",15,11,29,8,1,-1,26021
"129761","US","United States","Michigan","Calhoun","2020-03-10",12,9,22,11,0,-1,26025
"130445","US","United States","Michigan","Genesee","2020-03-10",12,3,86,11,0,-1,26049
"130616","US","United States","Michigan","Grand Traverse","2020-03-10",7,5,29,-4,-6,2,26055
"130901","US","United States","Michigan","Ingham","2020-03-10",11,7,85,3,0,-1,26065
"131242","US","United States","Michigan","Kalamazoo","2020-03-10",12,9,67,5,2,-1,26077
"131356","US","United States","Michigan","Kent","2020-03-10",10,6,85,4,1,-1,26081
"131748","US","United States","Michigan","Macomb","2020-03-10",10,7,103,4,-3,1,26099
"132198","US","United States","Michigan","Monroe","2020-03-10",19,7,31,5,3,-1,26115
"132482","US","United States","Michigan","Oakland","2020-03-10",9,3,68,2,-4,1,26125
"132817","US","United States","Michigan","Ottawa","2020-03-10",13,9,68,9,1,-1,26139
"133188","US","United States","Michigan","St. Clair","2020-03-10",10,1,-5,3,3,0,26147
"133416","US","United States","Michigan","Washtenaw","2020-03-10",9,-10,39,-4,-5,1,26161
"133473","US","United States","Michigan","Wayne","2020-03-10",14,3,37,4,-4,0,26163
"133701","US","United States","Minnesota","Anoka","2020-03-10",7,7,15,-8,-1,1,27003
"134572","US","United States","Minnesota","Dakota","2020-03-10",6,4,14,-9,0,1,27037
"135010","US","United States","Minnesota","Hennepin","2020-03-10",5,4,9,1,-1,1,27053
"136371","US","United States","Minnesota","Olmsted","2020-03-10",5,9,15,-10,0,1,27109
"136755","US","United States","Minnesota","Ramsey","2020-03-10",6,6,21,-2,-6,2,27123
"137256","US","United States","Minnesota","St. Louis","2020-03-10",7,6,5,-8,-5,1,27137
"137313","US","United States","Minnesota","Stearns","2020-03-10",6,6,-48,-31,0,1,27145
"137754","US","United States","Minnesota","Washington","2020-03-10",6,-2,5,-5,-13,2,27163
"138895","US","United States","Mississippi","DeSoto","2020-03-10",17,21,57,0,-14,1,28033
"139236","US","United States","Mississippi","Harrison","2020-03-10",18,9,19,9,1,-1,28047
"139500","US","United States","Mississippi","Jackson","2020-03-10",17,9,23,11,1,0,28059
"139872","US","United States","Mississippi","Lauderdale","2020-03-10",16,9,6,9,-14,2,28075
"142796","US","United States","Missouri","Boone","2020-03-10",6,6,33,7,1,-1,29019
"143458","US","United States","Missouri","Clay","2020-03-10",10,11,70,7,2,-1,29047
"144220","US","United States","Missouri","Greene","2020-03-10",11,6,46,13,2,-1,29077
"144636","US","United States","Missouri","Jackson","2020-03-10",15,7,34,8,2,-1,29095
"144693","US","United States","Missouri","Jasper","2020-03-10",14,13,64,22,1,-2,29097
"146980","US","United States","Missouri","St. Charles","2020-03-10",7,17,47,11,-4,1,29183
"147143","US","United States","Missouri","St. Louis","2020-03-10",11,9,27,-2,-3,0,29189
"147200","US","United States","Missouri","St. Louis","2020-03-10",10,10,53,-8,-3,0,29189
"148494","US","United States","Montana","Flathead","2020-03-10",14,-1,-6,5,3,0,30029
"148551","US","United States","Montana","Gallatin","2020-03-10",4,2,24,-2,3,-1,30031
"149009","US","United States","Montana","Missoula","2020-03-10",7,6,24,4,2,-1,30063
"149553","US","United States","Montana","Yellowstone","2020-03-10",11,13,47,0,2,-1,30111
"150610","US","United States","Nebraska","Douglas","2020-03-10",2,9,18,1,-7,2,31055
"151171","US","United States","Nebraska","Lancaster","2020-03-10",1,1,24,-3,-9,2,31109
"151826","US","United States","Nebraska","Sarpy","2020-03-10",5,8,35,7,-2,2,31153
"152470","US","United States","Nevada","Clark","2020-03-10",1,3,-10,-8,-1,1,32003
"152948","US","United States","Nevada","Washoe","2020-03-10",4,15,44,-4,1,0,32031
"153347","US","United States","New Hampshire","Grafton","2020-03-10",0,-1,-31,-10,-1,1,33009
"153404","US","United States","New Hampshire","Hillsborough","2020-03-10",9,4,61,3,-2,1,33011
"153461","US","United States","New Hampshire","Merrimack","2020-03-10",7,3,5,-1,-1,1,33013
"153518","US","United States","New Hampshire","Rockingham","2020-03-10",10,10,81,11,-2,0,33015
"153746","US","United States","New Jersey","Atlantic","2020-03-10",11,14,40,8,3,-1,34001
"153803","US","United States","New Jersey","Bergen","2020-03-10",1,13,41,-6,-3,3,34003
"153860","US","United States","New Jersey","Burlington","2020-03-10",7,10,50,-1,0,1,34005
"153917","US","United States","New Jersey","Camden","2020-03-10",7,7,54,-4,0,0,34007
"154088","US","United States","New Jersey","Essex","2020-03-10",9,10,38,-13,0,1,34013
"154145","US","United States","New Jersey","Gloucester","2020-03-10",8,6,56,4,2,0,34015
"154202","US","United States","New Jersey","Hudson","2020-03-10",6,14,28,-9,-5,3,34017
"154316","US","United States","New Jersey","Mercer","2020-03-10",5,8,25,-11,-1,0,34021
"154373","US","United States","New Jersey","Middlesex","2020-03-10",6,10,40,-10,-3,2,34023
"154430","US","United States","New Jersey","Monmouth","2020-03-10",7,6,47,-3,-2,1,34025
"154487","US","United States","New Jersey","Morris","2020-03-10",5,14,31,-9,-1,1,34027
"154544","US","United States","New Jersey","Ocean","2020-03-10",4,8,32,26,-7,0,34029
"154601","US","United States","New Jersey","Passaic","2020-03-10",5,10,49,3,0,0,34031
"154658","US","United States","New Jersey","Salem","2020-03-10",14,11,25,10,2,0,34033
"154715","US","United States","New Jersey","Somerset","2020-03-10",4,13,21,-6,-2,2,34035
"154829","US","United States","New Jersey","Union","2020-03-10",7,12,47,-7,-1,1,34039
"154886","US","United States","New Jersey","Warren","2020-03-10",8,7,19,3,1,0,34041
"155000","US","United States","New Mexico","Bernalillo","2020-03-10",11,13,27,8,2,-1,35001
"155342","US","United States","New Mexico","Eddy","2020-03-10",10,9,58,9,6,-3,35015
"155570","US","United States","New Mexico","Lea","2020-03-10",3,14,11,-4,4,-3,35025
"156083","US","United States","New Mexico","San Juan","2020-03-10",10,35,16,-4,2,-2,35045
"156197","US","United States","New Mexico","Sandoval","2020-03-10",23,14,50,9,1,-1,35043
"156254","US","United States","New Mexico","Santa Fe","2020-03-10",8,19,53,28,1,-1,35049
"156572","US","United States","New Mexico","Valencia","2020-03-10",11,13,38,2,-16,0,35061
"156686","US","United States","New York","Albany","2020-03-10",0,9,-2,0,2,1,36001
"156800","US","United States","New York","Bronx","2020-03-10",6,10,9,0,1,1,36005
"156857","US","United States","New York","Broome","2020-03-10",8,7,10,4,4,1,36007
"157427","US","United States","New York","Dutchess","2020-03-10",5,7,19,-6,2,1,36027
"157484","US","United States","New York","Erie","2020-03-10",1,3,-3,-4,3,1,36029
"157940","US","United States","New York","Kings","2020-03-10",1,9,28,-4,-6,2,36047
"158168","US","United States","New York","Monroe","2020-03-10",3,4,6,-5,0,1,36055
"158282","US","United States","New York","Nassau","2020-03-10",3,8,23,-9,-2,2,36059
"158339","US","United States","New York","New York","2020-03-10",-6,7,12,-11,-7,4,36061
"158396","US","United States","New York","Niagara","2020-03-10",5,0,9,29,3,1,36063
"158453","US","United States","New York","Oneida","2020-03-10",6,1,-9,1,2,1,36065
"158510","US","United States","New York","Onondaga","2020-03-10",2,1,-1,3,2,0,36067
"158567","US","United States","New York","Ontario","2020-03-10",9,6,6,11,2,0,36069
"158624","US","United States","New York","Orange","2020-03-10",3,6,32,-1,-4,1,36071
"158909","US","United States","New York","Queens","2020-03-10",4,10,33,-10,0,2,36081
"158966","US","United States","New York","Rensselaer","2020-03-10",4,2,3,2,-3,0,36083
"159023","US","United States","New York","Richmond","2020-03-10",3,6,6,2,1,1,36085
"159080","US","United States","New York","Rockland","2020-03-10",-9,4,49,-3,-16,3,36087
"159137","US","United States","New York","Saratoga","2020-03-10",1,6,-1,4,1,1,36091
"159194","US","United States","New York","Schenectady","2020-03-10",4,12,6,0,3,0,36093
"159536","US","United States","New York","Suffolk","2020-03-10",3,7,29,-5,3,1,36103
"159707","US","United States","New York","Tompkins","2020-03-10",3,6,-2,10,2,0,36109
"159764","US","United States","New York","Ulster","2020-03-10",6,12,19,3,2,1,36111
"159992","US","United States","New York","Westchester","2020-03-10",1,4,25,-10,-3,2,36119
"160781","US","United States","North Carolina","Buncombe","2020-03-10",7,7,66,-4,1,0,37021
"161619","US","United States","North Carolina","Cumberland","2020-03-10",10,2,26,7,-1,-1,37051
"161961","US","United States","North Carolina","Durham","2020-03-10",3,10,33,-3,-2,1,37063
"162075","US","United States","North Carolina","Forsyth","2020-03-10",10,5,34,5,0,-1,37067
"162434","US","United States","North Carolina","Guilford","2020-03-10",12,1,39,0,2,-1,37081
"162662","US","United States","North Carolina","Henderson","2020-03-10",7,7,38,-16,3,-1,37089
"162833","US","United States","North Carolina","Iredell","2020-03-10",6,3,42,13,-9,1,37097
"163459","US","United States","North Carolina","Mecklenburg","2020-03-10",4,9,31,-2,1,0,37119
"163744","US","United States","North Carolina","New Hanover","2020-03-10",5,0,26,-6,-1,0,37129
"163858","US","United States","North Carolina","Onslow","2020-03-10",4,5,14,10,2,0,37133
"163915","US","United States","North Carolina","Orange","2020-03-10",2,-7,24,-2,-9,2,37135
"164255","US","United States","North Carolina","Pitt","2020-03-10",8,7,24,-13,-3,0,37147
"165224","US","United States","North Carolina","Wake","2020-03-10",2,9,48,-7,-1,1,37183
"165947","US","United States","North Dakota","Cass","2020-03-10",5,-3,-2,21,0,0,38017
"167126","US","United States","Ohio","Ashtabula","2020-03-10",12,5,29,8,3,0,39007
"167411","US","United States","Ohio","Butler","2020-03-10",7,10,11,4,3,1,39017
"167924","US","United States","Ohio","Cuyahoga","2020-03-10",3,4,1,-1,-2,1,39035
"168095","US","United States","Ohio","Delaware","2020-03-10",7,6,23,9,-2,2,39041
"168323","US","United States","Ohio","Franklin","2020-03-10",3,5,1,-2,-2,1,39049
