"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"78943","US","United States","California","Siskiyou","2020-02-28",16,7,36,27,1,-2,6093
"79000","US","United States","California","Solano","2020-02-28",4,4,19,8,4,0,6095
"79057","US","United States","California","Sonoma","2020-02-28",3,7,15,3,3,-1,6097
"79114","US","United States","California","Stanislaus","2020-02-28",7,6,36,11,3,-2,6099
"79228","US","United States","California","Tehama","2020-02-28",11,11,12,10,2,-1,6103
"79341","US","United States","California","Tulare","2020-02-28",5,4,28,18,1,-2,6107
"79455","US","United States","California","Ventura","2020-02-28",3,-5,1,4,4,-1,6111
"79512","US","United States","California","Yolo","2020-02-28",5,3,30,8,3,-1,6113
"79569","US","United States","California","Yuba","2020-02-28",13,7,21,11,2,-2,6115
"79683","US","United States","Colorado","Adams","2020-02-28",4,10,43,4,3,-2,8001
"79797","US","United States","Colorado","Arapahoe","2020-02-28",7,3,43,11,2,-1,8005
"79914","US","United States","Colorado","Boulder","2020-02-28",5,8,29,8,3,-1,8013
"80236","US","United States","Colorado","Denver","2020-02-28",3,14,30,1,3,-2,8031
"80293","US","United States","Colorado","Douglas","2020-02-28",5,2,30,5,4,-2,8035
"80350","US","United States","Colorado","Eagle","2020-02-28",12,13,16,6,2,-1,8037
"80407","US","United States","Colorado","El Paso","2020-02-28",9,9,31,9,3,-2,8041
"80578","US","United States","Colorado","Garfield","2020-02-28",8,1,20,24,8,-2,8045
"80845","US","United States","Colorado","Jefferson","2020-02-28",7,-6,26,14,3,-2,8059
"81074","US","United States","Colorado","Larimer","2020-02-28",7,10,25,9,1,-2,8069
"81302","US","United States","Colorado","Mesa","2020-02-28",14,11,47,11,3,-2,8077
"81821","US","United States","Colorado","Pueblo","2020-02-28",17,13,28,8,3,-2,8101
"82195","US","United States","Colorado","Weld","2020-02-28",7,8,52,2,3,-2,8123
"82365","US","United States","Connecticut","Fairfield","2020-02-28",1,-1,4,3,3,0,9001
"82422","US","United States","Connecticut","Hartford","2020-02-28",5,-1,-2,5,2,0,9003
"82536","US","United States","Connecticut","Middlesex","2020-02-28",1,-1,0,-10,3,0,9007
"82593","US","United States","Connecticut","New Haven","2020-02-28",5,2,3,3,3,-1,9009
"82650","US","United States","Connecticut","New London","2020-02-28",-4,2,-1,3,4,0,9011
"82707","US","United States","Connecticut","Tolland","2020-02-28",10,2,0,11,4,-1,9013
"82764","US","United States","Connecticut","Windham","2020-02-28",7,-7,-5,-3,3,0,9015
"82878","US","United States","Delaware","Kent","2020-02-28",9,0,4,1,3,-2,10001
"82935","US","United States","Delaware","New Castle","2020-02-28",6,4,-6,2,2,-1,10003
"82992","US","United States","Delaware","Sussex","2020-02-28",7,2,4,-1,5,-1,10005
"83163","US","United States","Florida","Alachua","2020-02-28",6,7,3,5,-1,-1,12001
"83277","US","United States","Florida","Bay","2020-02-28",13,7,10,17,4,-1,12005
"83391","US","United States","Florida","Brevard","2020-02-28",6,4,1,22,1,0,12009
"83448","US","United States","Florida","Broward","2020-02-28",4,3,1,1,2,-1,12011
"83561","US","United States","Florida","Charlotte","2020-02-28",8,8,-4,13,0,0,12015
"83732","US","United States","Florida","Collier","2020-02-28",4,4,-14,-4,0,1,12021
"83789","US","United States","Florida","Columbia","2020-02-28",13,10,2,10,2,-1,12023
"83960","US","United States","Florida","Duval","2020-02-28",7,5,6,8,2,-2,12031
"84017","US","United States","Florida","Escambia","2020-02-28",17,4,34,13,3,-2,12033
"84587","US","United States","Florida","Hernando","2020-02-28",7,5,3,24,0,0,12053
"84701","US","United States","Florida","Hillsborough","2020-02-28",6,4,4,7,2,-1,12057
"84815","US","United States","Florida","Indian River","2020-02-28",5,1,12,1,-1,1,12061
"85022","US","United States","Florida","Lake","2020-02-28",7,3,1,14,0,0,12069
"85079","US","United States","Florida","Lee","2020-02-28",7,5,0,14,1,0,12071
"85136","US","United States","Florida","Leon","2020-02-28",10,4,18,-2,1,-2,12073
"85348","US","United States","Florida","Manatee","2020-02-28",6,7,9,19,1,0,12081
"85405","US","United States","Florida","Marion","2020-02-28",8,4,5,15,1,0,12083
"85462","US","United States","Florida","Martin","2020-02-28",6,1,5,13,0,1,12085
"85519","US","United States","Florida","Miami-Dade","2020-02-28",5,5,-6,-1,3,-1,12086
"85576","US","United States","Florida","Monroe","2020-02-28",7,9,17,7,0,2,12087
"85633","US","United States","Florida","Nassau","2020-02-28",7,7,-3,-8,3,0,12089
"85690","US","United States","Florida","Okaloosa","2020-02-28",14,5,18,11,4,-2,12091
"85747","US","United States","Florida","Okeechobee","2020-02-28",12,7,-10,7,-1,0,12093
"85804","US","United States","Florida","Orange","2020-02-28",4,3,12,5,2,-1,12095
"85861","US","United States","Florida","Osceola","2020-02-28",8,8,-2,3,2,-1,12097
"85918","US","United States","Florida","Palm Beach","2020-02-28",3,2,13,4,-7,1,12099
"85975","US","United States","Florida","Pasco","2020-02-28",8,3,-6,15,2,0,12101
"86032","US","United States","Florida","Pinellas","2020-02-28",6,6,-8,6,1,0,12103
"86089","US","United States","Florida","Polk","2020-02-28",9,7,1,15,1,-1,12105
"86260","US","United States","Florida","Sarasota","2020-02-28",5,7,-6,5,0,0,12115
"86317","US","United States","Florida","Seminole","2020-02-28",5,6,2,3,2,-1,12117
"86374","US","United States","Florida","St. Johns","2020-02-28",6,9,3,7,1,0,12109
"86431","US","United States","Florida","St. Lucie","2020-02-28",9,7,-1,4,1,-1,12111
"86488","US","United States","Florida","Sumter","2020-02-28",9,4,-23,17,-4,1,12119
"86545","US","United States","Florida","Suwannee","2020-02-28",8,5,6,28,2,-1,12121
"86715","US","United States","Florida","Volusia","2020-02-28",8,4,-6,0,1,0,12127
"86829","US","United States","Florida","Walton","2020-02-28",18,4,37,11,2,-1,12131
"87338","US","United States","Georgia","Bartow","2020-02-28",13,10,23,4,5,-1,13015
"87964","US","United States","Georgia","Camden","2020-02-28",6,15,4,17,3,-2,13039
"88077","US","United States","Georgia","Carroll","2020-02-28",14,8,26,14,4,-2,13045
"88247","US","United States","Georgia","Chatham","2020-02-28",10,8,18,12,4,-1,13051
"88474","US","United States","Georgia","Clarke","2020-02-28",10,7,20,-5,1,-2,13059
"88531","US","United States","Georgia","Clayton","2020-02-28",12,1,36,2,2,-3,13063
"88609","US","United States","Georgia","Cobb","2020-02-28",3,5,33,12,2,-2,13067
"88780","US","United States","Georgia","Columbia","2020-02-28",13,7,25,11,2,-3,13073
"89222","US","United States","Georgia","DeKalb","2020-02-28",6,-2,34,7,2,-2,13089
"89450","US","United States","Georgia","Douglas","2020-02-28",9,2,20,1,1,-2,13097
"90075","US","United States","Georgia","Fulton","2020-02-28",8,1,27,6,0,-2,13121
"90189","US","United States","Georgia","Glynn","2020-02-28",15,14,16,3,3,-1,13127
"90417","US","United States","Georgia","Gwinnett","2020-02-28",3,1,41,-6,3,-2,13135
"90635","US","United States","Georgia","Haralson","2020-02-28",11,5,10,2,0,-2,13143
"91801","US","United States","Georgia","Lowndes","2020-02-28",16,7,32,2,2,-2,13185
"92556","US","United States","Georgia","Muscogee","2020-02-28",17,9,19,-8,1,-2,13215
"93315","US","United States","Georgia","Richmond","2020-02-28",16,15,11,15,4,-2,13245
"94878","US","United States","Georgia","Whitfield","2020-02-28",11,-2,-18,3,4,-1,13313
"95208","US","United States","Hawaii","Hawaii","2020-02-28",4,-2,0,2,1,0,15001
"95265","US","United States","Hawaii","Honolulu","2020-02-28",2,3,-5,-2,2,0,15003
"95322","US","United States","Hawaii","Kauai","2020-02-28",6,5,-1,3,0,0,15007
"95379","US","United States","Hawaii","Maui","2020-02-28",4,3,8,0,-1,0,15009
"95493","US","United States","Idaho","Ada","2020-02-28",7,9,62,6,-2,-1,16001
"95550","US","United States","Idaho","Bannock","2020-02-28",14,5,36,19,-6,0,16005
"95898","US","United States","Idaho","Bonneville","2020-02-28",7,9,2,9,6,-2,16019
"96008","US","United States","Idaho","Canyon","2020-02-28",14,9,37,9,4,-2,16027
"96656","US","United States","Idaho","Kootenai","2020-02-28",6,3,130,12,6,-2,16055
"97894","US","United States","Illinois","Champaign","2020-02-28",13,5,-2,15,11,-2,17019
"98236","US","United States","Illinois","Cook","2020-02-28",7,3,9,5,1,-2,17031
"98578","US","United States","Illinois","DuPage","2020-02-28",4,7,2,-2,-8,0,17043
"99711","US","United States","Illinois","Kane","2020-02-28",5,5,0,0,-9,1,17089
"99939","US","United States","Illinois","Lake","2020-02-28",3,10,4,5,0,-1,17097
"99996","US","United States","Illinois","LaSalle","2020-02-28",5,2,-20,5,4,0,17099
"100395","US","United States","Illinois","Madison","2020-02-28",11,5,40,12,4,-2,17119
"100724","US","United States","Illinois","McHenry","2020-02-28",3,4,6,5,1,-1,17111
"100781","US","United States","Illinois","McLean","2020-02-28",8,0,-36,15,1,-1,17113
"101215","US","United States","Illinois","Peoria","2020-02-28",10,-1,0,9,1,0,17143
"101605","US","United States","Illinois","Rock Island","2020-02-28",7,8,8,2,1,-1,17161
"101719","US","United States","Illinois","Sangamon","2020-02-28",11,10,19,16,2,-1,17167
"101875","US","United States","Illinois","St. Clair","2020-02-28",15,3,49,9,3,-2,17163
"102521","US","United States","Illinois","Will","2020-02-28",1,0,5,2,-1,-1,17197
"102635","US","United States","Illinois","Winnebago","2020-02-28",11,-4,-7,2,4,-1,17201
"102863","US","United States","Indiana","Allen","2020-02-28",8,0,-3,11,1,0,18003
"102920","US","United States","Indiana","Bartholomew","2020-02-28",7,6,16,11,1,-1,18005
"103302","US","United States","Indiana","Clark","2020-02-28",9,20,21,8,2,-1,18019
"103872","US","United States","Indiana","Elkhart","2020-02-28",8,-4,13,6,3,-1,18039
"105297","US","United States","Indiana","Lake","2020-02-28",9,1,7,12,1,-1,18089
"105354","US","United States","Indiana","LaPorte","2020-02-28",10,3,3,5,2,-1,18091
"105525","US","United States","Indiana","Marion","2020-02-28",6,0,-1,6,1,0,18097
"105752","US","United States","Indiana","Monroe","2020-02-28",7,8,0,3,1,-1,18105
"106345","US","United States","Indiana","Porter","2020-02-28",5,-1,8,5,2,-1,18127
"106914","US","United States","Indiana","St. Joseph","2020-02-28",13,2,1,16,2,-2,18141
"107193","US","United States","Indiana","Tippecanoe","2020-02-28",7,6,-2,3,1,0,18157
"107463","US","United States","Indiana","Vigo","2020-02-28",12,9,-4,10,-2,-1,18167
"108264","US","United States","Iowa","Black Hawk","2020-02-28",13,3,-2,10,1,-1,19013
"110686","US","United States","Iowa","Johnson","2020-02-28",17,-3,3,5,16,-4,19103
"110954","US","United States","Iowa","Linn","2020-02-28",12,23,5,12,11,-4,19113
"111975","US","United States","Iowa","Polk","2020-02-28",11,17,17,10,3,-2,19153
"112032","US","United States","Iowa","Pottawattamie","2020-02-28",11,24,41,10,5,-3,19155
"112186","US","United States","Iowa","Scott","2020-02-28",13,-3,10,-29,1,-1,19163
"114638","US","United States","Kansas","Johnson","2020-02-28",14,0,85,3,23,-5,20091
"115941","US","United States","Kansas","Sedgwick","2020-02-28",15,5,62,13,3,-3,20173
"116055","US","United States","Kansas","Shawnee","2020-02-28",20,12,45,54,5,-4,20177
"116437","US","United States","Kansas","Wyandotte","2020-02-28",28,18,38,17,26,-5,20209
"116915","US","United States","Kentucky","Boone","2020-02-28",5,2,4,6,1,-1,21015
"118131","US","United States","Kentucky","Fayette","2020-02-28",12,13,16,5,2,-2,21067
"119254","US","United States","Kentucky","Jefferson","2020-02-28",6,14,15,7,2,-1,21111
"119424","US","United States","Kentucky","Kenton","2020-02-28",6,10,-5,-7,3,-1,21117
"119608","US","United States","Kentucky","Laurel","2020-02-28",11,3,5,11,0,0,21125
"121962","US","United States","Kentucky","Warren","2020-02-28",11,8,42,6,1,-2,21227
"122814","US","United States","Louisiana","Caddo","2020-02-28",17,8,26,10,1,-3,22017
"122871","US","United States","Louisiana","Calcasieu","2020-02-28",10,4,16,4,1,-1,22019
"123253","US","United States","Louisiana","East Baton Rouge","2020-02-28",8,9,21,17,0,-2,22033
"123764","US","United States","Louisiana","Jefferson","2020-02-28",8,3,21,14,-9,1,22051
"123877","US","United States","Louisiana","Lafayette","2020-02-28",7,3,8,7,0,-1,22055
"124276","US","United States","Louisiana","Orleans","2020-02-28",8,9,25,5,-10,2,22071
"124333","US","United States","Louisiana","Ouachita","2020-02-28",14,4,26,5,1,-2,22073
"125141","US","United States","Louisiana","St. Tammany","2020-02-28",6,6,13,11,-10,1,22103
"125198","US","United States","Louisiana","Tangipahoa","2020-02-28",18,11,31,4,1,-1,22105
"125255","US","United States","Louisiana","Terrebonne","2020-02-28",9,8,22,-8,-10,1,22109
"125993","US","United States","Maine","Cumberland","2020-02-28",6,4,-4,9,1,0,23005
"126164","US","United States","Maine","Kennebec","2020-02-28",9,-3,-5,13,4,0,23011
"126392","US","United States","Maine","Penobscot","2020-02-28",14,5,1,24,2,0,23019
"126734","US","United States","Maine","York","2020-02-28",7,-1,15,7,1,0,23031
"126848","US","United States","Maryland","Allegany","2020-02-28",7,7,3,8,7,0,24001
"126905","US","United States","Maryland","Anne Arundel","2020-02-28",5,-1,15,5,2,0,24003
"126962","US","United States","Maryland","Baltimore","2020-02-28",8,3,19,3,3,-1,24005
"127019","US","United States","Maryland","Baltimore","2020-02-28",2,2,-4,-1,3,0,24005
"127190","US","United States","Maryland","Carroll","2020-02-28",3,-12,5,-3,3,0,24013
"127247","US","United States","Maryland","Cecil","2020-02-28",5,-1,-2,10,1,0,24015
"127418","US","United States","Maryland","Frederick","2020-02-28",2,3,2,-3,1,0,24021
"127532","US","United States","Maryland","Harford","2020-02-28",1,-1,11,5,-1,0,24025
"127589","US","United States","Maryland","Howard","2020-02-28",1,-3,2,-3,4,0,24027
"127703","US","United States","Maryland","Montgomery","2020-02-28",1,-1,3,-3,2,0,24031
"127760","US","United States","Maryland","Prince George's","2020-02-28",2,-1,12,-1,4,-1,24033
"128045","US","United States","Maryland","Washington","2020-02-28",5,-2,-3,-6,2,0,24043
"128273","US","United States","Massachusetts","Barnstable","2020-02-28",0,3,3,0,3,0,25001
"128330","US","United States","Massachusetts","Berkshire","2020-02-28",4,-5,-21,-8,3,0,25003
"128387","US","United States","Massachusetts","Bristol","2020-02-28",5,3,-26,13,4,0,25005
"128501","US","United States","Massachusetts","Essex","2020-02-28",5,-1,-4,5,2,0,25009
"128615","US","United States","Massachusetts","Hampden","2020-02-28",10,3,3,15,3,-1,25013
"128672","US","United States","Massachusetts","Hampshire","2020-02-28",6,1,-6,24,9,0,25015
"128729","US","United States","Massachusetts","Middlesex","2020-02-28",2,2,3,2,3,0,25017
"128843","US","United States","Massachusetts","Norfolk","2020-02-28",4,1,-2,2,3,0,25021
"128900","US","United States","Massachusetts","Plymouth","2020-02-28",4,2,0,5,3,0,25023
"128957","US","United States","Massachusetts","Suffolk","2020-02-28",8,3,3,8,4,0,25025
"129014","US","United States","Massachusetts","Worcester","2020-02-28",5,0,-7,11,3,0,25027
"129636","US","United States","Michigan","Berrien","2020-02-28",10,5,-6,16,0,-1,26021
"129750","US","United States","Michigan","Calhoun","2020-02-28",9,1,1,8,2,-1,26025
"130434","US","United States","Michigan","Genesee","2020-02-28",5,-3,-2,4,2,0,26049
"130605","US","United States","Michigan","Grand Traverse","2020-02-28",-9,-13,0,-1,2,2,26055
"130890","US","United States","Michigan","Ingham","2020-02-28",3,0,-8,7,1,0,26065
"131231","US","United States","Michigan","Kalamazoo","2020-02-28",8,1,-7,8,-6,1,26077
"131345","US","United States","Michigan","Kent","2020-02-28",3,-1,-6,6,1,0,26081
"131737","US","United States","Michigan","Macomb","2020-02-28",3,0,16,4,1,0,26099
"132187","US","United States","Michigan","Monroe","2020-02-28",4,-2,7,9,2,0,26115
"132471","US","United States","Michigan","Oakland","2020-02-28",1,-2,-2,2,1,0,26125
"132806","US","United States","Michigan","Ottawa","2020-02-28",2,-1,7,8,1,0,26139
"132969","US","United States","Michigan","Saginaw","2020-02-28",4,-2,8,-1,-1,0,26145
"133177","US","United States","Michigan","St. Clair","2020-02-28",1,-8,-13,-2,-7,4,26147
"133405","US","United States","Michigan","Washtenaw","2020-02-28",2,-15,-9,5,-1,-1,26161
"133462","US","United States","Michigan","Wayne","2020-02-28",3,0,0,22,1,0,26163
"133690","US","United States","Minnesota","Anoka","2020-02-28",4,6,9,12,3,-1,27003
"134561","US","United States","Minnesota","Dakota","2020-02-28",4,2,-3,3,5,0,27037
"134999","US","United States","Minnesota","Hennepin","2020-02-28",4,2,5,12,2,-1,27053
"136360","US","United States","Minnesota","Olmsted","2020-02-28",1,12,5,4,7,-1,27109
"136744","US","United States","Minnesota","Ramsey","2020-02-28",5,7,6,2,7,-1,27123
"137245","US","United States","Minnesota","St. Louis","2020-02-28",6,3,-9,4,6,0,27137
"137302","US","United States","Minnesota","Stearns","2020-02-28",11,4,-48,-28,4,-1,27145
"137743","US","United States","Minnesota","Washington","2020-02-28",4,3,0,7,3,-1,27163
"138884","US","United States","Mississippi","DeSoto","2020-02-28",10,10,32,11,2,-2,28033
"139225","US","United States","Mississippi","Harrison","2020-02-28",18,9,29,14,1,-2,28047
"139489","US","United States","Mississippi","Jackson","2020-02-28",15,5,21,8,0,-2,28059
"139861","US","United States","Mississippi","Lauderdale","2020-02-28",19,13,20,4,-1,-1,28075
"142785","US","United States","Missouri","Boone","2020-02-28",17,5,26,15,16,0,29019
"143447","US","United States","Missouri","Clay","2020-02-28",17,13,85,19,26,-5,29047
"144092","US","United States","Missouri","Franklin","2020-02-28",8,7,22,4,22,-1,29071
"144209","US","United States","Missouri","Greene","2020-02-28",25,6,21,12,6,-2,29077
"144625","US","United States","Missouri","Jackson","2020-02-28",23,4,43,23,19,-4,29095
"144682","US","United States","Missouri","Jasper","2020-02-28",23,3,44,18,5,-3,29097
"146969","US","United States","Missouri","St. Charles","2020-02-28",8,-1,24,23,5,-2,29183
"147132","US","United States","Missouri","St. Louis","2020-02-28",10,6,22,6,4,-2,29189
"147189","US","United States","Missouri","St. Louis","2020-02-28",9,10,31,8,5,-2,29189
"148483","US","United States","Montana","Flathead","2020-02-28",12,0,12,5,2,-2,30029
"148540","US","United States","Montana","Gallatin","2020-02-28",7,5,24,4,2,-1,30031
"148998","US","United States","Montana","Missoula","2020-02-28",10,9,33,17,0,-1,30063
"149542","US","United States","Montana","Yellowstone","2020-02-28",13,10,26,12,3,-1,30111
"150599","US","United States","Nebraska","Douglas","2020-02-28",11,13,36,8,4,-3,31055
"151160","US","United States","Nebraska","Lancaster","2020-02-28",12,6,45,7,6,-3,31109
"151815","US","United States","Nebraska","Sarpy","2020-02-28",11,5,46,13,2,-4,31153
"152459","US","United States","Nevada","Clark","2020-02-28",6,2,11,1,1,-1,32003
"152937","US","United States","Nevada","Washoe","2020-02-28",5,13,14,2,3,-1,32031
"153336","US","United States","New Hampshire","Grafton","2020-02-28",3,-3,22,-5,-5,1,33009
"153393","US","United States","New Hampshire","Hillsborough","2020-02-28",1,-4,-1,14,-11,2,33011
"153450","US","United States","New Hampshire","Merrimack","2020-02-28",4,-6,-15,13,-12,3,33013
"153507","US","United States","New Hampshire","Rockingham","2020-02-28",2,-1,-1,-1,-12,1,33015
"153735","US","United States","New Jersey","Atlantic","2020-02-28",7,8,-5,7,3,-1,34001
"153792","US","United States","New Jersey","Bergen","2020-02-28",0,2,-2,-2,3,0,34003
"153849","US","United States","New Jersey","Burlington","2020-02-28",2,5,2,1,2,0,34005
"153906","US","United States","New Jersey","Camden","2020-02-28",5,3,3,4,2,0,34007
"154020","US","United States","New Jersey","Cumberland","2020-02-28",7,2,6,5,2,-1,34011
"154077","US","United States","New Jersey","Essex","2020-02-28",3,0,-4,1,3,0,34013
"154134","US","United States","New Jersey","Gloucester","2020-02-28",3,1,4,10,2,0,34015
"154191","US","United States","New Jersey","Hudson","2020-02-28",2,1,-12,-1,2,1,34017
"154305","US","United States","New Jersey","Mercer","2020-02-28",2,3,0,5,2,-1,34021
"154362","US","United States","New Jersey","Middlesex","2020-02-28",1,-3,-3,4,3,0,34023
"154419","US","United States","New Jersey","Monmouth","2020-02-28",3,0,4,5,2,0,34025
"154476","US","United States","New Jersey","Morris","2020-02-28",-1,1,0,2,3,0,34027
"154533","US","United States","New Jersey","Ocean","2020-02-28",3,4,-3,13,3,0,34029
"154590","US","United States","New Jersey","Passaic","2020-02-28",6,-1,2,2,3,0,34031
"154647","US","United States","New Jersey","Salem","2020-02-28",4,3,14,3,4,-1,34033
"154704","US","United States","New Jersey","Somerset","2020-02-28",0,2,3,9,2,0,34035
"154761","US","United States","New Jersey","Sussex","2020-02-28",1,1,3,-18,3,1,34037
"154818","US","United States","New Jersey","Union","2020-02-28",4,1,5,1,3,0,34039
"154875","US","United States","New Jersey","Warren","2020-02-28",4,0,12,4,1,0,34041
"154989","US","United States","New Mexico","Bernalillo","2020-02-28",11,12,19,11,5,-3,35001
"155331","US","United States","New Mexico","Eddy","2020-02-28",8,10,12,7,2,-2,35015
"155559","US","United States","New Mexico","Lea","2020-02-28",3,15,14,-1,2,-3,35025
"156072","US","United States","New Mexico","San Juan","2020-02-28",19,24,47,26,2,-3,35045
"156186","US","United States","New Mexico","Sandoval","2020-02-28",10,17,29,10,3,-2,35043
"156243","US","United States","New Mexico","Santa Fe","2020-02-28",7,12,34,16,9,-2,35049
"156561","US","United States","New Mexico","Valencia","2020-02-28",13,18,10,21,6,-2,35061
"156675","US","United States","New York","Albany","2020-02-28",6,7,-1,4,2,0,36001
"156789","US","United States","New York","Bronx","2020-02-28",6,0,-17,3,4,0,36005
"156846","US","United States","New York","Broome","2020-02-28",7,2,-4,3,5,0,36007
"157416","US","United States","New York","Dutchess","2020-02-28",4,1,3,-4,4,0,36027
"157473","US","United States","New York","Erie","2020-02-28",-5,-5,-16,-3,1,2,36029
"157929","US","United States","New York","Kings","2020-02-28",1,1,-8,0,4,0,36047
"158157","US","United States","New York","Monroe","2020-02-28",2,-1,-11,0,3,0,36055
"158271","US","United States","New York","Nassau","2020-02-28",1,1,3,-4,4,0,36059
"158328","US","United States","New York","New York","2020-02-28",0,1,-6,0,3,0,36061
"158385","US","United States","New York","Niagara","2020-02-28",-3,2,-9,-2,2,1,36063
"158442","US","United States","New York","Oneida","2020-02-28",-1,-3,-13,0,0,1,36065
"158499","US","United States","New York","Onondaga","2020-02-28",2,-1,-11,2,3,1,36067
"158556","US","United States","New York","Ontario","2020-02-28",0,-3,-19,5,2,1,36069
"158613","US","United States","New York","Orange","2020-02-28",2,0,22,8,3,-1,36071
"158898","US","United States","New York","Queens","2020-02-28",-1,0,-4,-1,4,0,36081
"158955","US","United States","New York","Rensselaer","2020-02-28",7,2,5,9,4,0,36083
"159012","US","United States","New York","Richmond","2020-02-28",2,0,-5,1,4,0,36085
"159069","US","United States","New York","Rockland","2020-02-28",0,-1,33,0,4,0,36087
