"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"82596","US","United States","Connecticut","New Haven","2020-03-02",7,13,24,7,3,-1,9009
"82653","US","United States","Connecticut","New London","2020-03-02",1,7,26,-1,5,0,9011
"82767","US","United States","Connecticut","Windham","2020-03-02",11,4,26,-8,5,-1,9015
"82938","US","United States","Delaware","New Castle","2020-03-02",8,7,32,3,3,-1,10003
"82995","US","United States","Delaware","Sussex","2020-03-02",8,2,28,9,5,0,10005
"83166","US","United States","Florida","Alachua","2020-03-02",2,4,12,-11,-4,0,12001
"83280","US","United States","Florida","Bay","2020-03-02",11,4,-4,14,5,-1,12005
"83394","US","United States","Florida","Brevard","2020-03-02",6,7,7,21,2,-1,12009
"83451","US","United States","Florida","Broward","2020-03-02",5,7,8,2,2,-1,12011
"83564","US","United States","Florida","Charlotte","2020-03-02",5,8,25,13,4,0,12015
"83735","US","United States","Florida","Collier","2020-03-02",4,6,16,0,1,0,12021
"83963","US","United States","Florida","Duval","2020-03-02",9,7,11,5,3,-2,12031
"84020","US","United States","Florida","Escambia","2020-03-02",8,7,11,14,4,-1,12033
"84590","US","United States","Florida","Hernando","2020-03-02",8,8,26,22,1,-1,12053
"84704","US","United States","Florida","Hillsborough","2020-03-02",9,8,10,2,-9,1,12057
"84818","US","United States","Florida","Indian River","2020-03-02",6,3,9,-8,1,0,12061
"85025","US","United States","Florida","Lake","2020-03-02",10,3,16,15,2,-1,12069
"85082","US","United States","Florida","Lee","2020-03-02",8,5,12,11,2,-1,12071
"85139","US","United States","Florida","Leon","2020-03-02",5,5,22,-7,2,-1,12073
"85351","US","United States","Florida","Manatee","2020-03-02",9,9,16,2,1,-1,12081
"85408","US","United States","Florida","Marion","2020-03-02",10,5,9,16,3,-1,12083
"85465","US","United States","Florida","Martin","2020-03-02",6,5,-3,4,2,0,12085
"85522","US","United States","Florida","Miami-Dade","2020-03-02",4,7,0,-1,3,0,12086
"85579","US","United States","Florida","Monroe","2020-03-02",7,7,5,9,2,0,12087
"85636","US","United States","Florida","Nassau","2020-03-02",11,14,21,6,4,-1,12089
"85693","US","United States","Florida","Okaloosa","2020-03-02",8,4,22,11,4,-1,12091
"85750","US","United States","Florida","Okeechobee","2020-03-02",9,9,5,-6,-1,0,12093
"85807","US","United States","Florida","Orange","2020-03-02",1,4,9,4,2,-1,12095
"85864","US","United States","Florida","Osceola","2020-03-02",7,12,8,-6,2,-1,12097
"85921","US","United States","Florida","Palm Beach","2020-03-02",3,6,4,-4,1,0,12099
"85978","US","United States","Florida","Pasco","2020-03-02",11,4,4,8,2,-1,12101
"86035","US","United States","Florida","Pinellas","2020-03-02",8,9,18,2,3,0,12103
"86092","US","United States","Florida","Polk","2020-03-02",10,11,8,5,3,-1,12105
"86263","US","United States","Florida","Sarasota","2020-03-02",7,11,21,3,1,0,12115
"86320","US","United States","Florida","Seminole","2020-03-02",6,7,11,4,2,-1,12117
"86377","US","United States","Florida","St. Johns","2020-03-02",8,11,20,-1,4,0,12109
"86434","US","United States","Florida","St. Lucie","2020-03-02",10,8,-3,-3,3,0,12111
"86491","US","United States","Florida","Sumter","2020-03-02",10,6,-18,5,3,-1,12119
"86718","US","United States","Florida","Volusia","2020-03-02",11,8,11,0,2,0,12127
"86832","US","United States","Florida","Walton","2020-03-02",12,3,18,3,7,-1,12131
"87341","US","United States","Georgia","Bartow","2020-03-02",8,11,-21,1,4,0,13015
"87512","US","United States","Georgia","Bibb","2020-03-02",13,7,-2,10,0,-1,13021
"87967","US","United States","Georgia","Camden","2020-03-02",12,12,16,11,3,0,13039
"88080","US","United States","Georgia","Carroll","2020-03-02",10,2,-9,3,4,1,13045
"88250","US","United States","Georgia","Chatham","2020-03-02",9,8,27,8,3,-2,13051
"88477","US","United States","Georgia","Clarke","2020-03-02",5,3,-22,0,3,0,13059
"88534","US","United States","Georgia","Clayton","2020-03-02",9,-4,-19,-2,4,0,13063
"88612","US","United States","Georgia","Cobb","2020-03-02",0,3,-24,1,2,1,13067
"88783","US","United States","Georgia","Columbia","2020-03-02",3,0,-12,6,2,-1,13073
"89225","US","United States","Georgia","DeKalb","2020-03-02",3,-5,-34,-4,2,0,13089
"89453","US","United States","Georgia","Douglas","2020-03-02",6,-5,0,5,3,0,13097
"90078","US","United States","Georgia","Fulton","2020-03-02",0,-5,-17,-4,1,0,13121
"90192","US","United States","Georgia","Glynn","2020-03-02",14,22,14,5,3,0,13127
"90420","US","United States","Georgia","Gwinnett","2020-03-02",4,-2,-27,-6,3,1,13135
"90638","US","United States","Georgia","Haralson","2020-03-02",10,7,-17,-7,1,1,13143
"91804","US","United States","Georgia","Lowndes","2020-03-02",15,6,15,-1,2,-2,13185
"92559","US","United States","Georgia","Muscogee","2020-03-02",16,13,1,-19,4,-1,13215
"93318","US","United States","Georgia","Richmond","2020-03-02",13,12,-11,8,2,-1,13245
"94881","US","United States","Georgia","Whitfield","2020-03-02",6,-1,-36,0,3,0,13313
"95211","US","United States","Hawaii","Hawaii","2020-03-02",2,-2,6,5,2,0,15001
"95268","US","United States","Hawaii","Honolulu","2020-03-02",0,3,-11,-4,2,0,15003
"95325","US","United States","Hawaii","Kauai","2020-03-02",-1,0,-14,-6,3,1,15007
"95382","US","United States","Hawaii","Maui","2020-03-02",2,5,0,6,4,0,15009
"95496","US","United States","Idaho","Ada","2020-03-02",8,14,32,-2,3,-1,16001
"95553","US","United States","Idaho","Bannock","2020-03-02",12,10,22,24,8,-2,16005
"95901","US","United States","Idaho","Bonneville","2020-03-02",14,8,9,6,15,-3,16019
"96011","US","United States","Idaho","Canyon","2020-03-02",6,12,18,-3,9,-2,16027
"96659","US","United States","Idaho","Kootenai","2020-03-02",6,9,12,2,5,0,16055
"97897","US","United States","Illinois","Champaign","2020-03-02",10,6,31,6,10,-1,17019
"98239","US","United States","Illinois","Cook","2020-03-02",8,6,18,-1,-2,0,17031
"98581","US","United States","Illinois","DuPage","2020-03-02",7,11,16,-5,1,0,17043
"99714","US","United States","Illinois","Kane","2020-03-02",6,6,31,6,2,-1,17089
"99942","US","United States","Illinois","Lake","2020-03-02",9,16,17,-2,-4,1,17097
"100398","US","United States","Illinois","Madison","2020-03-02",12,8,27,3,-1,1,17119
"100727","US","United States","Illinois","McHenry","2020-03-02",6,10,18,10,2,0,17111
"100784","US","United States","Illinois","McLean","2020-03-02",9,8,0,10,3,-1,17113
"101218","US","United States","Illinois","Peoria","2020-03-02",13,9,28,9,2,-1,17143
"101608","US","United States","Illinois","Rock Island","2020-03-02",6,16,3,2,5,-1,17161
"101722","US","United States","Illinois","Sangamon","2020-03-02",11,10,48,11,-3,0,17167
"101878","US","United States","Illinois","St. Clair","2020-03-02",11,5,35,7,-2,0,17163
"102524","US","United States","Illinois","Will","2020-03-02",8,6,25,1,-5,1,17197
"102638","US","United States","Illinois","Winnebago","2020-03-02",13,3,6,-1,2,-1,17201
"102866","US","United States","Indiana","Allen","2020-03-02",7,2,-3,0,2,0,18003
"103305","US","United States","Indiana","Clark","2020-03-02",8,17,-7,8,2,1,18019
"103875","US","United States","Indiana","Elkhart","2020-03-02",16,-1,31,13,4,-2,18039
"105300","US","United States","Indiana","Lake","2020-03-02",13,7,20,9,2,-1,18089
"105357","US","United States","Indiana","LaPorte","2020-03-02",18,6,31,13,2,-1,18091
"105528","US","United States","Indiana","Marion","2020-03-02",6,1,3,0,1,1,18097
"106348","US","United States","Indiana","Porter","2020-03-02",10,5,37,-2,3,-1,18127
"106917","US","United States","Indiana","St. Joseph","2020-03-02",16,7,32,9,2,-1,18141
"107466","US","United States","Indiana","Vigo","2020-03-02",12,9,-6,12,1,0,18167
"109571","US","United States","Iowa","Dubuque","2020-03-02",4,28,-4,-46,1,0,19061
"110689","US","United States","Iowa","Johnson","2020-03-02",5,-5,0,7,1,1,19103
"110957","US","United States","Iowa","Linn","2020-03-02",2,22,12,3,4,0,19113
"111978","US","United States","Iowa","Polk","2020-03-02",5,22,17,-4,4,-1,19153
"112189","US","United States","Iowa","Scott","2020-03-02",15,2,20,-32,2,-1,19163
"113995","US","United States","Kansas","Douglas","2020-03-02",9,7,45,8,9,-3,20045
"114641","US","United States","Kansas","Johnson","2020-03-02",1,2,62,-6,7,-1,20091
"115944","US","United States","Kansas","Sedgwick","2020-03-02",9,5,37,0,6,-2,20173
"116058","US","United States","Kansas","Shawnee","2020-03-02",7,9,43,27,10,-2,20177
"116440","US","United States","Kansas","Wyandotte","2020-03-02",10,12,38,5,8,-2,20209
"116918","US","United States","Kentucky","Boone","2020-03-02",7,5,-11,2,4,0,21015
"118134","US","United States","Kentucky","Fayette","2020-03-02",4,8,-16,-2,3,1,21067
"119257","US","United States","Kentucky","Jefferson","2020-03-02",4,9,-12,-1,1,1,21111
"119427","US","United States","Kentucky","Kenton","2020-03-02",7,6,-9,-7,4,0,21117
"119611","US","United States","Kentucky","Laurel","2020-03-02",13,5,-3,9,3,2,21125
"122817","US","United States","Louisiana","Caddo","2020-03-02",15,10,17,1,2,-1,22017
"122874","US","United States","Louisiana","Calcasieu","2020-03-02",9,7,9,4,5,-2,22019
"123256","US","United States","Louisiana","East Baton Rouge","2020-03-02",10,10,24,20,12,-1,22033
"123767","US","United States","Louisiana","Jefferson","2020-03-02",8,5,28,7,5,-1,22051
"123880","US","United States","Louisiana","Lafayette","2020-03-02",9,7,26,3,6,-1,22055
"124279","US","United States","Louisiana","Orleans","2020-03-02",5,8,15,4,3,-1,22071
"124916","US","United States","Louisiana","St. John the Baptist","2020-03-02",20,3,-36,2,7,-2,22095
"125144","US","United States","Louisiana","St. Tammany","2020-03-02",7,3,17,16,5,-1,22103
"125996","US","United States","Maine","Cumberland","2020-03-02",4,8,12,8,2,0,23005
"126167","US","United States","Maine","Kennebec","2020-03-02",10,4,8,2,3,0,23011
"126395","US","United States","Maine","Penobscot","2020-03-02",8,5,1,27,3,0,23019
"126737","US","United States","Maine","York","2020-03-02",8,6,16,1,4,0,23031
"126908","US","United States","Maryland","Anne Arundel","2020-03-02",4,3,34,1,3,-1,24003
"126965","US","United States","Maryland","Baltimore","2020-03-02",8,3,23,1,4,-1,24005
"127022","US","United States","Maryland","Baltimore","2020-03-02",4,3,37,0,3,0,24005
"127193","US","United States","Maryland","Carroll","2020-03-02",3,-2,49,-2,4,-1,24013
"127421","US","United States","Maryland","Frederick","2020-03-02",2,1,22,7,3,0,24021
"127535","US","United States","Maryland","Harford","2020-03-02",4,1,57,15,2,-1,24025
"127592","US","United States","Maryland","Howard","2020-03-02",0,-3,32,3,4,0,24027
"127706","US","United States","Maryland","Montgomery","2020-03-02",1,3,23,-6,5,0,24031
"127763","US","United States","Maryland","Prince George's","2020-03-02",6,0,26,0,4,-1,24033
"128048","US","United States","Maryland","Washington","2020-03-02",9,1,24,-2,4,0,24043
"128276","US","United States","Massachusetts","Barnstable","2020-03-02",4,5,16,-3,4,0,25001
"128333","US","United States","Massachusetts","Berkshire","2020-03-02",11,1,15,9,5,-1,25003
"128390","US","United States","Massachusetts","Bristol","2020-03-02",9,5,1,5,4,-1,25005
"128504","US","United States","Massachusetts","Essex","2020-03-02",9,3,28,4,3,-1,25009
"128618","US","United States","Massachusetts","Hampden","2020-03-02",15,8,55,10,3,-1,25013
"128732","US","United States","Massachusetts","Middlesex","2020-03-02",4,6,28,-4,4,0,25017
"128846","US","United States","Massachusetts","Norfolk","2020-03-02",7,4,12,3,4,0,25021
"128903","US","United States","Massachusetts","Plymouth","2020-03-02",5,4,27,-1,3,-1,25023
"128960","US","United States","Massachusetts","Suffolk","2020-03-02",4,6,21,3,2,-1,25025
"129017","US","United States","Massachusetts","Worcester","2020-03-02",8,4,29,6,3,-1,25027
"129639","US","United States","Michigan","Berrien","2020-03-02",18,10,35,12,2,-1,26021
"129753","US","United States","Michigan","Calhoun","2020-03-02",18,10,36,6,3,-1,26025
"130437","US","United States","Michigan","Genesee","2020-03-02",13,6,36,3,2,-1,26049
"130608","US","United States","Michigan","Grand Traverse","2020-03-02",8,6,25,5,4,-1,26055
"130893","US","United States","Michigan","Ingham","2020-03-02",5,3,31,2,0,0,26065
"131234","US","United States","Michigan","Kalamazoo","2020-03-02",8,7,42,2,-5,0,26077
"131348","US","United States","Michigan","Kent","2020-03-02",8,4,47,-2,1,0,26081
"131740","US","United States","Michigan","Macomb","2020-03-02",10,4,62,8,3,-1,26099
"132190","US","United States","Michigan","Monroe","2020-03-02",9,2,9,-2,3,0,26115
"132474","US","United States","Michigan","Oakland","2020-03-02",6,2,20,3,2,0,26125
"132809","US","United States","Michigan","Ottawa","2020-03-02",8,6,32,6,2,0,26139
"133180","US","United States","Michigan","St. Clair","2020-03-02",9,-3,19,2,5,-1,26147
"133408","US","United States","Michigan","Washtenaw","2020-03-02",8,-13,8,-9,-5,1,26161
"133465","US","United States","Michigan","Wayne","2020-03-02",12,3,22,7,2,-1,26163
"133693","US","United States","Minnesota","Anoka","2020-03-02",6,7,11,3,4,-1,27003
"134564","US","United States","Minnesota","Dakota","2020-03-02",6,5,1,-1,3,0,27037
"135002","US","United States","Minnesota","Hennepin","2020-03-02",4,3,1,3,3,-1,27053
"136363","US","United States","Minnesota","Olmsted","2020-03-02",3,9,8,-6,1,0,27109
"136747","US","United States","Minnesota","Ramsey","2020-03-02",8,10,1,6,5,-1,27123
"137248","US","United States","Minnesota","St. Louis","2020-03-02",4,6,6,11,5,0,27137
"137305","US","United States","Minnesota","Stearns","2020-03-02",5,5,-49,-29,-4,1,27145
"137746","US","United States","Minnesota","Washington","2020-03-02",8,5,4,-8,4,-1,27163
"138887","US","United States","Mississippi","DeSoto","2020-03-02",10,12,38,-6,3,-1,28033
"139228","US","United States","Mississippi","Harrison","2020-03-02",17,8,15,9,2,-2,28047
"139492","US","United States","Mississippi","Jackson","2020-03-02",18,4,9,16,1,-1,28059
"139864","US","United States","Mississippi","Lauderdale","2020-03-02",12,7,8,1,0,0,28075
"142788","US","United States","Missouri","Boone","2020-03-02",9,2,27,5,6,-1,29019
"143210","US","United States","Missouri","Cass","2020-03-02",13,1,25,-47,7,-2,29037
"143450","US","United States","Missouri","Clay","2020-03-02",8,8,64,7,7,-2,29047
"144212","US","United States","Missouri","Greene","2020-03-02",8,1,-10,4,3,0,29077
"144628","US","United States","Missouri","Jackson","2020-03-02",11,5,35,8,8,-1,29095
"144685","US","United States","Missouri","Jasper","2020-03-02",8,6,-8,14,5,-1,29097
"145880","US","United States","Missouri","Newton","2020-03-02",10,1,4,6,5,-1,29145
"146972","US","United States","Missouri","St. Charles","2020-03-02",4,7,33,13,4,-1,29183
"147135","US","United States","Missouri","St. Louis","2020-03-02",9,7,16,0,3,0,29189
"147192","US","United States","Missouri","St. Louis","2020-03-02",6,10,24,-1,2,0,29189
"148486","US","United States","Montana","Flathead","2020-03-02",11,-1,-24,-2,5,-1,30029
"148543","US","United States","Montana","Gallatin","2020-03-02",4,4,3,1,5,-1,30031
"149001","US","United States","Montana","Missoula","2020-03-02",3,11,-14,1,6,0,30063
"149545","US","United States","Montana","Yellowstone","2020-03-02",11,8,23,11,4,-2,30111
"150602","US","United States","Nebraska","Douglas","2020-03-02",7,10,33,6,3,-1,31055
"151163","US","United States","Nebraska","Lancaster","2020-03-02",13,6,30,5,4,-1,31109
"151818","US","United States","Nebraska","Sarpy","2020-03-02",10,9,43,-10,1,-1,31153
"152462","US","United States","Nevada","Clark","2020-03-02",6,4,-1,-2,2,0,32003
"152940","US","United States","Nevada","Washoe","2020-03-02",6,13,16,-1,3,0,32031
"153339","US","United States","New Hampshire","Grafton","2020-03-02",10,6,0,1,4,0,33009
"153396","US","United States","New Hampshire","Hillsborough","2020-03-02",6,3,24,9,3,-1,33011
"153453","US","United States","New Hampshire","Merrimack","2020-03-02",5,2,-10,10,3,0,33013
"153510","US","United States","New Hampshire","Rockingham","2020-03-02",6,6,32,9,3,0,33015
"153738","US","United States","New Jersey","Atlantic","2020-03-02",7,12,20,-3,4,-1,34001
"153795","US","United States","New Jersey","Bergen","2020-03-02",3,5,58,3,3,0,34003
"153852","US","United States","New Jersey","Burlington","2020-03-02",6,6,60,5,4,-1,34005
"153909","US","United States","New Jersey","Camden","2020-03-02",11,6,60,8,2,-1,34007
"153966","US","United States","New Jersey","Cape May","2020-03-02",5,-1,27,2,6,-1,34009
"154080","US","United States","New Jersey","Essex","2020-03-02",7,5,48,-2,4,-1,34013
"154137","US","United States","New Jersey","Gloucester","2020-03-02",9,4,66,6,3,0,34015
"154194","US","United States","New Jersey","Hudson","2020-03-02",8,11,35,2,3,0,34017
"154308","US","United States","New Jersey","Mercer","2020-03-02",6,7,34,2,3,-1,34021
"154365","US","United States","New Jersey","Middlesex","2020-03-02",5,2,68,1,4,-1,34023
"154422","US","United States","New Jersey","Monmouth","2020-03-02",9,1,65,2,4,-1,34025
"154479","US","United States","New Jersey","Morris","2020-03-02",4,4,32,-1,3,-1,34027
"154536","US","United States","New Jersey","Ocean","2020-03-02",3,5,40,10,5,-1,34029
"154593","US","United States","New Jersey","Passaic","2020-03-02",10,3,56,6,2,0,34031
"154650","US","United States","New Jersey","Salem","2020-03-02",16,11,32,0,4,-1,34033
"154707","US","United States","New Jersey","Somerset","2020-03-02",7,5,71,7,3,-1,34035
"154821","US","United States","New Jersey","Union","2020-03-02",7,4,65,3,3,-1,34039
"154992","US","United States","New Mexico","Bernalillo","2020-03-02",12,11,26,10,4,-2,35001
"155334","US","United States","New Mexico","Eddy","2020-03-02",7,8,6,20,5,-1,35015
"155562","US","United States","New Mexico","Lea","2020-03-02",4,12,-5,-4,4,-1,35025
"156075","US","United States","New Mexico","San Juan","2020-03-02",16,26,52,17,5,-4,35045
"156189","US","United States","New Mexico","Sandoval","2020-03-02",10,14,28,-2,3,-1,35043
"156246","US","United States","New Mexico","Santa Fe","2020-03-02",7,14,25,9,4,-1,35049
"156564","US","United States","New Mexico","Valencia","2020-03-02",18,17,10,5,4,-1,35061
"156678","US","United States","New York","Albany","2020-03-02",11,15,29,5,3,0,36001
"156792","US","United States","New York","Bronx","2020-03-02",13,6,-7,8,6,-1,36005
"156849","US","United States","New York","Broome","2020-03-02",14,7,40,3,9,-1,36007
"157419","US","United States","New York","Dutchess","2020-03-02",8,6,47,-2,4,0,36027
"157476","US","United States","New York","Erie","2020-03-02",7,4,-6,-1,4,0,36029
"157932","US","United States","New York","Kings","2020-03-02",8,7,22,2,6,0,36047
"158160","US","United States","New York","Monroe","2020-03-02",8,6,7,-1,4,-1,36055
"158274","US","United States","New York","Nassau","2020-03-02",4,5,26,-6,4,-1,36059
"158331","US","United States","New York","New York","2020-03-02",3,6,17,-3,4,0,36061
"158388","US","United States","New York","Niagara","2020-03-02",6,6,-8,-5,4,0,36063
"158445","US","United States","New York","Oneida","2020-03-02",9,4,-8,4,5,-1,36065
"158502","US","United States","New York","Onondaga","2020-03-02",10,6,14,4,3,-1,36067
"158559","US","United States","New York","Ontario","2020-03-02",9,4,12,0,4,0,36069
"158616","US","United States","New York","Orange","2020-03-02",7,2,53,5,4,-1,36071
"158901","US","United States","New York","Queens","2020-03-02",4,5,25,-4,6,0,36081
"158958","US","United States","New York","Rensselaer","2020-03-02",8,6,4,16,3,-1,36083
"159015","US","United States","New York","Richmond","2020-03-02",8,5,20,1,5,0,36085
"159072","US","United States","New York","Rockland","2020-03-02",4,3,39,0,5,-1,36087
"159129","US","United States","New York","Saratoga","2020-03-02",10,6,17,4,3,0,36091
"159186","US","United States","New York","Schenectady","2020-03-02",13,14,20,11,4,-1,36093
"159528","US","United States","New York","Suffolk","2020-03-02",3,5,31,0,4,-1,36103
"159699","US","United States","New York","Tompkins","2020-03-02",4,4,22,6,21,-2,36109
"159756","US","United States","New York","Ulster","2020-03-02",7,9,48,9,3,-1,36111
"159984","US","United States","New York","Westchester","2020-03-02",7,2,35,2,3,-1,36119
"160773","US","United States","North Carolina","Buncombe","2020-03-02",7,3,11,-8,3,0,37021
"160887","US","United States","North Carolina","Cabarrus","2020-03-02",13,0,35,12,4,-3,37025
"161611","US","United States","North Carolina","Cumberland","2020-03-02",18,7,22,12,5,-2,37051
"161953","US","United States","North Carolina","Durham","2020-03-02",10,7,34,4,3,-1,37063
"162067","US","United States","North Carolina","Forsyth","2020-03-02",10,6,21,15,1,-1,37067
"162426","US","United States","North Carolina","Guilford","2020-03-02",14,2,38,6,2,-1,37081
"162597","US","United States","North Carolina","Haywood","2020-03-02",8,6,0,-3,3,0,37087
"162654","US","United States","North Carolina","Henderson","2020-03-02",8,3,16,-6,5,0,37089
"162825","US","United States","North Carolina","Iredell","2020-03-02",9,7,40,12,3,-1,37097
"163451","US","United States","North Carolina","Mecklenburg","2020-03-02",9,5,29,5,2,-1,37119
"163736","US","United States","North Carolina","New Hanover","2020-03-02",6,-2,20,3,7,-1,37129
"163850","US","United States","North Carolina","Onslow","2020-03-02",12,6,18,2,3,-1,37133
"163907","US","United States","North Carolina","Orange","2020-03-02",8,2,10,10,9,-2,37135
