"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"129655","US","United States","Michigan","Berrien","2020-03-18",-26,9,22,-4,-25,10,26021
"129769","US","United States","Michigan","Calhoun","2020-03-18",-30,2,-6,-3,-24,10,26025
"130453","US","United States","Michigan","Genesee","2020-03-18",-27,6,14,-10,-27,10,26049
"130624","US","United States","Michigan","Grand Traverse","2020-03-18",-39,-7,-8,-34,-28,13,26055
"130909","US","United States","Michigan","Ingham","2020-03-18",-40,-3,-7,-30,-36,15,26065
"131250","US","United States","Michigan","Kalamazoo","2020-03-18",-34,0,10,-31,-28,13,26077
"131364","US","United States","Michigan","Kent","2020-03-18",-39,6,18,-31,-29,14,26081
"131756","US","United States","Michigan","Macomb","2020-03-18",-31,9,29,-17,-32,15,26099
"132206","US","United States","Michigan","Monroe","2020-03-18",-35,5,16,0,-22,11,26115
"132490","US","United States","Michigan","Oakland","2020-03-18",-38,3,1,-24,-44,19,26125
"132825","US","United States","Michigan","Ottawa","2020-03-18",-37,6,26,-13,-27,14,26139
"133196","US","United States","Michigan","St. Clair","2020-03-18",-33,6,22,-1,-24,10,26147
"133424","US","United States","Michigan","Washtenaw","2020-03-18",-44,-19,16,-39,-49,21,26161
"133481","US","United States","Michigan","Wayne","2020-03-18",-31,6,2,-29,-34,13,26163
"133709","US","United States","Minnesota","Anoka","2020-03-18",-28,5,18,-38,-33,16,27003
"134580","US","United States","Minnesota","Dakota","2020-03-18",-31,-3,26,-35,-37,18,27037
"135018","US","United States","Minnesota","Hennepin","2020-03-18",-39,-2,13,-42,-43,20,27053
"136379","US","United States","Minnesota","Olmsted","2020-03-18",-36,-1,16,-30,-26,14,27109
"136763","US","United States","Minnesota","Ramsey","2020-03-18",-40,2,1,-31,-37,17,27123
"137264","US","United States","Minnesota","St. Louis","2020-03-18",-35,1,-11,-21,-29,12,27137
"137321","US","United States","Minnesota","Stearns","2020-03-18",-36,2,-41,-40,-25,12,27145
"137762","US","United States","Minnesota","Washington","2020-03-18",-29,-3,41,-16,-37,18,27163
"138903","US","United States","Mississippi","DeSoto","2020-03-18",-11,28,10,-14,-22,10,28033
"139244","US","United States","Mississippi","Harrison","2020-03-18",-10,20,57,-4,-25,8,28047
"139508","US","United States","Mississippi","Jackson","2020-03-18",-5,15,38,4,-23,8,28059
"139880","US","United States","Mississippi","Lauderdale","2020-03-18",-3,13,21,1,-19,6,28075
"142804","US","United States","Missouri","Boone","2020-03-18",-19,13,-7,-30,-25,11,29019
"143226","US","United States","Missouri","Cass","2020-03-18",-18,38,-9,13,-27,10,29037
"143466","US","United States","Missouri","Clay","2020-03-18",-20,29,42,-12,-33,13,29047
"144111","US","United States","Missouri","Franklin","2020-03-18",-2,35,11,5,-18,8,29071
"144228","US","United States","Missouri","Greene","2020-03-18",-18,17,73,-1,-24,6,29077
"144644","US","United States","Missouri","Jackson","2020-03-18",-27,19,1,-14,-30,10,29095
"144701","US","United States","Missouri","Jasper","2020-03-18",3,38,56,10,-18,5,29097
"146988","US","United States","Missouri","St. Charles","2020-03-18",-17,27,-4,5,-33,14,29183
"147151","US","United States","Missouri","St. Louis","2020-03-18",-23,5,-18,-22,-31,12,29189
"147208","US","United States","Missouri","St. Louis","2020-03-18",-21,9,6,-33,-33,13,29189
"148502","US","United States","Montana","Flathead","2020-03-18",-17,1,45,-13,-21,7,30029
"148559","US","United States","Montana","Gallatin","2020-03-18",-40,-9,-3,-30,-33,13,30031
"149017","US","United States","Montana","Missoula","2020-03-18",-30,-4,19,-14,-35,12,30063
"149561","US","United States","Montana","Yellowstone","2020-03-18",-30,11,-23,-22,-22,11,30111
"150618","US","United States","Nebraska","Douglas","2020-03-18",-31,11,-3,-24,-32,14,31055
"151179","US","United States","Nebraska","Lancaster","2020-03-18",-23,4,38,-15,-25,12,31109
"151834","US","United States","Nebraska","Sarpy","2020-03-18",-24,14,41,6,-33,16,31153
"152478","US","United States","Nevada","Clark","2020-03-18",-27,10,-40,-32,-38,15,32003
"152956","US","United States","Nevada","Washoe","2020-03-18",-31,7,-12,-35,-30,13,32031
"153355","US","United States","New Hampshire","Grafton","2020-03-18",-25,9,4,-7,-27,12,33009
"153412","US","United States","New Hampshire","Hillsborough","2020-03-18",-27,12,103,-12,-32,14,33011
"153469","US","United States","New Hampshire","Merrimack","2020-03-18",-24,13,-1,-23,-29,13,33013
"153526","US","United States","New Hampshire","Rockingham","2020-03-18",-22,18,146,-19,-33,15,33015
"153754","US","United States","New Jersey","Atlantic","2020-03-18",-29,-2,44,-37,-38,14,34001
"153811","US","United States","New Jersey","Bergen","2020-03-18",-38,4,58,-44,-45,22,34003
"153868","US","United States","New Jersey","Burlington","2020-03-18",-29,-6,76,-11,-38,17,34005
"153925","US","United States","New Jersey","Camden","2020-03-18",-27,-6,50,-39,-35,15,34007
"153982","US","United States","New Jersey","Cape May","2020-03-18",-20,7,72,-11,-28,9,34009
"154096","US","United States","New Jersey","Essex","2020-03-18",-29,4,25,-47,-37,17,34013
"154153","US","United States","New Jersey","Gloucester","2020-03-18",-31,0,64,-1,-35,15,34015
"154210","US","United States","New Jersey","Hudson","2020-03-18",-30,7,-8,-58,-48,21,34017
"154324","US","United States","New Jersey","Mercer","2020-03-18",-33,-5,29,-52,-41,16,34021
"154381","US","United States","New Jersey","Middlesex","2020-03-18",-31,-1,63,-46,-41,19,34023
"154438","US","United States","New Jersey","Monmouth","2020-03-18",-29,-3,87,-43,-40,18,34025
"154495","US","United States","New Jersey","Morris","2020-03-18",-34,1,30,-44,-46,21,34027
"154552","US","United States","New Jersey","Ocean","2020-03-18",-27,2,30,-18,-32,13,34029
"154609","US","United States","New Jersey","Passaic","2020-03-18",-32,5,37,-34,-34,16,34031
"154666","US","United States","New Jersey","Salem","2020-03-18",-21,2,17,2,-26,10,34033
"154723","US","United States","New Jersey","Somerset","2020-03-18",-33,-3,63,-44,-47,22,34035
"154837","US","United States","New Jersey","Union","2020-03-18",-30,4,42,-45,-36,17,34039
"155008","US","United States","New Mexico","Bernalillo","2020-03-18",-21,18,-14,-19,-32,13,35001
"155350","US","United States","New Mexico","Eddy","2020-03-18",-5,19,1,-2,-15,7,35015
"155578","US","United States","New Mexico","Lea","2020-03-18",-12,19,0,-7,-15,6,35025
"156091","US","United States","New Mexico","San Juan","2020-03-18",-3,41,22,-5,-28,8,35045
"156205","US","United States","New Mexico","Sandoval","2020-03-18",-12,21,12,-12,-33,13,35043
"156262","US","United States","New Mexico","Santa Fe","2020-03-18",-26,20,-6,-16,-33,13,35049
"156580","US","United States","New Mexico","Valencia","2020-03-18",-5,31,-17,0,-28,11,35061
"156694","US","United States","New York","Albany","2020-03-18",-36,7,23,-30,-40,17,36001
"156808","US","United States","New York","Bronx","2020-03-18",-21,13,-9,-33,-32,14,36005
"156865","US","United States","New York","Broome","2020-03-18",-24,9,103,-5,-28,11,36007
"157435","US","United States","New York","Dutchess","2020-03-18",-23,11,99,-38,-32,14,36027
"157492","US","United States","New York","Erie","2020-03-18",-34,7,27,-29,-33,14,36029
"157948","US","United States","New York","Kings","2020-03-18",-29,16,13,-42,-41,18,36047
"158176","US","United States","New York","Monroe","2020-03-18",-32,9,45,-26,-37,15,36055
"158290","US","United States","New York","Nassau","2020-03-18",-26,11,56,-50,-37,18,36059
"158347","US","United States","New York","New York","2020-03-18",-65,-15,-38,-59,-58,22,36061
"158404","US","United States","New York","Niagara","2020-03-18",-26,13,29,-20,-28,12,36063
"158461","US","United States","New York","Oneida","2020-03-18",-22,12,48,-22,-29,11,36065
"158518","US","United States","New York","Onondaga","2020-03-18",-30,9,62,-19,-33,13,36067
"158632","US","United States","New York","Orange","2020-03-18",-23,7,83,-16,-30,14,36071
"158917","US","United States","New York","Queens","2020-03-18",-28,19,38,-44,-38,18,36081
"158974","US","United States","New York","Rensselaer","2020-03-18",-22,8,11,-27,-37,15,36083
"159031","US","United States","New York","Richmond","2020-03-18",-24,7,1,-44,-33,16,36085
"159088","US","United States","New York","Rockland","2020-03-18",-28,10,79,-25,-34,18,36087
