"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"88527","US","United States","Georgia","Clayton","2020-02-24",-4,-10,-30,2,2,2,13063
"88605","US","United States","Georgia","Cobb","2020-02-24",-6,-3,-35,-1,1,2,13067
"88776","US","United States","Georgia","Columbia","2020-02-24",-4,-5,-32,-2,0,1,13073
"89218","US","United States","Georgia","DeKalb","2020-02-24",-5,-11,-40,-7,2,2,13089
"89446","US","United States","Georgia","Douglas","2020-02-24",-5,-13,-4,-4,1,1,13097
"90071","US","United States","Georgia","Fulton","2020-02-24",-7,-10,-25,-6,0,2,13121
"90185","US","United States","Georgia","Glynn","2020-02-24",6,17,10,-3,3,1,13127
"90413","US","United States","Georgia","Gwinnett","2020-02-24",-4,-8,-41,-15,2,2,13135
"90631","US","United States","Georgia","Haralson","2020-02-24",0,1,-6,-10,-3,2,13143
"91797","US","United States","Georgia","Lowndes","2020-02-24",0,0,11,-6,2,0,13185
"92552","US","United States","Georgia","Muscogee","2020-02-24",-3,-1,-26,-12,2,2,13215
"93311","US","United States","Georgia","Richmond","2020-02-24",-1,3,-17,5,1,1,13245
"94874","US","United States","Georgia","Whitfield","2020-02-24",-3,-5,-33,0,2,1,13313
"95204","US","United States","Hawaii","Hawaii","2020-02-24",1,-1,11,3,1,0,15001
"95261","US","United States","Hawaii","Honolulu","2020-02-24",0,1,4,4,2,-1,15003
"95318","US","United States","Hawaii","Kauai","2020-02-24",3,-2,3,1,2,-1,15007
"95375","US","United States","Hawaii","Maui","2020-02-24",3,3,7,7,3,0,15009
"95489","US","United States","Idaho","Ada","2020-02-24",4,7,27,5,2,-1,16001
"95546","US","United States","Idaho","Bannock","2020-02-24",4,3,-4,8,7,-1,16005
"95894","US","United States","Idaho","Bonneville","2020-02-24",5,2,-7,3,21,-4,16019
"96004","US","United States","Idaho","Canyon","2020-02-24",10,8,26,4,7,-2,16027
"96652","US","United States","Idaho","Kootenai","2020-02-24",1,4,9,-1,5,0,16055
"97890","US","United States","Illinois","Champaign","2020-02-24",4,-6,-16,-2,11,0,17019
"98232","US","United States","Illinois","Cook","2020-02-24",2,5,-1,1,2,0,17031
"98574","US","United States","Illinois","DuPage","2020-02-24",3,13,1,3,3,0,17043
"99707","US","United States","Illinois","Kane","2020-02-24",2,10,1,1,3,0,17089
"99935","US","United States","Illinois","Lake","2020-02-24",3,15,-5,-1,4,0,17097
"100391","US","United States","Illinois","Madison","2020-02-24",1,-3,-14,-3,1,1,17119
"100720","US","United States","Illinois","McHenry","2020-02-24",3,15,1,8,2,0,17111
"100777","US","United States","Illinois","McLean","2020-02-24",1,3,-36,-3,3,1,17113
"101211","US","United States","Illinois","Peoria","2020-02-24",1,0,1,-4,2,1,17143
"101601","US","United States","Illinois","Rock Island","2020-02-24",0,23,-1,1,5,-1,17161
"101715","US","United States","Illinois","Sangamon","2020-02-24",-2,-1,-7,-3,1,0,17167
"101871","US","United States","Illinois","St. Clair","2020-02-24",-3,-5,-16,-3,1,1,17163
"102517","US","United States","Illinois","Will","2020-02-24",2,7,-5,2,4,0,17197
"102631","US","United States","Illinois","Winnebago","2020-02-24",6,6,0,0,5,-1,17201
"102859","US","United States","Indiana","Allen","2020-02-24",1,-2,-10,2,2,0,18003
"103298","US","United States","Indiana","Clark","2020-02-24",0,11,-29,4,1,2,18019
"103868","US","United States","Indiana","Elkhart","2020-02-24",8,-6,2,19,3,0,18039
"105065","US","United States","Indiana","Johnson","2020-02-24",0,1,-2,-7,3,1,18081
"105293","US","United States","Indiana","Lake","2020-02-24",2,2,0,3,2,0,18089
"105350","US","United States","Indiana","LaPorte","2020-02-24",6,3,12,12,4,0,18091
"105521","US","United States","Indiana","Marion","2020-02-24",-2,-5,-4,-3,1,2,18097
"106341","US","United States","Indiana","Porter","2020-02-24",3,4,0,0,3,-1,18127
"106910","US","United States","Indiana","St. Joseph","2020-02-24",6,0,-3,3,3,0,18141
"107189","US","United States","Indiana","Tippecanoe","2020-02-24",-4,0,-17,-1,3,1,18157
"107459","US","United States","Indiana","Vigo","2020-02-24",0,1,-12,10,2,1,18167
"109564","US","United States","Iowa","Dubuque","2020-02-24",2,28,-6,-46,3,0,19061
"110682","US","United States","Iowa","Johnson","2020-02-24",2,-2,-4,12,8,0,19103
"110950","US","United States","Iowa","Linn","2020-02-24",-3,22,3,8,4,0,19113
"111971","US","United States","Iowa","Polk","2020-02-24",-1,14,8,0,4,0,19153
"112182","US","United States","Iowa","Scott","2020-02-24",8,6,3,-34,3,0,19163
"113988","US","United States","Kansas","Douglas","2020-02-24",5,-2,15,15,8,-1,20045
"114634","US","United States","Kansas","Johnson","2020-02-24",-5,-5,-13,-18,5,0,20091
"115937","US","United States","Kansas","Sedgwick","2020-02-24",1,0,-6,-3,4,0,20173
"116051","US","United States","Kansas","Shawnee","2020-02-24",-2,1,-3,-1,9,0,20177
"116433","US","United States","Kansas","Wyandotte","2020-02-24",3,-8,-5,-10,6,1,20209
"116911","US","United States","Kentucky","Boone","2020-02-24",-4,0,-27,6,2,1,21015
"118127","US","United States","Kentucky","Fayette","2020-02-24",-3,2,-18,-9,3,2,21067
"119250","US","United States","Kentucky","Jefferson","2020-02-24",-4,5,-27,-5,1,1,21111
"119420","US","United States","Kentucky","Kenton","2020-02-24",1,0,-22,-5,3,1,21117
"119604","US","United States","Kentucky","Laurel","2020-02-24",-3,-4,-7,-5,-1,2,21125
"121958","US","United States","Kentucky","Warren","2020-02-24",-3,-3,-19,-16,2,2,21227
"122810","US","United States","Louisiana","Caddo","2020-02-24",4,0,19,-1,1,1,22017
"122867","US","United States","Louisiana","Calcasieu","2020-02-24",1,-3,-23,0,-14,5,22019
"123249","US","United States","Louisiana","East Baton Rouge","2020-02-24",-1,-2,-15,2,-10,4,22033
"123760","US","United States","Louisiana","Jefferson","2020-02-24",20,15,39,11,-22,4,22051
"123873","US","United States","Louisiana","Lafayette","2020-02-24",11,3,-29,7,-19,4,22055
"124044","US","United States","Louisiana","Livingston","2020-02-24",3,-1,-14,-5,-10,3,22063
"124272","US","United States","Louisiana","Orleans","2020-02-24",75,61,132,75,-26,4,22071
"124500","US","United States","Louisiana","Rapides","2020-02-24",-2,-7,-17,-10,-15,5,22079
"124909","US","United States","Louisiana","St. John the Baptist","2020-02-24",27,9,-47,16,-20,4,22095
"125137","US","United States","Louisiana","St. Tammany","2020-02-24",16,8,-1,12,-25,4,22103
"125989","US","United States","Maine","Cumberland","2020-02-24",5,6,37,6,3,0,23005
"126160","US","United States","Maine","Kennebec","2020-02-24",7,2,13,4,4,-1,23011
"126388","US","United States","Maine","Penobscot","2020-02-24",4,1,7,20,2,0,23019
"126730","US","United States","Maine","York","2020-02-24",9,6,40,10,4,-1,23031
"126901","US","United States","Maryland","Anne Arundel","2020-02-24",0,-2,10,4,3,0,24003
"126958","US","United States","Maryland","Baltimore","2020-02-24",8,0,6,-1,4,0,24005
"127015","US","United States","Maryland","Baltimore","2020-02-24",-1,-1,18,1,3,0,24005
"127186","US","United States","Maryland","Carroll","2020-02-24",1,12,39,-6,3,-1,24013
"127414","US","United States","Maryland","Frederick","2020-02-24",0,1,22,7,3,0,24021
"127528","US","United States","Maryland","Harford","2020-02-24",1,-3,39,10,2,0,24025
"127585","US","United States","Maryland","Howard","2020-02-24",-1,-4,22,13,4,0,24027
"127699","US","United States","Maryland","Montgomery","2020-02-24",-2,-4,19,-4,4,0,24031
"127756","US","United States","Maryland","Prince George's","2020-02-24",2,-3,23,-1,4,0,24033
"128041","US","United States","Maryland","Washington","2020-02-24",5,-2,26,-2,4,0,24043
"128269","US","United States","Massachusetts","Barnstable","2020-02-24",6,2,40,3,4,0,25001
"128383","US","United States","Massachusetts","Bristol","2020-02-24",4,-1,27,7,5,-1,25005
"128497","US","United States","Massachusetts","Essex","2020-02-24",7,0,80,6,3,-1,25009
"128611","US","United States","Massachusetts","Hampden","2020-02-24",8,0,91,5,4,-1,25013
"128725","US","United States","Massachusetts","Middlesex","2020-02-24",3,0,51,-2,4,-1,25017
"128839","US","United States","Massachusetts","Norfolk","2020-02-24",6,-1,54,1,4,-1,25021
"128896","US","United States","Massachusetts","Plymouth","2020-02-24",2,1,68,5,3,-1,25023
"128953","US","United States","Massachusetts","Suffolk","2020-02-24",3,2,50,2,4,-1,25025
"129010","US","United States","Massachusetts","Worcester","2020-02-24",5,0,61,6,4,-1,25027
"129632","US","United States","Michigan","Berrien","2020-02-24",4,4,9,3,2,0,26021
"129746","US","United States","Michigan","Calhoun","2020-02-24",5,4,7,0,-1,1,26025
"130430","US","United States","Michigan","Genesee","2020-02-24",0,3,11,1,3,0,26049
"130601","US","United States","Michigan","Grand Traverse","2020-02-24",6,-2,16,7,4,-1,26055
"130886","US","United States","Michigan","Ingham","2020-02-24",-1,1,4,-1,2,0,26065
"131227","US","United States","Michigan","Kalamazoo","2020-02-24",-1,1,4,-7,3,0,26077
"131341","US","United States","Michigan","Kent","2020-02-24",1,2,17,-1,3,0,26081
"131733","US","United States","Michigan","Macomb","2020-02-24",3,1,50,7,3,0,26099
"132183","US","United States","Michigan","Monroe","2020-02-24",-2,2,12,6,2,0,26115
"132467","US","United States","Michigan","Oakland","2020-02-24",1,-1,14,-4,2,0,26125
"132802","US","United States","Michigan","Ottawa","2020-02-24",1,5,1,0,4,0,26139
"133173","US","United States","Michigan","St. Clair","2020-02-24",2,-6,1,6,4,0,26147
"133401","US","United States","Michigan","Washtenaw","2020-02-24",4,-14,3,0,-1,1,26161
"133458","US","United States","Michigan","Wayne","2020-02-24",2,-1,15,10,3,0,26163
"133686","US","United States","Minnesota","Anoka","2020-02-24",3,8,8,5,4,-1,27003
"134557","US","United States","Minnesota","Dakota","2020-02-24",3,4,9,-8,3,-1,27037
"134995","US","United States","Minnesota","Hennepin","2020-02-24",2,2,7,6,3,-1,27053
"136356","US","United States","Minnesota","Olmsted","2020-02-24",1,8,27,1,1,0,27109
"136740","US","United States","Minnesota","Ramsey","2020-02-24",10,5,6,5,4,-1,27123
"137241","US","United States","Minnesota","St. Louis","2020-02-24",2,3,12,7,4,0,27137
"137298","US","United States","Minnesota","Stearns","2020-02-24",2,6,-49,1,3,0,27145
"137739","US","United States","Minnesota","Washington","2020-02-24",4,6,7,-2,3,-1,27163
"138880","US","United States","Mississippi","DeSoto","2020-02-24",-4,1,-20,-1,1,2,28033
"139221","US","United States","Mississippi","Harrison","2020-02-24",15,7,19,15,-14,3,28047
"139278","US","United States","Mississippi","Hinds","2020-02-24",-2,-2,-32,-5,1,1,28049
"139485","US","United States","Mississippi","Jackson","2020-02-24",9,1,-19,14,-16,4,28059
"139857","US","United States","Mississippi","Lauderdale","2020-02-24",-6,-5,-7,3,-1,2,28075
"140255","US","United States","Mississippi","Madison","2020-02-24",-6,-7,-24,-6,1,2,28089
"141133","US","United States","Mississippi","Rankin","2020-02-24",-9,-4,-26,-1,0,2,28121
"142781","US","United States","Missouri","Boone","2020-02-24",-2,0,-14,-3,5,1,29019
"143203","US","United States","Missouri","Cass","2020-02-24",-1,-4,-11,-20,5,1,29037
"143443","US","United States","Missouri","Clay","2020-02-24",-5,7,-14,0,6,0,29047
"144205","US","United States","Missouri","Greene","2020-02-24",0,-3,-23,-1,3,1,29077
"144621","US","United States","Missouri","Jackson","2020-02-24",0,-3,-9,-6,6,1,29095
"144678","US","United States","Missouri","Jasper","2020-02-24",-2,-1,-26,9,4,1,29097
"144735","US","United States","Missouri","Jefferson","2020-02-24",0,1,-12,13,2,2,29099
"145873","US","United States","Missouri","Newton","2020-02-24",-6,0,-22,-4,5,1,29145
"146416","US","United States","Missouri","Platte","2020-02-24",-11,27,-16,-3,0,0,29165
"146965","US","United States","Missouri","St. Charles","2020-02-24",-5,-4,-15,-11,2,1,29183
"147128","US","United States","Missouri","St. Louis","2020-02-24",-6,-4,-14,-10,1,2,29189
"147185","US","United States","Missouri","St. Louis","2020-02-24",-4,-2,-7,-2,1,1,29189
"148479","US","United States","Montana","Flathead","2020-02-24",1,2,-36,2,3,0,30029
"148536","US","United States","Montana","Gallatin","2020-02-24",-2,2,-15,-2,4,0,30031
"148994","US","United States","Montana","Missoula","2020-02-24",-1,3,-9,6,6,0,30063
"149538","US","United States","Montana","Yellowstone","2020-02-24",3,3,12,7,5,-1,30111
"150595","US","United States","Nebraska","Douglas","2020-02-24",4,6,26,3,3,-1,31055
"151156","US","United States","Nebraska","Lancaster","2020-02-24",6,3,43,1,4,-1,31109
"151811","US","United States","Nebraska","Sarpy","2020-02-24",5,4,38,-6,2,-1,31153
"152455","US","United States","Nevada","Clark","2020-02-24",3,0,11,3,2,0,32003
"152933","US","United States","Nevada","Washoe","2020-02-24",3,8,28,2,3,-1,32031
"153332","US","United States","New Hampshire","Grafton","2020-02-24",11,7,104,19,-3,0,33009
"153389","US","United States","New Hampshire","Hillsborough","2020-02-24",4,-4,51,9,-10,1,33011
"153446","US","United States","New Hampshire","Merrimack","2020-02-24",5,-1,19,19,-11,1,33013
"153503","US","United States","New Hampshire","Rockingham","2020-02-24",6,0,151,12,-11,0,33015
"153731","US","United States","New Jersey","Atlantic","2020-02-24",1,3,29,-1,3,0,34001
"153788","US","United States","New Jersey","Bergen","2020-02-24",-1,0,63,5,3,0,34003
"153845","US","United States","New Jersey","Burlington","2020-02-24",1,2,44,3,3,-1,34005
"153902","US","United States","New Jersey","Camden","2020-02-24",2,1,50,3,3,0,34007
"153959","US","United States","New Jersey","Cape May","2020-02-24",1,2,37,-6,5,0,34009
"154073","US","United States","New Jersey","Essex","2020-02-24",2,0,50,0,4,0,34013
"154130","US","United States","New Jersey","Gloucester","2020-02-24",2,1,46,0,3,0,34015
"154187","US","United States","New Jersey","Hudson","2020-02-24",1,1,32,1,3,0,34017
"154301","US","United States","New Jersey","Mercer","2020-02-24",2,2,31,2,3,0,34021
"154358","US","United States","New Jersey","Middlesex","2020-02-24",0,-3,62,0,4,0,34023
"154415","US","United States","New Jersey","Monmouth","2020-02-24",4,-2,48,0,3,0,34025
"154472","US","United States","New Jersey","Morris","2020-02-24",1,2,40,-2,3,-1,34027
"154529","US","United States","New Jersey","Ocean","2020-02-24",2,0,31,-5,4,0,34029
"154586","US","United States","New Jersey","Passaic","2020-02-24",3,-2,65,4,3,0,34031
"154643","US","United States","New Jersey","Salem","2020-02-24",6,1,19,9,4,0,34033
"154700","US","United States","New Jersey","Somerset","2020-02-24",2,-2,52,7,3,0,34035
"154814","US","United States","New Jersey","Union","2020-02-24",3,-3,49,1,4,0,34039
"154985","US","United States","New Mexico","Bernalillo","2020-02-24",6,5,9,5,3,-1,35001
"155327","US","United States","New Mexico","Eddy","2020-02-24",3,1,18,-4,3,-1,35015
"155555","US","United States","New Mexico","Lea","2020-02-24",-2,4,5,1,2,-1,35025
"156068","US","United States","New Mexico","San Juan","2020-02-24",2,16,31,7,3,-2,35045
"156182","US","United States","New Mexico","Sandoval","2020-02-24",5,5,22,0,3,-1,35043
"156239","US","United States","New Mexico","Santa Fe","2020-02-24",1,2,9,2,2,0,35049
"156557","US","United States","New Mexico","Valencia","2020-02-24",4,11,21,3,4,0,35061
"156671","US","United States","New York","Albany","2020-02-24",7,2,57,3,3,-1,36001
"156785","US","United States","New York","Bronx","2020-02-24",7,-2,14,4,6,-1,36005
"156842","US","United States","New York","Broome","2020-02-24",8,4,70,7,8,0,36007
"157412","US","United States","New York","Dutchess","2020-02-24",6,0,74,2,4,-1,36027
"157469","US","United States","New York","Erie","2020-02-24",4,2,15,2,4,0,36029
"157925","US","United States","New York","Kings","2020-02-24",4,-1,29,2,5,0,36047
"158153","US","United States","New York","Monroe","2020-02-24",5,2,30,5,4,-1,36055
"158267","US","United States","New York","Nassau","2020-02-24",0,-1,34,-14,3,-1,36059
"158324","US","United States","New York","New York","2020-02-24",1,1,17,1,4,0,36061
"158381","US","United States","New York","Niagara","2020-02-24",4,3,25,5,4,-1,36063
"158438","US","United States","New York","Oneida","2020-02-24",6,4,8,5,4,-1,36065
"158495","US","United States","New York","Onondaga","2020-02-24",7,1,39,6,3,-1,36067
"158609","US","United States","New York","Orange","2020-02-24",4,-4,61,2,3,0,36071
"158894","US","United States","New York","Queens","2020-02-24",3,-1,31,-3,5,0,36081
"158951","US","United States","New York","Rensselaer","2020-02-24",6,1,16,11,3,-1,36083
"159008","US","United States","New York","Richmond","2020-02-24",2,-2,17,2,5,0,36085
"159065","US","United States","New York","Rockland","2020-02-24",3,1,39,0,4,0,36087
"159122","US","United States","New York","Saratoga","2020-02-24",7,1,36,9,3,-1,36091
"159521","US","United States","New York","Suffolk","2020-02-24",0,0,46,-1,4,0,36103
"159749","US","United States","New York","Ulster","2020-02-24",8,2,81,12,5,-1,36111
"159977","US","United States","New York","Westchester","2020-02-24",2,-3,38,3,3,-1,36119
"160766","US","United States","North Carolina","Buncombe","2020-02-24",0,-4,-13,1,2,1,37021
