"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"78911","US","United States","California","Shasta","2020-03-24",-36,-8,-15,-20,-35,14,6089
"78968","US","United States","California","Siskiyou","2020-03-24",-32,-4,10,-3,-34,11,6093
"79025","US","United States","California","Solano","2020-03-24",-37,-14,-42,-49,-44,21,6095
"79082","US","United States","California","Sonoma","2020-03-24",-45,-16,-42,-54,-48,22,6097
"79139","US","United States","California","Stanislaus","2020-03-24",-35,-14,-11,-24,-39,16,6099
"79253","US","United States","California","Tehama","2020-03-24",-32,-9,-26,-12,-35,14,6103
"79366","US","United States","California","Tulare","2020-03-24",-33,-10,-24,-21,-38,15,6107
"79480","US","United States","California","Ventura","2020-03-24",-40,-20,-24,-39,-47,21,6111
"79537","US","United States","California","Yolo","2020-03-24",-39,-22,-14,-35,-52,22,6113
"79594","US","United States","California","Yuba","2020-03-24",-34,-10,-6,-29,-41,16,6115
"79708","US","United States","Colorado","Adams","2020-03-24",-31,-3,21,-23,-41,17,8001
"79822","US","United States","Colorado","Arapahoe","2020-03-24",-35,-8,49,-35,-48,20,8005
"79939","US","United States","Colorado","Boulder","2020-03-24",-43,-14,45,-48,-61,23,8013
"79996","US","United States","Colorado","Broomfield","2020-03-24",-38,-11,29,-31,-58,24,8014
"80261","US","United States","Colorado","Denver","2020-03-24",-46,-7,14,-63,-52,21,8031
"80318","US","United States","Colorado","Douglas","2020-03-24",-36,-10,55,-53,-59,24,8035
"80432","US","United States","Colorado","El Paso","2020-03-24",-27,-2,104,-36,-47,16,8041
"80603","US","United States","Colorado","Garfield","2020-03-24",-32,-20,15,-18,-37,15,8045
"80870","US","United States","Colorado","Jefferson","2020-03-24",-35,-20,55,-37,-53,21,8059
"81099","US","United States","Colorado","Larimer","2020-03-24",-36,-6,63,-24,-46,18,8069
"81327","US","United States","Colorado","Mesa","2020-03-24",-27,0,91,-13,-33,10,8077
"81846","US","United States","Colorado","Pueblo","2020-03-24",-25,4,-20,-10,-35,11,8101
"82220","US","United States","Colorado","Weld","2020-03-24",-29,-3,51,-12,-40,16,8123
"82390","US","United States","Connecticut","Fairfield","2020-03-24",-45,-17,22,-58,-53,23,9001
"82447","US","United States","Connecticut","Hartford","2020-03-24",-46,-17,10,-47,-47,21,9003
"82561","US","United States","Connecticut","Middlesex","2020-03-24",-45,-14,83,-44,-48,20,9007
"82618","US","United States","Connecticut","New Haven","2020-03-24",-40,-14,6,-35,-46,20,9009
"82675","US","United States","Connecticut","New London","2020-03-24",-43,-17,30,-37,-43,19,9011
"82789","US","United States","Connecticut","Windham","2020-03-24",-32,-12,-2,-53,-39,17,9015
"82960","US","United States","Delaware","New Castle","2020-03-24",-43,-24,29,-48,-49,21,10003
"83017","US","United States","Delaware","Sussex","2020-03-24",-39,-12,6,-38,-31,14,10005
"83188","US","United States","Florida","Alachua","2020-03-24",-46,-20,-29,-40,-46,20,12001
"83302","US","United States","Florida","Bay","2020-03-24",-31,-8,-9,-43,-27,12,12005
"83416","US","United States","Florida","Brevard","2020-03-24",-33,-12,-10,-14,-36,14,12009
"83473","US","United States","Florida","Broward","2020-03-24",-40,-13,-44,-56,-45,21,12011
"83586","US","United States","Florida","Charlotte","2020-03-24",-39,-9,-22,-9,-33,11,12015
"83757","US","United States","Florida","Collier","2020-03-24",-43,-12,-52,-34,-37,15,12021
"83814","US","United States","Florida","Columbia","2020-03-24",-28,-10,-36,-10,-27,11,12023
"83985","US","United States","Florida","Duval","2020-03-24",-30,-4,-9,-29,-37,15,12031
"84042","US","United States","Florida","Escambia","2020-03-24",-30,-5,-10,-32,-31,12,12033
"84612","US","United States","Florida","Hernando","2020-03-24",-31,-12,-30,-39,-34,12,12053
"84726","US","United States","Florida","Hillsborough","2020-03-24",-36,-12,-13,-51,-42,17,12057
"84840","US","United States","Florida","Indian River","2020-03-24",-37,-12,-27,-19,-34,12,12061
"85047","US","United States","Florida","Lake","2020-03-24",-32,-10,-17,-43,-34,14,12069
"85104","US","United States","Florida","Lee","2020-03-24",-41,-15,-44,-52,-35,14,12071
"85161","US","United States","Florida","Leon","2020-03-24",-36,-10,-4,-52,-42,18,12073
"85373","US","United States","Florida","Manatee","2020-03-24",-37,-10,-19,-37,-32,14,12081
"85430","US","United States","Florida","Marion","2020-03-24",-29,-9,-26,12,-28,11,12083
"85487","US","United States","Florida","Martin","2020-03-24",-37,-14,-19,-23,-33,14,12085
"85544","US","United States","Florida","Miami-Dade","2020-03-24",-45,-20,-65,-56,-45,23,12086
"85601","US","United States","Florida","Monroe","2020-03-24",-64,-31,-69,-61,-42,16,12087
"85658","US","United States","Florida","Nassau","2020-03-24",-28,-8,-31,-47,-32,13,12089
"85715","US","United States","Florida","Okaloosa","2020-03-24",-32,-4,-11,-37,-32,13,12091
"85772","US","United States","Florida","Okeechobee","2020-03-24",-25,-4,-29,-63,-24,9,12093
"85829","US","United States","Florida","Orange","2020-03-24",-50,-16,-26,-64,-45,20,12095
"85886","US","United States","Florida","Osceola","2020-03-24",-43,-15,-30,-49,-44,19,12097
"85943","US","United States","Florida","Palm Beach","2020-03-24",-38,-12,-38,-50,-39,19,12099
"86000","US","United States","Florida","Pasco","2020-03-24",-31,-13,-14,-14,-37,14,12101
"86057","US","United States","Florida","Pinellas","2020-03-24",-38,-10,-11,-24,-38,15,12103
"86114","US","United States","Florida","Polk","2020-03-24",-30,-7,-21,-12,-36,15,12105
"86285","US","United States","Florida","Sarasota","2020-03-24",-43,-18,-45,-27,-35,14,12115
"86342","US","United States","Florida","Seminole","2020-03-24",-35,-5,0,-31,-45,19,12117
"86399","US","United States","Florida","St. Johns","2020-03-24",-33,-2,-28,-7,-45,16,12109
"86456","US","United States","Florida","St. Lucie","2020-03-24",-32,-1,-21,-28,-33,13,12111
"86513","US","United States","Florida","Sumter","2020-03-24",-44,-6,-28,-6,-33,10,12119
"86740","US","United States","Florida","Volusia","2020-03-24",-34,-6,-4,-29,-36,13,12127
"86854","US","United States","Florida","Walton","2020-03-24",-38,-12,-20,-18,-27,11,12131
"87363","US","United States","Georgia","Bartow","2020-03-24",-41,-2,-1,-8,-33,15,13015
"87534","US","United States","Georgia","Bibb","2020-03-24",-35,-7,-5,1,-35,15,13021
"87989","US","United States","Georgia","Camden","2020-03-24",-27,15,-9,-2,-32,13,13039
"88102","US","United States","Georgia","Carroll","2020-03-24",-30,-3,-16,-8,-36,16,13045
"88272","US","United States","Georgia","Chatham","2020-03-24",-30,-1,-20,-29,-35,15,13051
"88499","US","United States","Georgia","Clarke","2020-03-24",-48,-20,-57,-45,-48,21,13059
"88556","US","United States","Georgia","Clayton","2020-03-24",-24,-7,-14,-67,-36,17,13063
"88634","US","United States","Georgia","Cobb","2020-03-24",-40,-6,-52,-37,-52,23,13067
"88805","US","United States","Georgia","Columbia","2020-03-24",-34,-8,-51,-18,-43,19,13073
"89247","US","United States","Georgia","DeKalb","2020-03-24",-38,-8,-14,-41,-51,23,13089
"89475","US","United States","Georgia","Douglas","2020-03-24",-28,-11,-30,-28,-38,18,13097
"90100","US","United States","Georgia","Fulton","2020-03-24",-47,-16,-46,-51,-57,23,13121
"90214","US","United States","Georgia","Glynn","2020-03-24",-33,11,-23,-13,-33,13,13127
"90442","US","United States","Georgia","Gwinnett","2020-03-24",-38,-7,-29,-42,-47,22,13135
"91826","US","United States","Georgia","Lowndes","2020-03-24",-27,-2,1,-9,-29,13,13185
"92581","US","United States","Georgia","Muscogee","2020-03-24",-34,-5,33,-44,-37,13,13215
"93340","US","United States","Georgia","Richmond","2020-03-24",-36,-6,-27,-42,-35,14,13245
"94903","US","United States","Georgia","Whitfield","2020-03-24",-36,-7,-45,-2,-29,14,13313
"95233","US","United States","Hawaii","Hawaii","2020-03-24",-36,-10,-58,-53,-34,13,15001
"95290","US","United States","Hawaii","Honolulu","2020-03-24",-46,-25,-61,-50,-44,23,15003
"95347","US","United States","Hawaii","Kauai","2020-03-24",-51,-27,-68,-60,-35,17,15007
"95404","US","United States","Hawaii","Maui","2020-03-24",-47,-18,-64,-56,-41,17,15009
"95518","US","United States","Idaho","Ada","2020-03-24",-33,-2,33,-36,-45,17,16001
"95923","US","United States","Idaho","Bonneville","2020-03-24",-20,7,46,-6,-32,12,16019
"96033","US","United States","Idaho","Canyon","2020-03-24",-22,5,34,-5,-34,12,16027
"96681","US","United States","Idaho","Kootenai","2020-03-24",-25,-1,66,-1,-32,12,16055
"97919","US","United States","Illinois","Champaign","2020-03-24",-52,-22,-17,-47,-56,23,17019
"98261","US","United States","Illinois","Cook","2020-03-24",-49,-19,-19,-62,-55,24,17031
"98603","US","United States","Illinois","DuPage","2020-03-24",-51,-17,-14,-67,-57,26,17043
"99736","US","United States","Illinois","Kane","2020-03-24",-48,-18,31,-49,-49,22,17089
"99964","US","United States","Illinois","Lake","2020-03-24",-48,-13,12,-56,-55,24,17097
"100420","US","United States","Illinois","Madison","2020-03-24",-44,-22,-28,-24,-45,19,17119
"100749","US","United States","Illinois","McHenry","2020-03-24",-45,-14,43,-68,-51,23,17111
"100806","US","United States","Illinois","McLean","2020-03-24",-52,-18,-31,-23,-61,25,17113
"101240","US","United States","Illinois","Peoria","2020-03-24",-47,-12,-17,-31,-46,19,17143
"101630","US","United States","Illinois","Rock Island","2020-03-24",-49,3,-36,-34,-39,16,17161
"101744","US","United States","Illinois","Sangamon","2020-03-24",-50,-18,-28,-35,-53,21,17167
"101900","US","United States","Illinois","St. Clair","2020-03-24",-49,-17,-29,-30,-46,20,17163
"102546","US","United States","Illinois","Will","2020-03-24",-44,-15,3,-33,-50,22,17197
"102660","US","United States","Illinois","Winnebago","2020-03-24",-41,-18,47,-19,-41,18,17201
"102888","US","United States","Indiana","Allen","2020-03-24",-32,-3,11,-28,-37,16,18003
"102945","US","United States","Indiana","Bartholomew","2020-03-24",-37,-5,-19,-20,-48,19,18005
"103327","US","United States","Indiana","Clark","2020-03-24",-37,2,19,-7,-38,17,18019
"105322","US","United States","Indiana","Lake","2020-03-24",-34,-7,10,-12,-41,17,18089
"105379","US","United States","Indiana","LaPorte","2020-03-24",-34,-6,12,-17,-30,12,18091
"105550","US","United States","Indiana","Marion","2020-03-24",-35,0,-12,-36,-41,16,18097
"106370","US","United States","Indiana","Porter","2020-03-24",-38,-6,53,-24,-38,17,18127
"106939","US","United States","Indiana","St. Joseph","2020-03-24",-37,-6,5,-27,-36,16,18141
"107374","US","United States","Indiana","Vanderburgh","2020-03-24",-36,5,-16,-47,-37,16,18163
"109593","US","United States","Iowa","Dubuque","2020-03-24",-45,3,6,-65,-39,17,19061
"110979","US","United States","Iowa","Linn","2020-03-24",-45,7,58,-31,-42,18,19113
"112000","US","United States","Iowa","Polk","2020-03-24",-44,-4,62,-32,-46,19,19153
"112211","US","United States","Iowa","Scott","2020-03-24",-39,-11,51,-10,-37,16,19163
"114017","US","United States","Kansas","Douglas","2020-03-24",-56,-30,15,-39,-54,23,20045
"114663","US","United States","Kansas","Johnson","2020-03-24",-57,-30,47,-40,-59,27,20091
"115966","US","United States","Kansas","Sedgwick","2020-03-24",-22,12,36,-32,-32,13,20173
"116080","US","United States","Kansas","Shawnee","2020-03-24",-28,3,44,17,-37,15,20177
"116462","US","United States","Kansas","Wyandotte","2020-03-24",-53,-31,-13,-31,-43,19,20209
"116940","US","United States","Kentucky","Boone","2020-03-24",-41,-14,10,-36,-40,19,21015
"118156","US","United States","Kentucky","Fayette","2020-03-24",-42,-9,0,-38,-44,19,21067
"119279","US","United States","Kentucky","Jefferson","2020-03-24",-42,-5,6,-29,-43,18,21111
"119449","US","United States","Kentucky","Kenton","2020-03-24",-43,-10,22,-29,-43,19,21117
"119633","US","United States","Kentucky","Laurel","2020-03-24",-37,-17,11,-12,-31,13,21125
"121987","US","United States","Kentucky","Warren","2020-03-24",-42,-20,-61,-7,-38,16,21227
"122839","US","United States","Louisiana","Caddo","2020-03-24",-37,-11,-2,-27,-39,16,22017
"122896","US","United States","Louisiana","Calcasieu","2020-03-24",-40,-15,-16,-14,-37,16,22019
"123278","US","United States","Louisiana","East Baton Rouge","2020-03-24",-46,-15,-23,-37,-47,21,22033
"123789","US","United States","Louisiana","Jefferson","2020-03-24",-49,-17,-4,-71,-47,22,22051
"123902","US","United States","Louisiana","Lafayette","2020-03-24",-44,-22,-14,-32,-44,19,22055
"124073","US","United States","Louisiana","Livingston","2020-03-24",-38,-13,-17,-10,-41,19,22063
"124301","US","United States","Louisiana","Orleans","2020-03-24",-60,-29,-37,-52,-57,24,22071
"124358","US","United States","Louisiana","Ouachita","2020-03-24",-44,-15,-24,-24,-40,16,22073
"124938","US","United States","Louisiana","St. John the Baptist","2020-03-24",-37,-10,-65,-29,-40,19,22095
"125166","US","United States","Louisiana","St. Tammany","2020-03-24",-46,-12,-28,-11,-47,20,22103
"125223","US","United States","Louisiana","Tangipahoa","2020-03-24",-36,-13,-27,-4,-38,18,22105
"125280","US","United States","Louisiana","Terrebonne","2020-03-24",-45,-16,0,-38,-36,15,22109
"126018","US","United States","Maine","Cumberland","2020-03-24",-49,-19,17,-53,-52,22,23005
"126189","US","United States","Maine","Kennebec","2020-03-24",-40,-16,-36,-39,-40,17,23011
"126417","US","United States","Maine","Penobscot","2020-03-24",-47,-20,-21,-20,-40,18,23019
"126759","US","United States","Maine","York","2020-03-24",-40,-12,25,-39,-44,19,23031
"126873","US","United States","Maryland","Allegany","2020-03-24",-41,-13,-20,-16,-38,14,24001
"126930","US","United States","Maryland","Anne Arundel","2020-03-24",-41,-20,35,-68,-50,22,24003
"126987","US","United States","Maryland","Baltimore","2020-03-24",-36,-21,22,-39,-46,18,24005
"127044","US","United States","Maryland","Baltimore","2020-03-24",-38,-12,60,-44,-46,20,24005
"127215","US","United States","Maryland","Carroll","2020-03-24",-38,-23,47,-49,-48,21,24013
"127443","US","United States","Maryland","Frederick","2020-03-24",-40,-15,35,-42,-51,22,24021
"127557","US","United States","Maryland","Harford","2020-03-24",-40,-23,92,-33,-45,19,24025
"127614","US","United States","Maryland","Howard","2020-03-24",-47,-25,55,-24,-60,26,24027
"127728","US","United States","Maryland","Montgomery","2020-03-24",-44,-19,46,-61,-59,26,24031
"127785","US","United States","Maryland","Prince George's","2020-03-24",-31,-14,32,-61,-48,22,24033
"128070","US","United States","Maryland","Washington","2020-03-24",-37,-14,49,-12,-38,15,24043
"128298","US","United States","Massachusetts","Barnstable","2020-03-24",-45,-15,43,-46,-45,18,25001
"128355","US","United States","Massachusetts","Berkshire","2020-03-24",-43,-22,-8,-40,-42,17,25003
"128412","US","United States","Massachusetts","Bristol","2020-03-24",-41,-15,12,-55,-45,20,25005
"128526","US","United States","Massachusetts","Essex","2020-03-24",-45,-23,37,-59,-52,23,25009
"128640","US","United States","Massachusetts","Hampden","2020-03-24",-43,-16,-3,-38,-45,18,25013
"128754","US","United States","Massachusetts","Middlesex","2020-03-24",-52,-22,-10,-72,-65,30,25017
"128868","US","United States","Massachusetts","Norfolk","2020-03-24",-47,-17,24,-69,-61,28,25021
"128925","US","United States","Massachusetts","Plymouth","2020-03-24",-43,-15,77,-60,-47,21,25023
"128982","US","United States","Massachusetts","Suffolk","2020-03-24",-62,-24,-31,-75,-63,28,25025
"129039","US","United States","Massachusetts","Worcester","2020-03-24",-46,-21,-21,-40,-49,22,25027
"129661","US","United States","Michigan","Berrien","2020-03-24",-48,-22,28,-22,-46,19,26021
"129775","US","United States","Michigan","Calhoun","2020-03-24",-57,-27,-32,-21,-53,21,26025
"130459","US","United States","Michigan","Genesee","2020-03-24",-56,-29,23,-44,-56,23,26049
"130630","US","United States","Michigan","Grand Traverse","2020-03-24",-64,-35,10,-59,-50,21,26055
"130915","US","United States","Michigan","Ingham","2020-03-24",-65,-32,-5,-71,-60,26,26065
"131256","US","United States","Michigan","Kalamazoo","2020-03-24",-60,-31,12,-51,-52,23,26077
"131370","US","United States","Michigan","Kent","2020-03-24",-63,-26,38,-61,-55,25,26081
"131762","US","United States","Michigan","Macomb","2020-03-24",-60,-31,31,-49,-62,28,26099
"132212","US","United States","Michigan","Monroe","2020-03-24",-58,-25,1,-26,-49,22,26115
"132496","US","United States","Michigan","Oakland","2020-03-24",-66,-34,-4,-50,-69,31,26125
"132831","US","United States","Michigan","Ottawa","2020-03-24",-59,-28,56,-39,-56,27,26139
"133202","US","United States","Michigan","St. Clair","2020-03-24",-59,-34,-28,-36,-57,24,26147
"133430","US","United States","Michigan","Washtenaw","2020-03-24",-67,-45,11,-54,-70,31,26161
"133487","US","United States","Michigan","Wayne","2020-03-24",-59,-29,-28,-56,-60,25,26163
"133715","US","United States","Minnesota","Anoka","2020-03-24",-34,-9,47,-46,-41,20,27003
"134586","US","United States","Minnesota","Dakota","2020-03-24",-39,-17,44,-47,-48,22,27037
"135024","US","United States","Minnesota","Hennepin","2020-03-24",-48,-19,27,-60,-54,24,27053
"136385","US","United States","Minnesota","Olmsted","2020-03-24",-44,-11,52,-43,-39,19,27109
"136769","US","United States","Minnesota","Ramsey","2020-03-24",-46,-13,20,-40,-47,21,27123
"137270","US","United States","Minnesota","St. Louis","2020-03-24",-46,-20,20,-40,-41,17,27137
"137327","US","United States","Minnesota","Stearns","2020-03-24",-44,-12,-42,-51,-34,16,27145
"137768","US","United States","Minnesota","Washington","2020-03-24",-38,-18,50,-31,-48,23,27163
"138909","US","United States","Mississippi","DeSoto","2020-03-24",-33,8,-35,-7,-35,17,28033
"139250","US","United States","Mississippi","Harrison","2020-03-24",-33,-10,33,-14,-38,13,28047
"139307","US","United States","Mississippi","Hinds","2020-03-24",-21,-4,0,-7,-34,13,28049
"139514","US","United States","Mississippi","Jackson","2020-03-24",-24,-6,-4,-16,-35,15,28059
"139886","US","United States","Mississippi","Lauderdale","2020-03-24",-25,-4,-4,-7,-24,10,28075
"141162","US","United States","Mississippi","Rankin","2020-03-24",-34,-5,-27,-15,-33,15,28121
"142810","US","United States","Missouri","Boone","2020-03-24",-42,-8,-27,-39,-49,20,29019
"143232","US","United States","Missouri","Cass","2020-03-24",-49,-20,-26,-8,-44,20,29037
"143472","US","United States","Missouri","Clay","2020-03-24",-50,-22,26,-30,-51,23,29047
"144117","US","United States","Missouri","Franklin","2020-03-24",-37,-5,-23,-11,-33,17,29071
"144234","US","United States","Missouri","Greene","2020-03-24",-36,-14,-30,-21,-36,15,29077
"144650","US","United States","Missouri","Jackson","2020-03-24",-53,-25,-37,-34,-49,21,29095
"144707","US","United States","Missouri","Jasper","2020-03-24",-31,-6,4,-1,-29,12,29097
"144764","US","United States","Missouri","Jefferson","2020-03-24",-45,-24,-20,-3,-43,19,29099
"146994","US","United States","Missouri","St. Charles","2020-03-24",-47,-10,-33,-9,-54,24,29183
"147157","US","United States","Missouri","St. Louis","2020-03-24",-55,-20,-41,-42,-50,22,29189
"147214","US","United States","Missouri","St. Louis","2020-03-24",-50,-22,-27,-54,-53,23,29189
"148508","US","United States","Montana","Flathead","2020-03-24",-35,-12,0,-25,-35,13,30029
"148565","US","United States","Montana","Gallatin","2020-03-24",-45,-20,-13,-46,-40,19,30031
"149023","US","United States","Montana","Missoula","2020-03-24",-35,-10,1,-18,-41,16,30063
"149567","US","United States","Montana","Yellowstone","2020-03-24",-31,3,22,-38,-30,13,30111
"150624","US","United States","Nebraska","Douglas","2020-03-24",-39,-7,25,-33,-41,18,31055
"151185","US","United States","Nebraska","Lancaster","2020-03-24",-38,-13,82,-18,-39,17,31109
"152484","US","United States","Nevada","Clark","2020-03-24",-41,-17,-41,-55,-53,20,32003
"152962","US","United States","Nevada","Washoe","2020-03-24",-36,-12,-1,-53,-42,18,32031
"153361","US","United States","New Hampshire","Grafton","2020-03-24",-47,-23,-48,-31,-43,19,33009
"153418","US","United States","New Hampshire","Hillsborough","2020-03-24",-45,-17,-6,-36,-47,22,33011
"153475","US","United States","New Hampshire","Merrimack","2020-03-24",-42,-20,-27,-43,-43,20,33013
"153532","US","United States","New Hampshire","Rockingham","2020-03-24",-41,-13,52,-34,-48,23,33015
"153760","US","United States","New Jersey","Atlantic","2020-03-24",-45,-22,40,-56,-54,20,34001
"153817","US","United States","New Jersey","Bergen","2020-03-24",-52,-16,54,-58,-62,29,34003
"153874","US","United States","New Jersey","Burlington","2020-03-24",-42,-23,58,-29,-55,23,34005
"153931","US","United States","New Jersey","Camden","2020-03-24",-41,-24,51,-56,-51,21,34007
"153988","US","United States","New Jersey","Cape May","2020-03-24",-36,-16,66,-33,-45,15,34009
"154102","US","United States","New Jersey","Essex","2020-03-24",-46,-14,17,-69,-52,24,34013
"154159","US","United States","New Jersey","Gloucester","2020-03-24",-46,-20,60,-19,-50,21,34015
"154216","US","United States","New Jersey","Hudson","2020-03-24",-45,-12,-15,-70,-63,28,34017
"154330","US","United States","New Jersey","Mercer","2020-03-24",-47,-22,21,-66,-57,23,34021
"154387","US","United States","New Jersey","Middlesex","2020-03-24",-47,-23,66,-63,-57,26,34023
"154444","US","United States","New Jersey","Monmouth","2020-03-24",-46,-20,101,-54,-56,24,34025
"154501","US","United States","New Jersey","Morris","2020-03-24",-52,-23,27,-58,-62,29,34027
"154558","US","United States","New Jersey","Ocean","2020-03-24",-43,-20,22,-41,-52,20,34029
"154615","US","United States","New Jersey","Passaic","2020-03-24",-48,-17,44,-47,-51,24,34031
"154672","US","United States","New Jersey","Salem","2020-03-24",-34,-21,-3,-16,-38,16,34033
"154729","US","United States","New Jersey","Somerset","2020-03-24",-49,-24,39,-60,-62,28,34035
"154786","US","United States","New Jersey","Sussex","2020-03-24",-42,-9,67,-19,-52,24,34037
"154843","US","United States","New Jersey","Union","2020-03-24",-46,-16,52,-59,-52,25,34039
"155014","US","United States","New Mexico","Bernalillo","2020-03-24",-43,-14,14,-34,-46,19,35001
"155356","US","United States","New Mexico","Eddy","2020-03-24",-32,-4,-18,-9,-27,10,35015
"155584","US","United States","New Mexico","Lea","2020-03-24",-38,-6,-5,-25,-29,12,35025
"156097","US","United States","New Mexico","San Juan","2020-03-24",-35,10,5,-38,-40,16,35045
"156211","US","United States","New Mexico","Sandoval","2020-03-24",-32,-8,21,-29,-49,20,35043
"156268","US","United States","New Mexico","Santa Fe","2020-03-24",-48,-16,2,-40,-49,19,35049
"156586","US","United States","New Mexico","Valencia","2020-03-24",-36,-3,-11,-25,-42,15,35061
"156700","US","United States","New York","Albany","2020-03-24",-57,-19,-47,-54,-56,24,36001
"156814","US","United States","New York","Bronx","2020-03-24",-49,-13,-34,-52,-55,23,36005
