"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"72403","US","United States","Arizona","Yavapai","2020-03-13",-3,21,-25,6,-14,4,4025
"72460","US","United States","Arizona","Yuma","2020-03-13",5,21,-1,9,0,1,4027
"72745","US","United States","Arkansas","Benton","2020-03-13",7,41,39,-17,1,0,5007
"75587","US","United States","Arkansas","Pulaski","2020-03-13",-3,23,-3,-11,-12,5,5119
"75701","US","United States","Arkansas","Saline","2020-03-13",0,11,-40,4,-11,7,5125
"75841","US","United States","Arkansas","Sebastian","2020-03-13",4,26,-4,-18,0,0,5131
"76238","US","United States","Arkansas","Washington","2020-03-13",3,36,17,11,-2,0,5143
"76466","US","United States","California","Alameda","2020-03-13",-6,26,3,-30,-17,8,6001
"76580","US","United States","California","Butte","2020-03-13",2,16,14,-4,-1,1,6007
"76751","US","United States","California","Contra Costa","2020-03-13",-1,31,2,-24,-9,5,6013
"76865","US","United States","California","El Dorado","2020-03-13",-1,6,15,4,-2,1,6017
"76922","US","United States","California","Fresno","2020-03-13",5,31,10,-5,0,-1,6019
"77036","US","United States","California","Humboldt","2020-03-13",0,12,4,-26,2,1,6023
"77093","US","United States","California","Imperial","2020-03-13",-1,11,-13,-16,-1,2,6025
"77207","US","United States","California","Kern","2020-03-13",4,27,12,-1,3,0,6029
"77264","US","United States","California","Kings","2020-03-13",5,37,25,-13,3,-1,6031
"77321","US","United States","California","Lake","2020-03-13",1,28,23,-10,2,1,6033
"77435","US","United States","California","Los Angeles","2020-03-13",-5,37,-37,-21,-7,6,6037
"77492","US","United States","California","Madera","2020-03-13",8,16,38,37,-2,-1,6039
"77549","US","United States","California","Marin","2020-03-13",-5,21,-3,-18,-13,6,6041
"77663","US","United States","California","Mendocino","2020-03-13",8,13,18,-17,4,0,6045
"77720","US","United States","California","Merced","2020-03-13",4,26,48,1,2,0,6047
"77874","US","United States","California","Monterey","2020-03-13",2,33,-2,-4,2,1,6053
"77931","US","United States","California","Napa","2020-03-13",2,13,16,-4,-8,3,6055
"77988","US","United States","California","Nevada","2020-03-13",0,12,28,-42,-3,1,6057
"78045","US","United States","California","Orange","2020-03-13",-4,39,-38,-23,-5,6,6059
"78102","US","United States","California","Placer","2020-03-13",-2,38,6,4,-5,3,6061
"78216","US","United States","California","Riverside","2020-03-13",2,39,-36,-10,-4,4,6065
"78273","US","United States","California","Sacramento","2020-03-13",-2,29,7,-13,-6,3,6067
"78387","US","United States","California","San Bernardino","2020-03-13",-1,30,-23,-16,-4,4,6071
"78444","US","United States","California","San Diego","2020-03-13",-4,26,-38,-21,-5,5,6073
"78501","US","United States","California","San Francisco","2020-03-13",-26,17,-16,-40,-35,15,6075
"78558","US","United States","California","San Joaquin","2020-03-13",4,22,19,0,-3,1,6077
"78615","US","United States","California","San Luis Obispo","2020-03-13",0,34,-12,-10,-1,2,6079
"78672","US","United States","California","San Mateo","2020-03-13",-7,28,4,-38,-26,12,6081
"78729","US","United States","California","Santa Barbara","2020-03-13",-3,38,-25,-18,-6,3,6083
"78786","US","United States","California","Santa Clara","2020-03-13",-9,28,14,-41,-30,13,6085
"78843","US","United States","California","Santa Cruz","2020-03-13",-4,26,-11,-19,-9,5,6087
"78900","US","United States","California","Shasta","2020-03-13",2,18,43,5,0,0,6089
"79014","US","United States","California","Solano","2020-03-13",0,30,-1,-12,0,2,6095
"79071","US","United States","California","Sonoma","2020-03-13",-1,20,2,-12,-2,2,6097
"79128","US","United States","California","Stanislaus","2020-03-13",2,24,27,-1,0,0,6099
"79242","US","United States","California","Tehama","2020-03-13",2,15,8,3,-1,0,6103
"79355","US","United States","California","Tulare","2020-03-13",2,31,15,4,-3,0,6107
"79469","US","United States","California","Ventura","2020-03-13",-3,34,-39,-17,-4,5,6111
"79526","US","United States","California","Yolo","2020-03-13",3,16,29,-9,-4,3,6113
"79583","US","United States","California","Yuba","2020-03-13",4,24,22,-9,-1,-1,6115
"79697","US","United States","Colorado","Adams","2020-03-13",-2,38,-18,-7,-9,6,8001
"79811","US","United States","Colorado","Arapahoe","2020-03-13",0,27,-17,-11,-11,6,8005
"79928","US","United States","Colorado","Boulder","2020-03-13",-10,35,-25,-31,-25,11,8013
"79985","US","United States","Colorado","Broomfield","2020-03-13",3,39,-3,2,-17,9,8014
"80250","US","United States","Colorado","Denver","2020-03-13",-12,39,-3,-25,-10,6,8031
"80307","US","United States","Colorado","Douglas","2020-03-13",-4,35,-17,-28,-8,5,8035
"80364","US","United States","Colorado","Eagle","2020-03-13",-7,28,-13,-21,-5,5,8037
"80421","US","United States","Colorado","El Paso","2020-03-13",-13,15,-39,-17,-7,5,8041
"80592","US","United States","Colorado","Garfield","2020-03-13",0,16,14,10,1,2,8045
"80859","US","United States","Colorado","Jefferson","2020-03-13",2,26,-19,-12,-6,5,8059
"81088","US","United States","Colorado","Larimer","2020-03-13",-6,32,-18,-4,-3,4,8069
"81316","US","United States","Colorado","Mesa","2020-03-13",5,26,1,6,-11,2,8077
"81544","US","United States","Colorado","Morgan","2020-03-13",0,11,-13,23,-7,5,8087
"81835","US","United States","Colorado","Pueblo","2020-03-13",-6,25,-73,5,-3,4,8101
"82209","US","United States","Colorado","Weld","2020-03-13",-2,39,-18,-7,-8,5,8123
"82379","US","United States","Connecticut","Fairfield","2020-03-13",-9,26,25,-24,-19,10,9001
"82436","US","United States","Connecticut","Hartford","2020-03-13",-4,33,1,-15,-8,5,9003
"82550","US","United States","Connecticut","Middlesex","2020-03-13",2,36,4,-11,-8,6,9007
"82607","US","United States","Connecticut","New Haven","2020-03-13",-4,28,3,-15,-14,7,9009
"82664","US","United States","Connecticut","New London","2020-03-13",-2,41,2,-16,-9,5,9011
"82721","US","United States","Connecticut","Tolland","2020-03-13",3,34,4,0,-2,4,9013
"82778","US","United States","Connecticut","Windham","2020-03-13",10,44,-3,-27,-2,3,9015
"82892","US","United States","Delaware","Kent","2020-03-13",7,15,33,-9,-3,1,10001
"82949","US","United States","Delaware","New Castle","2020-03-13",3,19,22,-10,-7,3,10003
"83006","US","United States","Delaware","Sussex","2020-03-13",13,24,65,4,-1,2,10005
"83177","US","United States","Florida","Alachua","2020-03-13",3,16,13,-3,-4,2,12001
"83291","US","United States","Florida","Bay","2020-03-13",14,24,40,9,3,-2,12005
"83405","US","United States","Florida","Brevard","2020-03-13",4,20,24,16,-2,1,12009
"83462","US","United States","Florida","Broward","2020-03-13",0,30,8,-17,-1,2,12011
"83575","US","United States","Florida","Charlotte","2020-03-13",1,21,16,3,-4,2,12015
"83746","US","United States","Florida","Collier","2020-03-13",-2,18,4,-3,-13,4,12021
"83803","US","United States","Florida","Columbia","2020-03-13",4,42,22,23,0,0,12023
"83974","US","United States","Florida","Duval","2020-03-13",1,17,14,-2,-15,3,12031
"84031","US","United States","Florida","Escambia","2020-03-13",7,20,61,9,-1,-1,12033
"84601","US","United States","Florida","Hernando","2020-03-13",5,19,21,-24,-11,3,12053
"84715","US","United States","Florida","Hillsborough","2020-03-13",2,19,4,-7,-3,1,12057
"84829","US","United States","Florida","Indian River","2020-03-13",4,21,44,-6,-2,1,12061
"85036","US","United States","Florida","Lake","2020-03-13",7,21,1,-4,-11,3,12069
"85093","US","United States","Florida","Lee","2020-03-13",1,18,12,-5,-10,4,12071
"85150","US","United States","Florida","Leon","2020-03-13",3,19,33,-8,-3,0,12073
"85362","US","United States","Florida","Manatee","2020-03-13",2,19,19,-2,-10,4,12081
"85419","US","United States","Florida","Marion","2020-03-13",5,16,6,23,-1,1,12083
"85476","US","United States","Florida","Martin","2020-03-13",0,18,14,3,-2,2,12085
"85533","US","United States","Florida","Miami-Dade","2020-03-13",-2,27,-6,-14,0,2,12086
"85590","US","United States","Florida","Monroe","2020-03-13",1,18,3,-8,-6,2,12087
"85647","US","United States","Florida","Nassau","2020-03-13",7,18,58,-21,-9,2,12089
"85704","US","United States","Florida","Okaloosa","2020-03-13",13,17,65,14,-8,1,12091
"85761","US","United States","Florida","Okeechobee","2020-03-13",8,19,14,-23,1,-1,12093
"85818","US","United States","Florida","Orange","2020-03-13",-3,17,1,-18,-13,4,12095
"85875","US","United States","Florida","Osceola","2020-03-13",4,28,-2,-11,-13,4,12097
"85932","US","United States","Florida","Palm Beach","2020-03-13",0,28,14,-11,-1,2,12099
"85989","US","United States","Florida","Pasco","2020-03-13",6,16,0,7,-3,2,12101
"86046","US","United States","Florida","Pinellas","2020-03-13",2,21,18,-1,-3,2,12103
"86103","US","United States","Florida","Polk","2020-03-13",5,26,3,6,0,1,12105
"86274","US","United States","Florida","Sarasota","2020-03-13",0,15,9,-5,-12,4,12115
"86331","US","United States","Florida","Seminole","2020-03-13",3,27,-5,-12,-15,4,12117
"86388","US","United States","Florida","St. Johns","2020-03-13",13,27,26,13,-16,4,12109
"86445","US","United States","Florida","St. Lucie","2020-03-13",5,32,22,-4,0,1,12111
"86502","US","United States","Florida","Sumter","2020-03-13",4,23,-21,23,-10,3,12119
"86729","US","United States","Florida","Volusia","2020-03-13",20,26,66,14,-13,3,12127
"86843","US","United States","Florida","Walton","2020-03-13",18,22,49,15,-3,0,12131
"87352","US","United States","Georgia","Bartow","2020-03-13",-4,36,19,3,-6,3,13015
"87978","US","United States","Georgia","Camden","2020-03-13",6,37,21,30,0,0,13039
"88091","US","United States","Georgia","Carroll","2020-03-13",5,39,-4,8,-7,2,13045
"88261","US","United States","Georgia","Chatham","2020-03-13",10,30,42,8,-2,0,13051
"88545","US","United States","Georgia","Clayton","2020-03-13",10,37,27,-23,-3,0,13063
"88623","US","United States","Georgia","Cobb","2020-03-13",-2,56,22,0,-7,3,13067
"88794","US","United States","Georgia","Columbia","2020-03-13",11,35,94,6,-4,-1,13073
"89236","US","United States","Georgia","DeKalb","2020-03-13",1,37,38,-10,-13,4,13089
"89464","US","United States","Georgia","Douglas","2020-03-13",5,42,14,6,-4,1,13097
"90089","US","United States","Georgia","Fulton","2020-03-13",-4,27,6,-12,-15,5,13121
"90203","US","United States","Georgia","Glynn","2020-03-13",15,31,68,12,-2,-1,13127
"90431","US","United States","Georgia","Gwinnett","2020-03-13",1,56,60,-11,-15,4,13135
"90649","US","United States","Georgia","Haralson","2020-03-13",17,44,-4,2,-2,0,13143
"91815","US","United States","Georgia","Lowndes","2020-03-13",3,27,58,3,-4,0,13185
"92570","US","United States","Georgia","Muscogee","2020-03-13",7,30,41,-12,-2,-1,13215
"93329","US","United States","Georgia","Richmond","2020-03-13",9,25,27,12,0,-1,13245
"94892","US","United States","Georgia","Whitfield","2020-03-13",7,24,-37,7,2,1,13313
"95222","US","United States","Hawaii","Hawaii","2020-03-13",-2,8,-7,-1,-3,2,15001
"95279","US","United States","Hawaii","Honolulu","2020-03-13",-4,11,-11,-11,0,2,15003
"95336","US","United States","Hawaii","Kauai","2020-03-13",-3,1,-3,-6,-3,2,15007
"95393","US","United States","Hawaii","Maui","2020-03-13",-3,11,-2,-4,-3,2,15009
"95507","US","United States","Idaho","Ada","2020-03-13",2,39,59,-8,0,1,16001
"95564","US","United States","Idaho","Bannock","2020-03-13",6,29,38,15,4,-1,16005
"95912","US","United States","Idaho","Bonneville","2020-03-13",6,50,49,9,-3,1,16019
"96022","US","United States","Idaho","Canyon","2020-03-13",7,35,20,11,1,-1,16027
"96670","US","United States","Idaho","Kootenai","2020-03-13",-2,27,-6,0,3,2,16055
"97908","US","United States","Illinois","Champaign","2020-03-13",11,43,42,9,-5,1,17019
"98250","US","United States","Illinois","Cook","2020-03-13",4,43,16,-11,-5,1,17031
"98592","US","United States","Illinois","DuPage","2020-03-13",3,53,18,-14,-4,2,17043
"99725","US","United States","Illinois","Kane","2020-03-13",3,54,39,-5,-1,0,17089
"99953","US","United States","Illinois","Lake","2020-03-13",4,62,20,-12,-5,2,17097
"100409","US","United States","Illinois","Madison","2020-03-13",12,21,38,11,-1,0,17119
"100738","US","United States","Illinois","McHenry","2020-03-13",6,54,24,-10,0,0,17111
"100795","US","United States","Illinois","McLean","2020-03-13",-1,35,-6,7,-12,2,17113
"101229","US","United States","Illinois","Peoria","2020-03-13",7,38,20,5,-1,0,17143
"101619","US","United States","Illinois","Rock Island","2020-03-13",2,48,14,1,-5,0,17161
"101733","US","United States","Illinois","Sangamon","2020-03-13",6,41,47,2,-2,0,17167
"101889","US","United States","Illinois","St. Clair","2020-03-13",11,37,48,1,-1,-1,17163
"102535","US","United States","Illinois","Will","2020-03-13",3,46,31,-5,-2,0,17197
"102649","US","United States","Illinois","Winnebago","2020-03-13",9,34,15,-2,2,0,17201
"102877","US","United States","Indiana","Allen","2020-03-13",0,24,29,1,-2,1,18003
"103316","US","United States","Indiana","Clark","2020-03-13",5,44,41,10,-1,0,18019
"103886","US","United States","Indiana","Elkhart","2020-03-13",11,16,43,0,4,-1,18039
"105311","US","United States","Indiana","Lake","2020-03-13",9,37,38,4,0,0,18089
"105368","US","United States","Indiana","LaPorte","2020-03-13",7,26,26,5,0,-1,18091
"105539","US","United States","Indiana","Marion","2020-03-13",-1,23,24,-6,-12,4,18097
"106359","US","United States","Indiana","Porter","2020-03-13",6,33,53,8,-1,0,18127
"106928","US","United States","Indiana","St. Joseph","2020-03-13",4,26,17,12,-9,3,18141
"107207","US","United States","Indiana","Tippecanoe","2020-03-13",5,31,29,6,-3,1,18157
"109582","US","United States","Iowa","Dubuque","2020-03-13",8,53,14,-35,1,-2,19061
"110700","US","United States","Iowa","Johnson","2020-03-13",8,14,33,12,9,-2,19103
"110968","US","United States","Iowa","Linn","2020-03-13",8,46,51,1,9,-3,19113
"111989","US","United States","Iowa","Polk","2020-03-13",8,36,60,3,-5,0,19153
"112046","US","United States","Iowa","Pottawattamie","2020-03-13",2,60,24,1,0,1,19155
"112200","US","United States","Iowa","Scott","2020-03-13",8,22,43,21,-2,0,19163
"114006","US","United States","Kansas","Douglas","2020-03-13",1,29,-3,0,-15,2,20045
"114652","US","United States","Kansas","Johnson","2020-03-13",9,38,48,18,3,2,20091
"115955","US","United States","Kansas","Sedgwick","2020-03-13",2,35,-7,-1,-7,1,20173
"116069","US","United States","Kansas","Shawnee","2020-03-13",11,30,26,48,-14,2,20177
"116451","US","United States","Kansas","Wyandotte","2020-03-13",13,45,18,10,10,-1,20209
"118145","US","United States","Kentucky","Fayette","2020-03-13",-2,33,45,-5,-3,1,21067
"119268","US","United States","Kentucky","Jefferson","2020-03-13",0,33,36,-1,-5,2,21111
"119438","US","United States","Kentucky","Kenton","2020-03-13",3,25,35,-2,-3,2,21117
"119622","US","United States","Kentucky","Laurel","2020-03-13",2,26,39,0,2,1,21125
"121976","US","United States","Kentucky","Warren","2020-03-13",5,28,33,4,-2,0,21227
"122828","US","United States","Louisiana","Caddo","2020-03-13",5,31,10,0,-1,0,22017
"122885","US","United States","Louisiana","Calcasieu","2020-03-13",7,31,7,2,-2,-1,22019
"123267","US","United States","Louisiana","East Baton Rouge","2020-03-13",4,35,17,4,0,0,22033
"123778","US","United States","Louisiana","Jefferson","2020-03-13",2,44,20,-16,-1,1,22051
"123891","US","United States","Louisiana","Lafayette","2020-03-13",3,35,15,-2,1,-1,22055
"124290","US","United States","Louisiana","Orleans","2020-03-13",-2,25,22,-3,-4,2,22071
"124347","US","United States","Louisiana","Ouachita","2020-03-13",2,26,-16,3,1,1,22073
"124927","US","United States","Louisiana","St. John the Baptist","2020-03-13",9,52,-38,-5,0,0,22095
"125155","US","United States","Louisiana","St. Tammany","2020-03-13",7,45,21,-8,-6,2,22103
"125212","US","United States","Louisiana","Tangipahoa","2020-03-13",14,37,20,9,1,0,22105
"125269","US","United States","Louisiana","Terrebonne","2020-03-13",-1,41,16,-3,0,-1,22109
"126007","US","United States","Maine","Cumberland","2020-03-13",-6,25,-24,-15,-7,5,23005
"126178","US","United States","Maine","Kennebec","2020-03-13",-1,15,-20,-6,-1,3,23011
"126406","US","United States","Maine","Penobscot","2020-03-13",-3,21,-17,9,-1,4,23019
"126748","US","United States","Maine","York","2020-03-13",0,25,2,-2,-4,4,23031
"126862","US","United States","Maryland","Allegany","2020-03-13",2,22,6,-1,-2,2,24001
"126919","US","United States","Maryland","Anne Arundel","2020-03-13",2,17,34,-20,-5,3,24003
"126976","US","United States","Maryland","Baltimore","2020-03-13",-1,9,37,-10,-8,3,24005
"127033","US","United States","Maryland","Baltimore","2020-03-13",1,24,53,-9,-3,3,24005
"127204","US","United States","Maryland","Carroll","2020-03-13",7,14,64,-9,-1,3,24013
"127432","US","United States","Maryland","Frederick","2020-03-13",1,28,46,2,-3,3,24021
"127546","US","United States","Maryland","Harford","2020-03-13",0,17,62,-9,-3,2,24025
"127603","US","United States","Maryland","Howard","2020-03-13",-1,24,51,-5,-6,4,24027
"127717","US","United States","Maryland","Montgomery","2020-03-13",-2,24,28,-20,-7,5,24031
"127774","US","United States","Maryland","Prince George's","2020-03-13",4,22,48,-14,-4,3,24033
"128059","US","United States","Maryland","Washington","2020-03-13",5,16,51,-4,-1,1,24043
"128287","US","United States","Massachusetts","Barnstable","2020-03-13",-1,30,-8,-10,-2,4,25001
"128344","US","United States","Massachusetts","Berkshire","2020-03-13",-3,22,-9,-2,-7,5,25003
"128401","US","United States","Massachusetts","Bristol","2020-03-13",3,38,-31,-9,-3,4,25005
"128515","US","United States","Massachusetts","Essex","2020-03-13",-3,28,-12,-22,-13,7,25009
"128629","US","United States","Massachusetts","Hampden","2020-03-13",-1,33,-9,-11,-8,4,25013
"128686","US","United States","Massachusetts","Hampshire","2020-03-13",3,35,-2,2,1,4,25015
"128743","US","United States","Massachusetts","Middlesex","2020-03-13",-9,33,-9,-36,-24,12,25017
"128857","US","United States","Massachusetts","Norfolk","2020-03-13",-4,40,-12,-30,-17,10,25021
"128914","US","United States","Massachusetts","Plymouth","2020-03-13",-2,33,-15,-24,-9,6,25023
"128971","US","United States","Massachusetts","Suffolk","2020-03-13",-20,24,-23,-30,-17,9,25025
"129028","US","United States","Massachusetts","Worcester","2020-03-13",0,31,-22,-8,-12,6,25027
"129650","US","United States","Michigan","Berrien","2020-03-13",8,40,40,11,-2,0,26021
"129764","US","United States","Michigan","Calhoun","2020-03-13",2,24,1,5,-3,2,26025
"130448","US","United States","Michigan","Genesee","2020-03-13",-6,22,1,-10,-9,5,26049
"130619","US","United States","Michigan","Grand Traverse","2020-03-13",-3,21,5,-11,3,2,26055
"130904","US","United States","Michigan","Ingham","2020-03-13",-11,20,9,-9,-5,5,26065
"131245","US","United States","Michigan","Kalamazoo","2020-03-13",-3,25,13,-15,-7,4,26077
"131359","US","United States","Michigan","Kent","2020-03-13",-12,34,7,-11,-12,6,26081
"131751","US","United States","Michigan","Macomb","2020-03-13",-2,39,26,0,-4,4,26099
"132201","US","United States","Michigan","Monroe","2020-03-13",-2,36,29,11,1,2,26115
"132485","US","United States","Michigan","Oakland","2020-03-13",-7,38,16,-8,-13,7,26125
"132820","US","United States","Michigan","Ottawa","2020-03-13",0,32,41,10,-3,3,26139
"132983","US","United States","Michigan","Saginaw","2020-03-13",-6,27,8,-12,-2,2,26145
"133191","US","United States","Michigan","St. Clair","2020-03-13",-4,23,-10,7,0,3,26147
"133419","US","United States","Michigan","Washtenaw","2020-03-13",-6,12,22,-14,-12,7,26161
"133476","US","United States","Michigan","Wayne","2020-03-13",-7,33,9,-5,-11,5,26163
"133704","US","United States","Minnesota","Anoka","2020-03-13",5,25,13,-6,-11,4,27003
"134575","US","United States","Minnesota","Dakota","2020-03-13",7,24,-1,-7,-1,3,27037
"135013","US","United States","Minnesota","Hennepin","2020-03-13",-1,24,7,-8,-8,4,27053
"136374","US","United States","Minnesota","Olmsted","2020-03-13",-3,23,15,-9,2,2,27109
"136758","US","United States","Minnesota","Ramsey","2020-03-13",-3,21,-2,-9,-8,4,27123
"137259","US","United States","Minnesota","St. Louis","2020-03-13",0,12,-20,-6,-2,2,27137
"137316","US","United States","Minnesota","Stearns","2020-03-13",4,18,-54,-35,-2,2,27145
"137757","US","United States","Minnesota","Washington","2020-03-13",4,19,11,7,-15,4,27163
"138898","US","United States","Mississippi","DeSoto","2020-03-13",2,40,-11,6,-17,4,28033
"139239","US","United States","Mississippi","Harrison","2020-03-13",11,28,54,10,-1,-1,28047
"139296","US","United States","Mississippi","Hinds","2020-03-13",5,24,10,6,-17,2,28049
"139503","US","United States","Mississippi","Jackson","2020-03-13",13,24,50,18,-1,-1,28059
"139875","US","United States","Mississippi","Lauderdale","2020-03-13",5,24,25,7,-18,2,28075
"142799","US","United States","Missouri","Boone","2020-03-13",8,22,20,4,18,1,29019
"143461","US","United States","Missouri","Clay","2020-03-13",13,49,51,16,14,-1,29047
"144223","US","United States","Missouri","Greene","2020-03-13",12,20,8,7,-4,1,29077
"144639","US","United States","Missouri","Jackson","2020-03-13",12,26,18,8,12,-1,29095
"144696","US","United States","Missouri","Jasper","2020-03-13",15,27,22,20,-3,0,29097
"146983","US","United States","Missouri","St. Charles","2020-03-13",11,39,35,15,-8,1,29183
"147146","US","United States","Missouri","St. Louis","2020-03-13",-3,21,29,-6,-2,1,29189
"147203","US","United States","Missouri","St. Louis","2020-03-13",6,34,34,-10,-5,1,29189
"148223","US","United States","Montana","Cascade","2020-03-13",-8,19,-24,-16,-12,5,30013
"148497","US","United States","Montana","Flathead","2020-03-13",3,14,-31,3,0,1,30029
"148554","US","United States","Montana","Gallatin","2020-03-13",-3,26,-14,6,-3,1,30031
"149012","US","United States","Montana","Missoula","2020-03-13",0,20,-22,2,-6,3,30063
"149556","US","United States","Montana","Yellowstone","2020-03-13",4,31,-11,1,1,2,30111
"150613","US","United States","Nebraska","Douglas","2020-03-13",1,34,19,-7,-12,3,31055
"151174","US","United States","Nebraska","Lancaster","2020-03-13",3,34,14,-4,-11,3,31109
"151829","US","United States","Nebraska","Sarpy","2020-03-13",9,45,41,4,-13,3,31153
"152473","US","United States","Nevada","Clark","2020-03-13",0,24,-13,-14,-4,3,32003
"152951","US","United States","Nevada","Washoe","2020-03-13",2,27,26,-4,-1,1,32031
"153350","US","United States","New Hampshire","Grafton","2020-03-13",-6,16,-63,-3,-5,4,33009
"153407","US","United States","New Hampshire","Hillsborough","2020-03-13",-3,33,-4,-10,-3,4,33011
"153464","US","United States","New Hampshire","Merrimack","2020-03-13",0,26,-33,-19,-2,4,33013
"153521","US","United States","New Hampshire","Rockingham","2020-03-13",3,49,1,-11,-4,5,33015
"153578","US","United States","New Hampshire","Strafford","2020-03-13",0,36,-9,-11,-2,4,33017
"153749","US","United States","New Jersey","Atlantic","2020-03-13",4,19,20,-9,-6,2,34001
"153806","US","United States","New Jersey","Bergen","2020-03-13",-5,41,42,-20,-13,8,34003
"153863","US","United States","New Jersey","Burlington","2020-03-13",5,23,39,-8,-6,4,34005
"153920","US","United States","New Jersey","Camden","2020-03-13",4,16,32,-15,-5,3,34007
"153977","US","United States","New Jersey","Cape May","2020-03-13",15,18,45,8,-2,2,34009
"154091","US","United States","New Jersey","Essex","2020-03-13",-2,29,35,-25,-8,5,34013
"154148","US","United States","New Jersey","Gloucester","2020-03-13",5,25,53,3,-5,3,34015
"154205","US","United States","New Jersey","Hudson","2020-03-13",0,37,10,-27,-17,8,34017
"154319","US","United States","New Jersey","Mercer","2020-03-13",-1,21,40,-27,-12,6,34021
"154376","US","United States","New Jersey","Middlesex","2020-03-13",-4,26,58,-22,-13,8,34023
"154433","US","United States","New Jersey","Monmouth","2020-03-13",1,23,48,-18,-9,6,34025
"154490","US","United States","New Jersey","Morris","2020-03-13",-3,40,28,-19,-11,7,34027
"154547","US","United States","New Jersey","Ocean","2020-03-13",5,23,29,-1,0,3,34029
"154604","US","United States","New Jersey","Passaic","2020-03-13",2,30,33,-8,-5,5,34031
"154661","US","United States","New Jersey","Salem","2020-03-13",7,22,24,-3,-7,3,34033
"154718","US","United States","New Jersey","Somerset","2020-03-13",-1,30,46,-15,-15,8,34035
"154775","US","United States","New Jersey","Sussex","2020-03-13",2,36,32,2,-4,5,34037
"154832","US","United States","New Jersey","Union","2020-03-13",0,32,39,-21,-7,5,34039
"154889","US","United States","New Jersey","Warren","2020-03-13",9,22,24,-8,-8,5,34041
"155003","US","United States","New Mexico","Bernalillo","2020-03-13",-2,43,-17,-8,-10,4,35001
"155345","US","United States","New Mexico","Eddy","2020-03-13",7,31,2,11,-1,1,35015
"155573","US","United States","New Mexico","Lea","2020-03-13",-5,25,-19,-8,-2,1,35025
"156086","US","United States","New Mexico","San Juan","2020-03-13",9,51,27,5,-7,1,35045
"156200","US","United States","New Mexico","Sandoval","2020-03-13",5,49,-2,-3,-6,3,35043
"156257","US","United States","New Mexico","Santa Fe","2020-03-13",-5,48,-10,6,-1,4,35049
"156575","US","United States","New Mexico","Valencia","2020-03-13",2,37,-23,0,-20,5,35061
"156689","US","United States","New York","Albany","2020-03-13",-7,34,-1,-8,-7,5,36001
"156803","US","United States","New York","Bronx","2020-03-13",-1,28,7,-13,-6,4,36005
"156860","US","United States","New York","Broome","2020-03-13",1,16,49,-1,-9,3,36007
"157430","US","United States","New York","Dutchess","2020-03-13",0,33,21,-23,-10,6,36027
"157487","US","United States","New York","Erie","2020-03-13",-1,28,1,-6,0,1,36029
"157943","US","United States","New York","Kings","2020-03-13",-5,32,20,-15,-11,6,36047
"158171","US","United States","New York","Monroe","2020-03-13",-3,26,-1,-8,-2,3,36055
"158285","US","United States","New York","Nassau","2020-03-13",-3,35,25,-28,-10,6,36059
"158342","US","United States","New York","New York","2020-03-13",-30,12,-18,-30,-26,10,36061
"158399","US","United States","New York","Niagara","2020-03-13",3,33,9,-8,-1,2,36063
"158456","US","United States","New York","Oneida","2020-03-13",-1,34,-7,-4,-1,2,36065
