"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"78801","US","United States","California","Santa Clara","2020-03-28",-63,-31,-51,-70,-48,21,6085
"78858","US","United States","California","Santa Cruz","2020-03-28",-58,-25,-46,-60,-40,17,6087
"78915","US","United States","California","Shasta","2020-03-28",-43,-13,-31,-29,-28,11,6089
"79029","US","United States","California","Solano","2020-03-28",-47,-18,-41,-44,-31,16,6095
"79086","US","United States","California","Sonoma","2020-03-28",-52,-18,-62,-55,-39,17,6097
"79143","US","United States","California","Stanislaus","2020-03-28",-45,-17,-39,-34,-28,14,6099
"79200","US","United States","California","Sutter","2020-03-28",-45,-17,-28,-43,-33,13,6101
"79370","US","United States","California","Tulare","2020-03-28",-38,-10,-32,-30,-24,11,6107
"79484","US","United States","California","Ventura","2020-03-28",-45,-21,-28,-43,-33,16,6111
"79541","US","United States","California","Yolo","2020-03-28",-46,-27,-40,-40,-38,16,6113
"79598","US","United States","California","Yuba","2020-03-28",-33,-13,-10,-34,-29,13,6115
"79712","US","United States","Colorado","Adams","2020-03-28",-52,-25,-33,-38,-36,18,8001
"79826","US","United States","Colorado","Arapahoe","2020-03-28",-55,-28,-24,-42,-40,18,8005
"79943","US","United States","Colorado","Boulder","2020-03-28",-62,-27,-23,-51,-45,19,8013
"80265","US","United States","Colorado","Denver","2020-03-28",-67,-22,-40,-73,-45,20,8031
"80322","US","United States","Colorado","Douglas","2020-03-28",-59,-36,-40,-50,-42,19,8035
"80436","US","United States","Colorado","El Paso","2020-03-28",-50,-25,-37,-49,-39,15,8041
"80874","US","United States","Colorado","Jefferson","2020-03-28",-56,-39,-42,-49,-43,18,8059
"81103","US","United States","Colorado","Larimer","2020-03-28",-59,-28,-26,-49,-40,17,8069
"81331","US","United States","Colorado","Mesa","2020-03-28",-48,-21,41,-33,-34,11,8077
"81850","US","United States","Colorado","Pueblo","2020-03-28",-48,-21,-67,-30,-28,13,8101
"82224","US","United States","Colorado","Weld","2020-03-28",-47,-26,-28,-30,-33,17,8123
"82394","US","United States","Connecticut","Fairfield","2020-03-28",-55,-23,-13,-63,-40,18,9001
"82451","US","United States","Connecticut","Hartford","2020-03-28",-50,-20,47,-52,-34,14,9003
"82565","US","United States","Connecticut","Middlesex","2020-03-28",-48,-17,99,-40,-36,15,9007
"82622","US","United States","Connecticut","New Haven","2020-03-28",-49,-20,4,-52,-34,14,9009
"82679","US","United States","Connecticut","New London","2020-03-28",-50,-17,42,-55,-39,15,9011
"82793","US","United States","Connecticut","Windham","2020-03-28",-32,-17,20,-61,-30,13,9015
"82907","US","United States","Delaware","Kent","2020-03-28",-49,-30,-35,-50,-32,15,10001
"82964","US","United States","Delaware","New Castle","2020-03-28",-52,-35,-53,-56,-36,17,10003
"83021","US","United States","Delaware","Sussex","2020-03-28",-48,-23,-45,-51,-31,14,10005
"83192","US","United States","Florida","Alachua","2020-03-28",-54,-22,-45,-46,-32,13,12001
"83306","US","United States","Florida","Bay","2020-03-28",-39,-16,-1,-45,-22,9,12005
"83420","US","United States","Florida","Brevard","2020-03-28",-42,-18,-27,-35,-32,12,12009
"83477","US","United States","Florida","Broward","2020-03-28",-50,-22,-63,-69,-39,18,12011
"83590","US","United States","Florida","Charlotte","2020-03-28",-49,-21,-42,-33,-34,11,12015
"83761","US","United States","Florida","Collier","2020-03-28",-54,-27,-62,-52,-40,16,12021
"83818","US","United States","Florida","Columbia","2020-03-28",-36,-9,-40,-27,-16,8,12023
"83989","US","United States","Florida","Duval","2020-03-28",-37,-8,-34,-32,-27,11,12031
"84046","US","United States","Florida","Escambia","2020-03-28",-39,-11,4,-40,-25,10,12033
"84616","US","United States","Florida","Hernando","2020-03-28",-38,-17,-27,-37,-28,11,12053
"84730","US","United States","Florida","Hillsborough","2020-03-28",-55,-29,-59,-67,-38,17,12057
"84844","US","United States","Florida","Indian River","2020-03-28",-45,-25,-37,-42,-35,12,12061
"85051","US","United States","Florida","Lake","2020-03-28",-40,-18,-29,-54,-34,13,12069
"85108","US","United States","Florida","Lee","2020-03-28",-54,-26,-59,-67,-36,14,12071
"85165","US","United States","Florida","Leon","2020-03-28",-44,-16,-24,-49,-28,12,12073
"85377","US","United States","Florida","Manatee","2020-03-28",-46,-18,-36,-49,-31,12,12081
"85434","US","United States","Florida","Marion","2020-03-28",-40,-16,-46,-26,-27,10,12083
"85491","US","United States","Florida","Martin","2020-03-28",-50,-20,-34,-54,-31,12,12085
"85548","US","United States","Florida","Miami-Dade","2020-03-28",-55,-28,-77,-67,-43,20,12086
"85605","US","United States","Florida","Monroe","2020-03-28",-73,-45,-76,-74,-52,16,12087
"85662","US","United States","Florida","Nassau","2020-03-28",-40,-20,-27,-68,-29,10,12089
"85719","US","United States","Florida","Okaloosa","2020-03-28",-40,-13,-9,-43,-27,10,12091
"85833","US","United States","Florida","Orange","2020-03-28",-67,-38,-61,-78,-49,19,12095
"85890","US","United States","Florida","Osceola","2020-03-28",-62,-38,-37,-61,-49,20,12097
"85947","US","United States","Florida","Palm Beach","2020-03-28",-47,-18,-63,-54,-36,16,12099
"86004","US","United States","Florida","Pasco","2020-03-28",-40,-18,-29,-26,-30,12,12101
"86061","US","United States","Florida","Pinellas","2020-03-28",-51,-23,-34,-42,-36,14,12103
"86118","US","United States","Florida","Polk","2020-03-28",-39,-18,-33,-32,-31,13,12105
"86289","US","United States","Florida","Sarasota","2020-03-28",-52,-29,-60,-31,-37,13,12115
"86346","US","United States","Florida","Seminole","2020-03-28",-47,-15,-27,-64,-36,15,12117
"86403","US","United States","Florida","St. Johns","2020-03-28",-46,-13,-50,-29,-34,12,12109
"86460","US","United States","Florida","St. Lucie","2020-03-28",-36,-9,-16,-48,-28,13,12111
"86517","US","United States","Florida","Sumter","2020-03-28",-51,-14,-35,-29,-35,10,12119
"86744","US","United States","Florida","Volusia","2020-03-28",-41,-15,-16,-36,-31,11,12127
"86858","US","United States","Florida","Walton","2020-03-28",-49,-23,-34,-23,-27,9,12131
"87367","US","United States","Georgia","Bartow","2020-03-28",-43,-2,127,-16,-24,10,13015
"87538","US","United States","Georgia","Bibb","2020-03-28",-41,-11,21,-15,-22,9,13021
"88106","US","United States","Georgia","Carroll","2020-03-28",-38,-5,5,-26,-23,10,13045
"88276","US","United States","Georgia","Chatham","2020-03-28",-52,-24,-27,-41,-38,12,13051
"88503","US","United States","Georgia","Clarke","2020-03-28",-51,-19,0,-21,-35,12,13059
"88560","US","United States","Georgia","Clayton","2020-03-28",-27,-13,15,-73,-25,11,13063
"88638","US","United States","Georgia","Cobb","2020-03-28",-47,-14,-25,-24,-34,14,13067
"88809","US","United States","Georgia","Columbia","2020-03-28",-35,-3,-5,-28,-30,11,13073
"89251","US","United States","Georgia","DeKalb","2020-03-28",-40,-11,22,-23,-34,14,13089
"89422","US","United States","Georgia","Dougherty","2020-03-28",-50,-22,-37,-25,-31,12,13095
"89479","US","United States","Georgia","Douglas","2020-03-28",-37,-17,8,-25,-29,12,13097
"90104","US","United States","Georgia","Fulton","2020-03-28",-53,-17,-29,-43,-37,14,13121
"90218","US","United States","Georgia","Glynn","2020-03-28",-45,-19,-33,-41,-31,10,13127
"90446","US","United States","Georgia","Gwinnett","2020-03-28",-48,-13,19,-36,-34,15,13135
"91830","US","United States","Georgia","Lowndes","2020-03-28",-41,-13,-14,-16,-22,9,13185
"92585","US","United States","Georgia","Muscogee","2020-03-28",-43,-4,46,-51,-27,10,13215
"93344","US","United States","Georgia","Richmond","2020-03-28",-42,-5,15,-41,-23,9,13245
"95237","US","United States","Hawaii","Hawaii","2020-03-28",-59,-39,-71,-81,-39,16,15001
"95294","US","United States","Hawaii","Honolulu","2020-03-28",-53,-32,-62,-66,-42,18,15003
"95408","US","United States","Hawaii","Maui","2020-03-28",-63,-45,-69,-84,-49,19,15009
"95522","US","United States","Idaho","Ada","2020-03-28",-52,-21,38,-45,-38,13,16001
"95579","US","United States","Idaho","Bannock","2020-03-28",-53,-24,-29,-38,-28,12,16005
"95927","US","United States","Idaho","Bonneville","2020-03-28",-49,-21,21,-18,-24,11,16019
"96037","US","United States","Idaho","Canyon","2020-03-28",-45,-12,27,-23,-29,11,16027
"96685","US","United States","Idaho","Kootenai","2020-03-28",-47,-20,32,-19,-34,12,16055
"97923","US","United States","Illinois","Champaign","2020-03-28",-53,-24,78,-40,-36,14,17019
"98265","US","United States","Illinois","Cook","2020-03-28",-56,-19,-49,-58,-40,17,17031
"98607","US","United States","Illinois","DuPage","2020-03-28",-60,-20,-29,-52,-40,18,17043
"99740","US","United States","Illinois","Kane","2020-03-28",-56,-17,-2,-50,-33,16,17089
"99968","US","United States","Illinois","Lake","2020-03-28",-55,-15,-34,-58,-39,16,17097
"100025","US","United States","Illinois","LaSalle","2020-03-28",-51,4,-52,-14,-31,12,17099
"100424","US","United States","Illinois","Madison","2020-03-28",-46,-17,19,-23,-30,13,17119
"100753","US","United States","Illinois","McHenry","2020-03-28",-53,-18,-14,-58,-34,16,17111
"100810","US","United States","Illinois","McLean","2020-03-28",-56,-17,-17,-34,-36,14,17113
"101244","US","United States","Illinois","Peoria","2020-03-28",-57,-15,-44,-40,-30,13,17143
"101634","US","United States","Illinois","Rock Island","2020-03-28",-51,5,-35,-36,-21,12,17161
"101748","US","United States","Illinois","Sangamon","2020-03-28",-54,-21,11,-36,-35,13,17167
"101904","US","United States","Illinois","St. Clair","2020-03-28",-53,-17,11,-31,-31,14,17163
"102550","US","United States","Illinois","Will","2020-03-28",-52,-18,-24,-28,-34,16,17197
"102664","US","United States","Illinois","Winnebago","2020-03-28",-47,-13,-25,-31,-30,11,17201
"102892","US","United States","Indiana","Allen","2020-03-28",-57,-29,-13,-42,-38,15,18003
"105326","US","United States","Indiana","Lake","2020-03-28",-48,-18,2,-21,-33,14,18089
"105383","US","United States","Indiana","LaPorte","2020-03-28",-47,-21,24,-30,-32,13,18091
"105554","US","United States","Indiana","Marion","2020-03-28",-55,-24,4,-44,-36,14,18097
"106374","US","United States","Indiana","Porter","2020-03-28",-54,-20,49,-35,-31,14,18127
"106943","US","United States","Indiana","St. Joseph","2020-03-28",-52,-20,26,-29,-37,13,18141
"108293","US","United States","Iowa","Black Hawk","2020-03-28",-48,-14,11,-21,-19,11,19013
"109597","US","United States","Iowa","Dubuque","2020-03-28",-59,-6,-53,-63,-31,15,19061
"110715","US","United States","Iowa","Johnson","2020-03-28",-57,-29,54,-17,-33,14,19103
"110983","US","United States","Iowa","Linn","2020-03-28",-52,-5,30,-52,-30,13,19113
"112004","US","United States","Iowa","Polk","2020-03-28",-51,-7,27,-40,-29,13,19153
"112061","US","United States","Iowa","Pottawattamie","2020-03-28",-46,2,14,-13,-26,12,19155
"112215","US","United States","Iowa","Scott","2020-03-28",-49,-15,34,-7,-29,13,19163
"114021","US","United States","Kansas","Douglas","2020-03-28",-56,-25,73,-26,-39,14,20045
"114667","US","United States","Kansas","Johnson","2020-03-28",-53,-23,173,-34,-37,15,20091
"115970","US","United States","Kansas","Sedgwick","2020-03-28",-48,-14,4,-39,-30,12,20173
"116084","US","United States","Kansas","Shawnee","2020-03-28",-47,-17,34,1,-27,12,20177
"116466","US","United States","Kansas","Wyandotte","2020-03-28",-48,-18,53,-15,-28,11,20209
"118160","US","United States","Kentucky","Fayette","2020-03-28",-47,-6,50,-30,-33,11,21067
"119283","US","United States","Kentucky","Jefferson","2020-03-28",-44,-3,166,-25,-35,11,21111
"122786","US","United States","Louisiana","Bossier","2020-03-28",-59,-19,-39,-40,-35,15,22015
"122843","US","United States","Louisiana","Caddo","2020-03-28",-44,-13,-46,-37,-32,13,22017
"122900","US","United States","Louisiana","Calcasieu","2020-03-28",-43,-17,-29,-30,-29,13,22019
"123282","US","United States","Louisiana","East Baton Rouge","2020-03-28",-50,-11,-34,-38,-32,14,22033
"123793","US","United States","Louisiana","Jefferson","2020-03-28",-53,-19,-28,-80,-43,17,22051
"123906","US","United States","Louisiana","Lafayette","2020-03-28",-51,-20,-36,-35,-31,14,22055
"124077","US","United States","Louisiana","Livingston","2020-03-28",-41,-6,-26,-16,-29,12,22063
"124305","US","United States","Louisiana","Orleans","2020-03-28",-71,-38,-69,-58,-52,20,22071
"124362","US","United States","Louisiana","Ouachita","2020-03-28",-49,-15,-24,-25,-27,11,22073
"124533","US","United States","Louisiana","Rapides","2020-03-28",-42,-12,-29,-45,-25,11,22079
"125170","US","United States","Louisiana","St. Tammany","2020-03-28",-49,-17,-20,-26,-34,15,22103
"125227","US","United States","Louisiana","Tangipahoa","2020-03-28",-38,-5,-20,-15,-29,13,22105
"125284","US","United States","Louisiana","Terrebonne","2020-03-28",-48,-8,8,-43,-30,12,22109
"126022","US","United States","Maine","Cumberland","2020-03-28",-57,-31,76,-59,-38,13,23005
"126193","US","United States","Maine","Kennebec","2020-03-28",-43,-14,15,-39,-27,11,23011
"126421","US","United States","Maine","Penobscot","2020-03-28",-49,-20,36,-41,-31,11,23019
"126763","US","United States","Maine","York","2020-03-28",-44,-12,66,-59,-34,12,23031
"126934","US","United States","Maryland","Anne Arundel","2020-03-28",-53,-29,-28,-75,-39,16,24003
"126991","US","United States","Maryland","Baltimore","2020-03-28",-50,-27,-34,-40,-36,15,24005
"127048","US","United States","Maryland","Baltimore","2020-03-28",-49,-20,-33,-48,-36,16,24005
"127276","US","United States","Maryland","Cecil","2020-03-28",-39,-37,-34,-52,-29,14,24015
"127447","US","United States","Maryland","Frederick","2020-03-28",-53,-27,-26,-39,-35,16,24021
"127561","US","United States","Maryland","Harford","2020-03-28",-49,-29,-20,-55,-31,15,24025
"127618","US","United States","Maryland","Howard","2020-03-28",-60,-42,-48,-30,-41,19,24027
"127732","US","United States","Maryland","Montgomery","2020-03-28",-54,-29,-25,-58,-43,19,24031
"127789","US","United States","Maryland","Prince George's","2020-03-28",-43,-25,-27,-53,-37,17,24033
"128074","US","United States","Maryland","Washington","2020-03-28",-49,-23,-11,-22,-31,13,24043
"128302","US","United States","Massachusetts","Barnstable","2020-03-28",-49,-19,110,-37,-38,13,25001
"128416","US","United States","Massachusetts","Bristol","2020-03-28",-46,-18,61,-37,-36,14,25005
"128530","US","United States","Massachusetts","Essex","2020-03-28",-50,-25,115,-40,-41,16,25009
"128644","US","United States","Massachusetts","Hampden","2020-03-28",-49,-20,30,-47,-34,13,25013
"128758","US","United States","Massachusetts","Middlesex","2020-03-28",-57,-26,45,-60,-45,17,25017
"128872","US","United States","Massachusetts","Norfolk","2020-03-28",-55,-23,129,-50,-43,17,25021
"128929","US","United States","Massachusetts","Plymouth","2020-03-28",-47,-19,162,-35,-34,14,25023
"128986","US","United States","Massachusetts","Suffolk","2020-03-28",-65,-25,-10,-72,-50,18,25025
"129043","US","United States","Massachusetts","Worcester","2020-03-28",-48,-25,81,-52,-36,14,25027
"129665","US","United States","Michigan","Berrien","2020-03-28",-51,-22,36,-37,-36,14,26021
"129779","US","United States","Michigan","Calhoun","2020-03-28",-56,-23,-13,-43,-40,14,26025
"130463","US","United States","Michigan","Genesee","2020-03-28",-61,-28,-22,-47,-46,17,26049
"130634","US","United States","Michigan","Grand Traverse","2020-03-28",-66,-37,-10,-68,-43,15,26055
"130919","US","United States","Michigan","Ingham","2020-03-28",-68,-33,-12,-66,-40,16,26065
"131260","US","United States","Michigan","Kalamazoo","2020-03-28",-64,-29,21,-51,-38,16,26077
"131374","US","United States","Michigan","Kent","2020-03-28",-68,-30,-32,-62,-43,17,26081
"131766","US","United States","Michigan","Macomb","2020-03-28",-66,-34,-18,-44,-52,19,26099
"132216","US","United States","Michigan","Monroe","2020-03-28",-62,-26,4,-25,-36,16,26115
"132500","US","United States","Michigan","Oakland","2020-03-28",-71,-37,-43,-52,-51,19,26125
"132835","US","United States","Michigan","Ottawa","2020-03-28",-61,-31,25,-32,-44,18,26139
"132998","US","United States","Michigan","Saginaw","2020-03-28",-68,-31,-20,-48,-42,16,26145
"133206","US","United States","Michigan","St. Clair","2020-03-28",-63,-34,-17,-49,-43,16,26147
"133434","US","United States","Michigan","Washtenaw","2020-03-28",-68,-46,-5,-53,-53,19,26161
"133491","US","United States","Michigan","Wayne","2020-03-28",-63,-28,-34,-60,-47,18,26163
"133719","US","United States","Minnesota","Anoka","2020-03-28",-60,-37,-22,-50,-36,19,27003
"134590","US","United States","Minnesota","Dakota","2020-03-28",-65,-43,-38,-47,-41,20,27037
"135028","US","United States","Minnesota","Hennepin","2020-03-28",-71,-42,-47,-71,-45,21,27053
"136389","US","United States","Minnesota","Olmsted","2020-03-28",-67,-38,-31,-48,-35,19,27109
"136773","US","United States","Minnesota","Ramsey","2020-03-28",-71,-38,-55,-54,-41,20,27123
"137274","US","United States","Minnesota","St. Louis","2020-03-28",-66,-37,-29,-57,-36,17,27137
"137331","US","United States","Minnesota","Stearns","2020-03-28",-66,-39,-77,-57,-37,19,27145
"137772","US","United States","Minnesota","Washington","2020-03-28",-63,-43,-30,-53,-40,20,27163
"138913","US","United States","Mississippi","DeSoto","2020-03-28",-42,-6,39,-19,-26,12,28033
"139254","US","United States","Mississippi","Harrison","2020-03-28",-44,-17,23,-32,-40,12,28047
"139311","US","United States","Mississippi","Hinds","2020-03-28",-28,-2,-4,-10,-19,8,28049
"139518","US","United States","Mississippi","Jackson","2020-03-28",-32,-12,-3,-22,-35,12,28059
"141166","US","United States","Mississippi","Rankin","2020-03-28",-44,-14,-14,-29,-18,10,28121
"142814","US","United States","Missouri","Boone","2020-03-28",-65,-24,-18,-45,-35,13,29019
"143236","US","United States","Missouri","Cass","2020-03-28",-36,-15,29,-11,-25,11,29037
"143476","US","United States","Missouri","Clay","2020-03-28",-44,-18,202,-30,-34,13,29047
"144238","US","United States","Missouri","Greene","2020-03-28",-57,-34,12,-32,-33,12,29077
"144654","US","United States","Missouri","Jackson","2020-03-28",-48,-12,17,-11,-34,12,29095
"144711","US","United States","Missouri","Jasper","2020-03-28",-35,-4,14,-14,-20,9,29097
"144768","US","United States","Missouri","Jefferson","2020-03-28",-43,-17,41,-7,-29,13,29099
"146998","US","United States","Missouri","St. Charles","2020-03-28",-52,-13,21,-10,-35,15,29183
"147161","US","United States","Missouri","St. Louis","2020-03-28",-63,-10,-29,-40,-38,15,29189
"147218","US","United States","Missouri","St. Louis","2020-03-28",-52,-21,32,-55,-36,15,29189
"148512","US","United States","Montana","Flathead","2020-03-28",-60,-30,-43,-56,-37,13,30029
"148569","US","United States","Montana","Gallatin","2020-03-28",-68,-38,-11,-63,-48,17,30031
"149027","US","United States","Montana","Missoula","2020-03-28",-60,-28,22,-33,-39,13,30063
"149571","US","United States","Montana","Yellowstone","2020-03-28",-58,-22,12,-42,-31,12,30111
"150628","US","United States","Nebraska","Douglas","2020-03-28",-50,-11,-27,-43,-27,13,31055
"151189","US","United States","Nebraska","Lancaster","2020-03-28",-45,-18,-1,-31,-25,12,31109
"151844","US","United States","Nebraska","Sarpy","2020-03-28",-43,-15,10,-1,-26,13,31153
"152488","US","United States","Nevada","Clark","2020-03-28",-48,-21,-54,-58,-54,17,32003
"152966","US","United States","Nevada","Washoe","2020-03-28",-47,-19,-10,-56,-40,14,32031
"153422","US","United States","New Hampshire","Hillsborough","2020-03-28",-56,-23,120,-43,-35,14,33011
"153479","US","United States","New Hampshire","Merrimack","2020-03-28",-51,-20,7,-59,-30,13,33013
"153536","US","United States","New Hampshire","Rockingham","2020-03-28",-50,-20,93,-52,-37,14,33015
"153764","US","United States","New Jersey","Atlantic","2020-03-28",-60,-37,-48,-70,-56,19,34001
"153821","US","United States","New Jersey","Bergen","2020-03-28",-67,-30,-55,-62,-52,22,34003
"153878","US","United States","New Jersey","Burlington","2020-03-28",-56,-38,-38,-49,-38,17,34005
"153935","US","United States","New Jersey","Camden","2020-03-28",-58,-36,-68,-59,-38,17,34007
"154106","US","United States","New Jersey","Essex","2020-03-28",-59,-26,-52,-73,-41,20,34013
"154163","US","United States","New Jersey","Gloucester","2020-03-28",-60,-35,-55,-39,-35,17,34015
"154220","US","United States","New Jersey","Hudson","2020-03-28",-59,-34,-66,-72,-51,20,34017
"154334","US","United States","New Jersey","Mercer","2020-03-28",-56,-29,-33,-73,-41,18,34021
"154391","US","United States","New Jersey","Middlesex","2020-03-28",-63,-38,-42,-73,-44,20,34023
"154448","US","United States","New Jersey","Monmouth","2020-03-28",-61,-31,-32,-66,-43,19,34025
"154505","US","United States","New Jersey","Morris","2020-03-28",-64,-31,-48,-60,-46,20,34027
"154562","US","United States","New Jersey","Ocean","2020-03-28",-57,-30,-38,-58,-40,16,34029
"154619","US","United States","New Jersey","Passaic","2020-03-28",-63,-29,-42,-52,-45,19,34031
"154733","US","United States","New Jersey","Somerset","2020-03-28",-61,-34,-50,-61,-44,20,34035
"154847","US","United States","New Jersey","Union","2020-03-28",-60,-28,-45,-58,-44,20,34039
"154904","US","United States","New Jersey","Warren","2020-03-28",-49,-35,-47,-44,-37,18,34041
"155018","US","United States","New Mexico","Bernalillo","2020-03-28",-51,-20,-15,-40,-38,14,35001
"155360","US","United States","New Mexico","Eddy","2020-03-28",-36,-13,-50,-35,-13,12,35015
"155588","US","United States","New Mexico","Lea","2020-03-28",-45,-12,-25,-39,-19,13,35025
"156101","US","United States","New Mexico","San Juan","2020-03-28",-47,-14,-24,-47,-29,14,35045
"156215","US","United States","New Mexico","Sandoval","2020-03-28",-39,-16,1,-49,-43,14,35043
"156272","US","United States","New Mexico","Santa Fe","2020-03-28",-55,-23,-43,-47,-43,15,35049
"156590","US","United States","New Mexico","Valencia","2020-03-28",-38,-7,-35,-40,-30,13,35061
"156704","US","United States","New York","Albany","2020-03-28",-59,-25,33,-59,-37,14,36001
"156818","US","United States","New York","Bronx","2020-03-28",-60,-28,-48,-53,-49,19,36005
"156875","US","United States","New York","Broome","2020-03-28",-56,-25,-40,-45,-38,14,36007
"157445","US","United States","New York","Dutchess","2020-03-28",-54,-16,13,-68,-37,16,36027
"157502","US","United States","New York","Erie","2020-03-28",-58,-24,-33,-54,-39,16,36029
"157958","US","United States","New York","Kings","2020-03-28",-67,-30,-51,-62,-49,19,36047
"158186","US","United States","New York","Monroe","2020-03-28",-55,-25,5,-45,-39,15,36055
"158300","US","United States","New York","Nassau","2020-03-28",-64,-27,-45,-68,-47,21,36059
"158357","US","United States","New York","New York","2020-03-28",-86,-50,-77,-77,-56,20,36061
"158414","US","United States","New York","Niagara","2020-03-28",-47,-17,-52,-59,-37,14,36063
"158471","US","United States","New York","Oneida","2020-03-28",-46,-21,21,-45,-34,13,36065
"158528","US","United States","New York","Onondaga","2020-03-28",-57,-28,0,-52,-38,15,36067
"158585","US","United States","New York","Ontario","2020-03-28",-59,-27,-26,-53,-36,14,36069
"158642","US","United States","New York","Orange","2020-03-28",-57,-31,3,-49,-37,18,36071
"158927","US","United States","New York","Queens","2020-03-28",-68,-33,-49,-71,-58,23,36081
