"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"88563","US","United States","Georgia","Clayton","2020-03-31",-26,-14,-42,-75,-42,19,13063
"88641","US","United States","Georgia","Cobb","2020-03-31",-44,-15,-61,-41,-57,25,13067
"88812","US","United States","Georgia","Columbia","2020-03-31",-28,-4,-41,-19,-47,20,13073
"89254","US","United States","Georgia","DeKalb","2020-03-31",-41,-16,-36,-44,-56,24,13089
"89482","US","United States","Georgia","Douglas","2020-03-31",-31,-16,-41,-30,-44,20,13097
"90107","US","United States","Georgia","Fulton","2020-03-31",-50,-21,-60,-55,-61,25,13121
"90221","US","United States","Georgia","Glynn","2020-03-31",-40,2,-50,-20,-41,16,13127
"90449","US","United States","Georgia","Gwinnett","2020-03-31",-42,-15,-39,-41,-54,25,13135
"91833","US","United States","Georgia","Lowndes","2020-03-31",-32,-13,-36,-13,-34,15,13185
"92588","US","United States","Georgia","Muscogee","2020-03-31",-33,-4,-11,-53,-45,16,13215
"93347","US","United States","Georgia","Richmond","2020-03-31",-32,-5,-26,-46,-41,15,13245
"94910","US","United States","Georgia","Whitfield","2020-03-31",-32,-7,-45,-16,-34,17,13313
"95240","US","United States","Hawaii","Hawaii","2020-03-31",-52,-35,-78,-73,-44,18,15001
"95297","US","United States","Hawaii","Honolulu","2020-03-31",-44,-28,-63,-62,-49,24,15003
"95354","US","United States","Hawaii","Kauai","2020-03-31",-62,-42,-72,-75,-47,22,15007
"95411","US","United States","Hawaii","Maui","2020-03-31",-57,-36,-78,-77,-50,22,15009
"95525","US","United States","Idaho","Ada","2020-03-31",-45,-17,-4,-44,-55,22,16001
"95582","US","United States","Idaho","Bannock","2020-03-31",-38,-15,0,-27,-45,17,16005
"95930","US","United States","Idaho","Bonneville","2020-03-31",-31,-2,6,-12,-42,17,16019
"96040","US","United States","Idaho","Canyon","2020-03-31",-33,-9,-1,-23,-43,17,16027
"96688","US","United States","Idaho","Kootenai","2020-03-31",-34,-13,25,-18,-44,17,16055
"97926","US","United States","Illinois","Champaign","2020-03-31",-46,-22,-9,-44,-57,23,17019
"98268","US","United States","Illinois","Cook","2020-03-31",-48,-20,-48,-63,-57,24,17031
"98610","US","United States","Illinois","DuPage","2020-03-31",-51,-17,-36,-65,-59,27,17043
"99743","US","United States","Illinois","Kane","2020-03-31",-46,-16,-13,-47,-50,22,17089
"99971","US","United States","Illinois","Lake","2020-03-31",-47,-10,-30,-55,-56,24,17097
"100427","US","United States","Illinois","Madison","2020-03-31",-35,-14,28,-21,-46,18,17119
"100756","US","United States","Illinois","McHenry","2020-03-31",-43,-11,-11,-70,-52,23,17111
"100813","US","United States","Illinois","McLean","2020-03-31",-49,-16,-30,-20,-61,24,17113
"101247","US","United States","Illinois","Peoria","2020-03-31",-43,-12,-24,-31,-46,18,17143
"101637","US","United States","Illinois","Rock Island","2020-03-31",-42,5,-35,-32,-44,16,17161
"101751","US","United States","Illinois","Sangamon","2020-03-31",-40,-11,5,-28,-52,19,17167
"101907","US","United States","Illinois","St. Clair","2020-03-31",-39,-8,54,-24,-47,18,17163
"102553","US","United States","Illinois","Will","2020-03-31",-43,-13,-26,-33,-52,23,17197
"102667","US","United States","Illinois","Winnebago","2020-03-31",-39,-18,-8,-12,-42,17,17201
"102895","US","United States","Indiana","Allen","2020-03-31",-43,-23,-3,-34,-49,21,18003
"102952","US","United States","Indiana","Bartholomew","2020-03-31",-44,-22,-17,-17,-59,23,18005
"103334","US","United States","Indiana","Clark","2020-03-31",-45,-10,15,-17,-45,20,18019
"103904","US","United States","Indiana","Elkhart","2020-03-31",-31,-20,20,-17,-53,24,18039
"105101","US","United States","Indiana","Johnson","2020-03-31",-43,-8,-11,-9,-51,21,18081
"105329","US","United States","Indiana","Lake","2020-03-31",-39,-17,-2,-16,-45,19,18089
"105386","US","United States","Indiana","LaPorte","2020-03-31",-38,-19,2,-25,-36,15,18091
"105557","US","United States","Indiana","Marion","2020-03-31",-45,-19,-31,-42,-49,19,18097
"106377","US","United States","Indiana","Porter","2020-03-31",-45,-18,23,-25,-42,19,18127
"106946","US","United States","Indiana","St. Joseph","2020-03-31",-40,-15,-1,-24,-47,19,18141
"109600","US","United States","Iowa","Dubuque","2020-03-31",-44,2,-2,-55,-45,19,19061
"110986","US","United States","Iowa","Linn","2020-03-31",-44,5,97,-34,-50,20,19113
"112007","US","United States","Iowa","Polk","2020-03-31",-39,-1,115,-34,-49,19,19153
"112218","US","United States","Iowa","Scott","2020-03-31",-37,-14,43,-12,-42,17,19163
"114024","US","United States","Kansas","Douglas","2020-03-31",-44,-19,76,-27,-57,21,20045
"114670","US","United States","Kansas","Johnson","2020-03-31",-44,-19,133,-23,-60,25,20091
"115973","US","United States","Kansas","Sedgwick","2020-03-31",-33,-7,65,-39,-44,17,20173
"116087","US","United States","Kansas","Shawnee","2020-03-31",-34,-12,84,19,-46,17,20177
"116469","US","United States","Kansas","Wyandotte","2020-03-31",-35,-14,53,-17,-44,15,20209
"116947","US","United States","Kentucky","Boone","2020-03-31",-38,-10,-7,-42,-46,20,21015
"118163","US","United States","Kentucky","Fayette","2020-03-31",-43,-10,-37,-44,-52,21,21067
"119286","US","United States","Kentucky","Jefferson","2020-03-31",-39,-6,-1,-31,-49,20,21111
"119456","US","United States","Kentucky","Kenton","2020-03-31",-39,-11,7,-37,-49,20,21117
"119640","US","United States","Kentucky","Laurel","2020-03-31",-39,-20,11,-18,-43,16,21125
"122846","US","United States","Louisiana","Caddo","2020-03-31",-31,-3,-16,-35,-42,16,22017
"122903","US","United States","Louisiana","Calcasieu","2020-03-31",-30,-10,-18,-28,-40,16,22019
"123285","US","United States","Louisiana","East Baton Rouge","2020-03-31",-41,-8,-23,-37,-50,21,22033
"123796","US","United States","Louisiana","Jefferson","2020-03-31",-44,-13,-17,-78,-50,22,22051
"123909","US","United States","Louisiana","Lafayette","2020-03-31",-37,-14,-2,-39,-46,19,22055
"124080","US","United States","Louisiana","Livingston","2020-03-31",-29,-6,-33,-20,-45,18,22063
"124308","US","United States","Louisiana","Orleans","2020-03-31",-57,-28,-45,-52,-59,24,22071
"124365","US","United States","Louisiana","Ouachita","2020-03-31",-37,-7,-22,-26,-42,16,22073
"124945","US","United States","Louisiana","St. John the Baptist","2020-03-31",-32,-8,-73,-37,-45,21,22095
"125173","US","United States","Louisiana","St. Tammany","2020-03-31",-40,-7,-34,-22,-50,20,22103
"125230","US","United States","Louisiana","Tangipahoa","2020-03-31",-25,-10,-18,-17,-41,18,22105
"125287","US","United States","Louisiana","Terrebonne","2020-03-31",-37,-3,8,-33,-37,15,22109
"126025","US","United States","Maine","Cumberland","2020-03-31",-48,-17,44,-57,-53,21,23005
"126196","US","United States","Maine","Kennebec","2020-03-31",-35,-8,-21,-41,-41,16,23011
"126424","US","United States","Maine","Penobscot","2020-03-31",-40,-10,0,-18,-43,17,23019
"126766","US","United States","Maine","York","2020-03-31",-36,-3,66,-44,-45,18,23031
"126880","US","United States","Maryland","Allegany","2020-03-31",-52,-28,-51,-35,-42,17,24001
"126937","US","United States","Maryland","Anne Arundel","2020-03-31",-50,-32,-23,-74,-56,26,24003
"126994","US","United States","Maryland","Baltimore","2020-03-31",-46,-30,-18,-48,-53,21,24005
"127051","US","United States","Maryland","Baltimore","2020-03-31",-47,-24,-26,-50,-53,24,24005
"127222","US","United States","Maryland","Carroll","2020-03-31",-50,-35,-26,-49,-54,25,24013
"127279","US","United States","Maryland","Cecil","2020-03-31",-36,-35,-29,-33,-45,20,24015
"127450","US","United States","Maryland","Frederick","2020-03-31",-51,-33,-15,-58,-58,26,24021
"127564","US","United States","Maryland","Harford","2020-03-31",-51,-31,-22,-52,-52,24,24025
"127621","US","United States","Maryland","Howard","2020-03-31",-57,-36,-17,-33,-67,30,24027
"127735","US","United States","Maryland","Montgomery","2020-03-31",-56,-34,-17,-70,-66,31,24031
"127792","US","United States","Maryland","Prince George's","2020-03-31",-43,-29,-27,-69,-55,26,24033
"128077","US","United States","Maryland","Washington","2020-03-31",-45,-25,-18,-21,-44,19,24043
"128305","US","United States","Massachusetts","Barnstable","2020-03-31",-46,-19,39,-50,-48,19,25001
"128419","US","United States","Massachusetts","Bristol","2020-03-31",-38,-15,20,-56,-49,20,25005
"128533","US","United States","Massachusetts","Essex","2020-03-31",-42,-22,47,-59,-56,24,25009
"128647","US","United States","Massachusetts","Hampden","2020-03-31",-40,-15,25,-36,-48,19,25013
"128761","US","United States","Massachusetts","Middlesex","2020-03-31",-49,-23,3,-72,-68,30,25017
"128875","US","United States","Massachusetts","Norfolk","2020-03-31",-46,-17,31,-68,-65,28,25021
"128932","US","United States","Massachusetts","Plymouth","2020-03-31",-40,-14,75,-57,-51,22,25023
"128989","US","United States","Massachusetts","Suffolk","2020-03-31",-62,-26,-33,-78,-66,29,25025
"129046","US","United States","Massachusetts","Worcester","2020-03-31",-40,-19,21,-41,-52,22,25027
"129668","US","United States","Michigan","Berrien","2020-03-31",-40,-19,20,-24,-50,20,26021
"129782","US","United States","Michigan","Calhoun","2020-03-31",-45,-20,-13,-23,-57,21,26025
"130466","US","United States","Michigan","Genesee","2020-03-31",-50,-24,-4,-42,-61,24,26049
"130637","US","United States","Michigan","Grand Traverse","2020-03-31",-57,-26,22,-54,-55,23,26055
"130922","US","United States","Michigan","Ingham","2020-03-31",-61,-26,-26,-70,-64,27,26065
"131263","US","United States","Michigan","Kalamazoo","2020-03-31",-52,-23,0,-54,-56,24,26077
"131377","US","United States","Michigan","Kent","2020-03-31",-57,-19,14,-60,-59,26,26081
"131769","US","United States","Michigan","Macomb","2020-03-31",-55,-24,21,-42,-66,28,26099
"132219","US","United States","Michigan","Monroe","2020-03-31",-48,-16,6,-28,-53,22,26115
"132503","US","United States","Michigan","Oakland","2020-03-31",-62,-27,-17,-53,-73,31,26125
"132838","US","United States","Michigan","Ottawa","2020-03-31",-52,-21,22,-41,-59,27,26139
"133209","US","United States","Michigan","St. Clair","2020-03-31",-50,-23,-12,-45,-60,24,26147
"133437","US","United States","Michigan","Washtenaw","2020-03-31",-63,-42,7,-56,-73,32,26161
"133494","US","United States","Michigan","Wayne","2020-03-31",-53,-22,-29,-58,-64,25,26163
"133722","US","United States","Minnesota","Anoka","2020-03-31",-35,-14,131,-50,-49,22,27003
"134593","US","United States","Minnesota","Dakota","2020-03-31",-40,-20,122,-42,-55,24,27037
"135031","US","United States","Minnesota","Hennepin","2020-03-31",-48,-21,90,-64,-61,26,27053
"136392","US","United States","Minnesota","Olmsted","2020-03-31",-49,-17,100,-46,-52,22,27109
"136776","US","United States","Minnesota","Ramsey","2020-03-31",-47,-16,79,-38,-55,23,27123
"137277","US","United States","Minnesota","St. Louis","2020-03-31",-47,-20,34,-47,-50,19,27137
"137334","US","United States","Minnesota","Stearns","2020-03-31",-46,-18,12,-46,-44,18,27145
"137775","US","United States","Minnesota","Washington","2020-03-31",-40,-22,142,-14,-55,25,27163
"138916","US","United States","Mississippi","DeSoto","2020-03-31",-28,4,5,-28,-39,17,28033
"139257","US","United States","Mississippi","Harrison","2020-03-31",-31,-10,12,-24,-41,15,28047
"139314","US","United States","Mississippi","Hinds","2020-03-31",-19,0,-23,-14,-39,15,28049
"139521","US","United States","Mississippi","Jackson","2020-03-31",-27,-7,-27,-31,-40,16,28059
"139893","US","United States","Mississippi","Lauderdale","2020-03-31",-27,1,-12,-15,-32,13,28075
"141169","US","United States","Mississippi","Rankin","2020-03-31",-31,-6,-53,-19,-37,17,28121
"142817","US","United States","Missouri","Boone","2020-03-31",-45,-3,52,-38,-51,21,29019
"143479","US","United States","Missouri","Clay","2020-03-31",-36,0,119,-16,-54,21,29047
"144241","US","United States","Missouri","Greene","2020-03-31",-39,-18,33,-28,-44,16,29077
"144657","US","United States","Missouri","Jackson","2020-03-31",-35,-11,25,-15,-50,18,29095
"144714","US","United States","Missouri","Jasper","2020-03-31",-24,-1,18,0,-33,12,29097
"147001","US","United States","Missouri","St. Charles","2020-03-31",-40,-8,56,-17,-56,23,29183
"147164","US","United States","Missouri","St. Louis","2020-03-31",-43,-1,1,-34,-53,19,29189
"147221","US","United States","Missouri","St. Louis","2020-03-31",-40,-11,57,-51,-55,21,29189
"148515","US","United States","Montana","Flathead","2020-03-31",-44,-22,-24,-45,-42,16,30029
"148572","US","United States","Montana","Gallatin","2020-03-31",-55,-31,-8,-57,-51,23,30031
"149030","US","United States","Montana","Missoula","2020-03-31",-44,-23,-9,-30,-48,19,30063
"149574","US","United States","Montana","Yellowstone","2020-03-31",-40,-12,-5,-42,-38,16,30111
"150631","US","United States","Nebraska","Douglas","2020-03-31",-36,-5,53,-28,-45,18,31055
"151192","US","United States","Nebraska","Lancaster","2020-03-31",-34,-12,142,-18,-44,18,31109
"152491","US","United States","Nevada","Clark","2020-03-31",-39,-14,-35,-54,-55,20,32003
"152969","US","United States","Nevada","Washoe","2020-03-31",-33,-9,24,-53,-45,18,32031
"153368","US","United States","New Hampshire","Grafton","2020-03-31",-45,-21,-23,-37,-47,19,33009
"153425","US","United States","New Hampshire","Hillsborough","2020-03-31",-42,-14,56,-42,-49,22,33011
"153482","US","United States","New Hampshire","Merrimack","2020-03-31",-40,-17,5,-46,-46,20,33013
"153539","US","United States","New Hampshire","Rockingham","2020-03-31",-38,-10,54,-39,-51,22,33015
"153767","US","United States","New Jersey","Atlantic","2020-03-31",-47,-22,-15,-61,-56,21,34001
"153824","US","United States","New Jersey","Bergen","2020-03-31",-56,-21,-23,-63,-66,32,34003
"153881","US","United States","New Jersey","Burlington","2020-03-31",-43,-27,-9,-37,-58,25,34005
"153938","US","United States","New Jersey","Camden","2020-03-31",-42,-26,-20,-61,-53,22,34007
"153995","US","United States","New Jersey","Cape May","2020-03-31",-38,-19,-8,-53,-47,17,34009
"154109","US","United States","New Jersey","Essex","2020-03-31",-52,-22,-29,-75,-58,27,34013
"154166","US","United States","New Jersey","Gloucester","2020-03-31",-44,-23,-14,-28,-53,22,34015
"154223","US","United States","New Jersey","Hudson","2020-03-31",-52,-23,-44,-75,-68,31,34017
"154337","US","United States","New Jersey","Mercer","2020-03-31",-49,-25,-14,-71,-60,25,34021
"154394","US","United States","New Jersey","Middlesex","2020-03-31",-52,-33,-8,-71,-62,29,34023
"154451","US","United States","New Jersey","Monmouth","2020-03-31",-48,-24,8,-63,-59,26,34025
"154508","US","United States","New Jersey","Morris","2020-03-31",-54,-28,-18,-65,-66,31,34027
"154565","US","United States","New Jersey","Ocean","2020-03-31",-45,-24,-21,-50,-55,22,34029
"154622","US","United States","New Jersey","Passaic","2020-03-31",-53,-22,-11,-56,-58,27,34031
"154679","US","United States","New Jersey","Salem","2020-03-31",-34,-24,-32,-33,-41,17,34033
"154736","US","United States","New Jersey","Somerset","2020-03-31",-53,-30,-17,-67,-65,31,34035
"154793","US","United States","New Jersey","Sussex","2020-03-31",-44,-21,1,-33,-56,26,34037
"154850","US","United States","New Jersey","Union","2020-03-31",-51,-24,-17,-66,-58,28,34039
"154907","US","United States","New Jersey","Warren","2020-03-31",-35,-27,-10,-27,-53,24,34041
"155021","US","United States","New Mexico","Bernalillo","2020-03-31",-37,-12,21,-33,-50,19,35001
"155363","US","United States","New Mexico","Eddy","2020-03-31",-32,-14,-21,-16,-28,11,35015
"155591","US","United States","New Mexico","Lea","2020-03-31",-32,-7,-10,-28,-28,12,35025
"156104","US","United States","New Mexico","San Juan","2020-03-31",-32,9,12,-26,-44,16,35045
"156218","US","United States","New Mexico","Sandoval","2020-03-31",-23,-7,37,-31,-54,20,35043
"156275","US","United States","New Mexico","Santa Fe","2020-03-31",-42,-10,12,1,-51,19,35049
"156593","US","United States","New Mexico","Valencia","2020-03-31",-29,16,-8,-20,-44,15,35061
"156707","US","United States","New York","Albany","2020-03-31",-52,-15,-20,-56,-58,23,36001
"156821","US","United States","New York","Bronx","2020-03-31",-52,-22,-53,-55,-61,26,36005
"156878","US","United States","New York","Broome","2020-03-31",-43,-18,6,-39,-50,19,36007
"157448","US","United States","New York","Dutchess","2020-03-31",-43,-16,15,-64,-54,22,36027
"157505","US","United States","New York","Erie","2020-03-31",-49,-18,-12,-52,-56,23,36029
