"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"78124","US","United States","California","Placer","2020-04-04",-58,-29,-66,-67,-43,17,6061
"78238","US","United States","California","Riverside","2020-04-04",-42,-14,-53,-42,-37,16,6065
"78295","US","United States","California","Sacramento","2020-04-04",-50,-16,-60,-63,-40,16,6067
"78409","US","United States","California","San Bernardino","2020-04-04",-42,-13,-39,-43,-33,16,6071
"78466","US","United States","California","San Diego","2020-04-04",-52,-23,-70,-64,-41,19,6073
"78523","US","United States","California","San Francisco","2020-04-04",-79,-39,-77,-72,-56,24,6075
"78580","US","United States","California","San Joaquin","2020-04-04",-43,-12,-43,-36,-32,15,6077
"78637","US","United States","California","San Luis Obispo","2020-04-04",-54,-24,-37,-58,-39,14,6079
"78694","US","United States","California","San Mateo","2020-04-04",-64,-27,-67,-85,-49,23,6081
"78751","US","United States","California","Santa Barbara","2020-04-04",-49,-15,-35,-49,-35,14,6083
"78808","US","United States","California","Santa Clara","2020-04-04",-63,-31,-46,-71,-50,21,6085
"78865","US","United States","California","Santa Cruz","2020-04-04",-60,-26,-58,-64,-40,18,6087
"78922","US","United States","California","Shasta","2020-04-04",-47,-13,-54,-38,-32,12,6089
"79036","US","United States","California","Solano","2020-04-04",-48,-14,-56,-50,-35,17,6095
"79093","US","United States","California","Sonoma","2020-04-04",-55,-21,-72,-60,-42,19,6097
"79150","US","United States","California","Stanislaus","2020-04-04",-45,-11,-37,-35,-29,14,6099
"79207","US","United States","California","Sutter","2020-04-04",-45,-13,-47,-50,-37,15,6101
"79377","US","United States","California","Tulare","2020-04-04",-36,0,-33,-30,-23,10,6107
"79491","US","United States","California","Ventura","2020-04-04",-45,-22,-40,-42,-34,16,6111
"79548","US","United States","California","Yolo","2020-04-04",-48,-26,-61,-40,-41,18,6113
"79605","US","United States","California","Yuba","2020-04-04",-34,-10,-36,-37,-34,14,6115
"79719","US","United States","Colorado","Adams","2020-04-04",-46,-14,-12,-31,-36,16,8001
"79833","US","United States","Colorado","Arapahoe","2020-04-04",-49,-22,3,-33,-41,17,8005
"79950","US","United States","Colorado","Boulder","2020-04-04",-57,-27,-7,-44,-43,18,8013
"80272","US","United States","Colorado","Denver","2020-04-04",-63,-17,-24,-74,-44,18,8031
"80329","US","United States","Colorado","Douglas","2020-04-04",-57,-33,-12,-50,-44,17,8035
"80443","US","United States","Colorado","El Paso","2020-04-04",-46,-20,-38,-48,-39,15,8041
"80881","US","United States","Colorado","Jefferson","2020-04-04",-50,-32,-15,-40,-43,17,8059
"81110","US","United States","Colorado","Larimer","2020-04-04",-54,-20,-1,-44,-40,15,8069
"81338","US","United States","Colorado","Mesa","2020-04-04",-41,-18,85,-31,-34,10,8077
"81857","US","United States","Colorado","Pueblo","2020-04-04",-42,-11,-62,-28,-30,12,8101
"82231","US","United States","Colorado","Weld","2020-04-04",-39,-17,9,-29,-30,15,8123
"82401","US","United States","Connecticut","Fairfield","2020-04-04",-53,-20,73,-63,-43,17,9001
"82458","US","United States","Connecticut","Hartford","2020-04-04",-49,-15,108,-50,-36,14,9003
"82629","US","United States","Connecticut","New Haven","2020-04-04",-46,-12,51,-49,-35,14,9009
"82686","US","United States","Connecticut","New London","2020-04-04",-50,-12,76,-54,-40,15,9011
"82800","US","United States","Connecticut","Windham","2020-04-04",-35,-8,7,-66,-34,14,9015
"82914","US","United States","Delaware","Kent","2020-04-04",-43,-24,-22,-26,-33,14,10001
"82971","US","United States","Delaware","New Castle","2020-04-04",-49,-27,18,-52,-38,15,10003
"83028","US","United States","Delaware","Sussex","2020-04-04",-48,-21,-31,-42,-34,14,10005
"83199","US","United States","Florida","Alachua","2020-04-04",-55,-23,-48,-51,-35,15,12001
"83313","US","United States","Florida","Bay","2020-04-04",-50,-23,-19,-52,-28,12,12005
"83427","US","United States","Florida","Brevard","2020-04-04",-50,-25,-38,-46,-38,14,12009
"83484","US","United States","Florida","Broward","2020-04-04",-52,-23,-68,-73,-43,20,12011
"83597","US","United States","Florida","Charlotte","2020-04-04",-58,-30,-55,-47,-40,13,12015
"83768","US","United States","Florida","Collier","2020-04-04",-60,-34,-72,-58,-46,18,12021
"83825","US","United States","Florida","Columbia","2020-04-04",-44,-8,-56,-35,-20,11,12023
"83996","US","United States","Florida","Duval","2020-04-04",-45,-13,-50,-41,-33,14,12031
"84053","US","United States","Florida","Escambia","2020-04-04",-48,-14,-16,-47,-31,12,12033
"84623","US","United States","Florida","Hernando","2020-04-04",-44,-20,-45,-41,-35,13,12053
"84737","US","United States","Florida","Hillsborough","2020-04-04",-53,-24,-62,-69,-40,17,12057
"84851","US","United States","Florida","Indian River","2020-04-04",-56,-29,-55,-62,-40,15,12061
"85058","US","United States","Florida","Lake","2020-04-04",-47,-25,-43,-61,-38,15,12069
"85115","US","United States","Florida","Lee","2020-04-04",-59,-34,-70,-73,-43,16,12071
"85172","US","United States","Florida","Leon","2020-04-04",-49,-18,-29,-55,-34,14,12073
"85384","US","United States","Florida","Manatee","2020-04-04",-55,-25,-49,-58,-38,15,12081
"85441","US","United States","Florida","Marion","2020-04-04",-47,-20,-52,-38,-33,12,12083
"85498","US","United States","Florida","Martin","2020-04-04",-58,-27,-45,-62,-38,15,12085
"85555","US","United States","Florida","Miami-Dade","2020-04-04",-56,-28,-78,-68,-47,21,12086
"85612","US","United States","Florida","Monroe","2020-04-04",-75,-48,-77,-75,-53,17,12087
"85726","US","United States","Florida","Okaloosa","2020-04-04",-48,-22,-32,-55,-35,13,12091
"85840","US","United States","Florida","Orange","2020-04-04",-66,-36,-60,-80,-50,20,12095
"85897","US","United States","Florida","Osceola","2020-04-04",-62,-35,-54,-66,-53,21,12097
"85954","US","United States","Florida","Palm Beach","2020-04-04",-52,-25,-72,-61,-41,19,12099
"86011","US","United States","Florida","Pasco","2020-04-04",-45,-23,-53,-35,-35,14,12101
"86068","US","United States","Florida","Pinellas","2020-04-04",-53,-24,-38,-45,-40,15,12103
"86125","US","United States","Florida","Polk","2020-04-04",-46,-22,-49,-38,-36,15,12105
"86296","US","United States","Florida","Sarasota","2020-04-04",-61,-37,-67,-38,-42,16,12115
"86353","US","United States","Florida","Seminole","2020-04-04",-52,-25,-36,-71,-43,17,12117
"86410","US","United States","Florida","St. Johns","2020-04-04",-56,-22,-71,-46,-42,15,12109
"86467","US","United States","Florida","St. Lucie","2020-04-04",-45,-17,-34,-55,-35,15,12111
"86524","US","United States","Florida","Sumter","2020-04-04",-58,-24,-47,-44,-38,12,12119
"86751","US","United States","Florida","Volusia","2020-04-04",-51,-23,-45,-46,-39,13,12127
"86865","US","United States","Florida","Walton","2020-04-04",-54,-30,-49,-39,-32,13,12131
"87374","US","United States","Georgia","Bartow","2020-04-04",-53,-7,74,-29,-27,13,13015
"87545","US","United States","Georgia","Bibb","2020-04-04",-57,-20,-32,-33,-33,14,13021
"88113","US","United States","Georgia","Carroll","2020-04-04",-46,-12,-20,-31,-27,12,13045
"88283","US","United States","Georgia","Chatham","2020-04-04",-57,-26,-41,-44,-43,14,13051
"88510","US","United States","Georgia","Clarke","2020-04-04",-58,-27,-30,-35,-39,16,13059
"88567","US","United States","Georgia","Clayton","2020-04-04",-41,-16,-28,-80,-35,16,13063
"88645","US","United States","Georgia","Cobb","2020-04-04",-56,-21,-49,-38,-43,18,13067
"88816","US","United States","Georgia","Columbia","2020-04-04",-53,-20,-28,-39,-37,15,13073
"89258","US","United States","Georgia","DeKalb","2020-04-04",-51,-18,2,-35,-42,18,13089
"89429","US","United States","Georgia","Dougherty","2020-04-04",-56,-25,-44,-48,-36,16,13095
"89486","US","United States","Georgia","Douglas","2020-04-04",-46,-19,-12,-34,-36,15,13097
"90111","US","United States","Georgia","Fulton","2020-04-04",-61,-25,-50,-50,-45,18,13121
"90225","US","United States","Georgia","Glynn","2020-04-04",-56,-28,-29,-51,-38,13,13127
"90453","US","United States","Georgia","Gwinnett","2020-04-04",-53,-20,6,-39,-43,18,13135
"91837","US","United States","Georgia","Lowndes","2020-04-04",-53,-19,-39,-32,-28,12,13185
"92592","US","United States","Georgia","Muscogee","2020-04-04",-56,-16,-9,-70,-32,14,13215
"93351","US","United States","Georgia","Richmond","2020-04-04",-53,-14,-28,-51,-33,13,13245
"94914","US","United States","Georgia","Whitfield","2020-04-04",-51,-17,-12,-35,-39,15,13313
"95244","US","United States","Hawaii","Hawaii","2020-04-04",-57,-34,-73,-87,-40,16,15001
"95301","US","United States","Hawaii","Honolulu","2020-04-04",-52,-24,-59,-69,-44,18,15003
"95415","US","United States","Hawaii","Maui","2020-04-04",-61,-36,-70,-86,-53,19,15009
"95529","US","United States","Idaho","Ada","2020-04-04",-51,-18,26,-51,-40,14,16001
"95586","US","United States","Idaho","Bannock","2020-04-04",-50,-18,-20,-34,-30,11,16005
"95934","US","United States","Idaho","Bonneville","2020-04-04",-50,-20,41,-17,-29,11,16019
"96044","US","United States","Idaho","Canyon","2020-04-04",-43,-5,17,-22,-33,11,16027
"96692","US","United States","Idaho","Kootenai","2020-04-04",-43,-11,120,-8,-36,10,16055
"97930","US","United States","Illinois","Champaign","2020-04-04",-52,-20,34,-43,-33,14,17019
"98272","US","United States","Illinois","Cook","2020-04-04",-54,-15,-39,-56,-41,17,17031
"98614","US","United States","Illinois","DuPage","2020-04-04",-58,-18,-13,-46,-42,17,17043
"99747","US","United States","Illinois","Kane","2020-04-04",-52,-10,29,-44,-35,15,17089
"99975","US","United States","Illinois","Lake","2020-04-04",-51,-6,4,-54,-39,16,17097
"100032","US","United States","Illinois","LaSalle","2020-04-04",-47,21,-29,-15,-33,11,17099
"100431","US","United States","Illinois","Madison","2020-04-04",-46,-8,-14,-27,-32,14,17119
"100760","US","United States","Illinois","McHenry","2020-04-04",-47,-9,29,-56,-33,15,17111
"100817","US","United States","Illinois","McLean","2020-04-04",-54,-12,-17,-36,-38,14,17113
"101251","US","United States","Illinois","Peoria","2020-04-04",-50,5,-11,-35,-29,12,17143
"101641","US","United States","Illinois","Rock Island","2020-04-04",-47,19,-24,-36,-23,11,17161
"101755","US","United States","Illinois","Sangamon","2020-04-04",-52,-8,-6,-32,-36,13,17167
"101911","US","United States","Illinois","St. Clair","2020-04-04",-54,-7,-14,-29,-32,14,17163
"102557","US","United States","Illinois","Will","2020-04-04",-49,-13,-20,-27,-35,16,17197
"102671","US","United States","Illinois","Winnebago","2020-04-04",-41,0,24,-27,-30,10,17201
"102899","US","United States","Indiana","Allen","2020-04-04",-52,-20,68,-40,-39,14,18003
"103908","US","United States","Indiana","Elkhart","2020-04-04",-40,-19,17,-21,-38,13,18039
"105333","US","United States","Indiana","Lake","2020-04-04",-44,-12,-24,-22,-35,14,18089
"105390","US","United States","Indiana","LaPorte","2020-04-04",-49,-18,0,-40,-34,14,18091
"105561","US","United States","Indiana","Marion","2020-04-04",-50,-16,18,-41,-36,13,18097
"106381","US","United States","Indiana","Porter","2020-04-04",-53,-20,1,-35,-35,15,18127
"106950","US","United States","Indiana","St. Joseph","2020-04-04",-51,-17,-8,-37,-38,14,18141
"107499","US","United States","Indiana","Vigo","2020-04-04",-53,-18,-7,-17,-38,13,18167
"109604","US","United States","Iowa","Dubuque","2020-04-04",-54,3,1,-57,-32,13,19061
"110990","US","United States","Iowa","Linn","2020-04-04",-50,11,92,-50,-31,12,19113
"112011","US","United States","Iowa","Polk","2020-04-04",-49,2,48,-37,-30,12,19153
"112068","US","United States","Iowa","Pottawattamie","2020-04-04",-46,16,44,-14,-28,12,19155
"112222","US","United States","Iowa","Scott","2020-04-04",-47,-5,69,-1,-30,12,19163
"114028","US","United States","Kansas","Douglas","2020-04-04",-58,-23,27,-28,-40,15,20045
"114674","US","United States","Kansas","Johnson","2020-04-04",-55,-17,40,-39,-40,16,20091
"115977","US","United States","Kansas","Sedgwick","2020-04-04",-53,-13,-31,-46,-34,14,20173
"116091","US","United States","Kansas","Shawnee","2020-04-04",-47,-9,9,0,-29,13,20177
"116473","US","United States","Kansas","Wyandotte","2020-04-04",-53,-13,-5,-20,-35,13,20209
"118167","US","United States","Kentucky","Fayette","2020-04-04",-48,-4,21,-32,-37,11,21067
"119290","US","United States","Kentucky","Jefferson","2020-04-04",-45,1,140,-23,-39,12,21111
"122793","US","United States","Louisiana","Bossier","2020-04-04",-64,-22,-59,-54,-39,18,22015
"122850","US","United States","Louisiana","Caddo","2020-04-04",-50,-14,-63,-51,-37,16,22017
"122907","US","United States","Louisiana","Calcasieu","2020-04-04",-44,-15,-44,-41,-31,14,22019
"123289","US","United States","Louisiana","East Baton Rouge","2020-04-04",-50,-8,-44,-40,-34,15,22033
"123800","US","United States","Louisiana","Jefferson","2020-04-04",-53,-14,-44,-83,-45,18,22051
"123913","US","United States","Louisiana","Lafayette","2020-04-04",-52,-14,-38,-34,-33,15,22055
"124084","US","United States","Louisiana","Livingston","2020-04-04",-41,-3,-39,-22,-32,13,22063
"124312","US","United States","Louisiana","Orleans","2020-04-04",-72,-33,-70,-61,-53,20,22071
"124369","US","United States","Louisiana","Ouachita","2020-04-04",-55,-14,-66,-28,-30,15,22073
"124540","US","United States","Louisiana","Rapides","2020-04-04",-44,-6,-44,-54,-28,12,22079
"125177","US","United States","Louisiana","St. Tammany","2020-04-04",-50,-12,-33,-35,-35,16,22103
"125234","US","United States","Louisiana","Tangipahoa","2020-04-04",-38,-6,-34,-32,-34,14,22105
"125291","US","United States","Louisiana","Terrebonne","2020-04-04",-53,-5,-10,-47,-33,15,22109
"126029","US","United States","Maine","Cumberland","2020-04-04",-61,-37,59,-63,-40,15,23005
"126200","US","United States","Maine","Kennebec","2020-04-04",-52,-21,-9,-63,-31,13,23011
"126428","US","United States","Maine","Penobscot","2020-04-04",-57,-29,2,-55,-34,14,23019
"126770","US","United States","Maine","York","2020-04-04",-51,-16,31,-69,-36,14,23031
"126941","US","United States","Maryland","Anne Arundel","2020-04-04",-53,-28,2,-78,-41,17,24003
"126998","US","United States","Maryland","Baltimore","2020-04-04",-46,-15,5,-32,-38,14,24005
"127055","US","United States","Maryland","Baltimore","2020-04-04",-45,-11,36,-37,-38,16,24005
"127283","US","United States","Maryland","Cecil","2020-04-04",-35,-28,22,-57,-33,14,24015
"127454","US","United States","Maryland","Frederick","2020-04-04",-53,-30,9,-29,-39,17,24021
"127568","US","United States","Maryland","Harford","2020-04-04",-48,-24,49,-64,-34,15,24025
"127625","US","United States","Maryland","Howard","2020-04-04",-59,-41,5,-30,-44,19,24027
"127739","US","United States","Maryland","Montgomery","2020-04-04",-55,-32,8,-55,-46,20,24031
"127796","US","United States","Maryland","Prince George's","2020-04-04",-42,-23,-12,-52,-39,17,24033
"128081","US","United States","Maryland","Washington","2020-04-04",-49,-21,30,-26,-32,13,24043
"128309","US","United States","Massachusetts","Barnstable","2020-04-04",-52,-22,36,-48,-40,15,25001
"128423","US","United States","Massachusetts","Bristol","2020-04-04",-46,-12,27,-39,-39,15,25005
"128537","US","United States","Massachusetts","Essex","2020-04-04",-50,-20,67,-36,-43,16,25009
"128651","US","United States","Massachusetts","Hampden","2020-04-04",-48,-11,63,-40,-36,13,25013
"128765","US","United States","Massachusetts","Middlesex","2020-04-04",-58,-24,26,-61,-46,18,25017
"128879","US","United States","Massachusetts","Norfolk","2020-04-04",-56,-17,68,-49,-45,18,25021
"128936","US","United States","Massachusetts","Plymouth","2020-04-04",-48,-13,63,-38,-38,16,25023
"128993","US","United States","Massachusetts","Suffolk","2020-04-04",-66,-16,-24,-74,-53,19,25025
"129050","US","United States","Massachusetts","Worcester","2020-04-04",-49,-22,40,-55,-38,15,25027
"129672","US","United States","Michigan","Berrien","2020-04-04",-52,-19,1,-38,-39,14,26021
"129786","US","United States","Michigan","Calhoun","2020-04-04",-55,-21,-16,-38,-40,15,26025
"130470","US","United States","Michigan","Genesee","2020-04-04",-59,-24,14,-54,-46,16,26049
"130926","US","United States","Michigan","Ingham","2020-04-04",-65,-31,-15,-64,-42,17,26065
"131267","US","United States","Michigan","Kalamazoo","2020-04-04",-63,-30,4,-68,-41,17,26077
"131381","US","United States","Michigan","Kent","2020-04-04",-67,-30,-33,-60,-44,17,26081
"131773","US","United States","Michigan","Macomb","2020-04-04",-61,-28,89,-28,-53,18,26099
"132223","US","United States","Michigan","Monroe","2020-04-04",-57,-20,52,-27,-37,15,26115
"132507","US","United States","Michigan","Oakland","2020-04-04",-68,-32,15,-45,-52,18,26125
"132842","US","United States","Michigan","Ottawa","2020-04-04",-60,-30,32,-30,-45,17,26139
"133005","US","United States","Michigan","Saginaw","2020-04-04",-65,-27,0,-52,-44,16,26145
"133213","US","United States","Michigan","St. Clair","2020-04-04",-55,-25,45,-45,-44,15,26147
"133441","US","United States","Michigan","Washtenaw","2020-04-04",-66,-45,54,-50,-53,18,26161
"133498","US","United States","Michigan","Wayne","2020-04-04",-59,-22,17,-57,-48,17,26163
"133726","US","United States","Minnesota","Anoka","2020-04-04",-45,-9,79,-27,-35,16,27003
"134597","US","United States","Minnesota","Dakota","2020-04-04",-50,-18,45,-35,-39,17,27037
"135035","US","United States","Minnesota","Hennepin","2020-04-04",-57,-18,23,-66,-43,18,27053
"136396","US","United States","Minnesota","Olmsted","2020-04-04",-55,-15,29,-45,-36,16,27109
"136780","US","United States","Minnesota","Ramsey","2020-04-04",-58,-13,3,-31,-39,17,27123
"137281","US","United States","Minnesota","St. Louis","2020-04-04",-54,-18,6,-46,-36,16,27137
"137338","US","United States","Minnesota","Stearns","2020-04-04",-54,-19,-38,-52,-34,15,27145
"137779","US","United States","Minnesota","Washington","2020-04-04",-49,-21,59,-20,-38,17,27163
"138920","US","United States","Mississippi","DeSoto","2020-04-04",-46,-2,-11,-17,-32,14,28033
"139261","US","United States","Mississippi","Harrison","2020-04-04",-55,-21,-19,-40,-45,16,28047
"139318","US","United States","Mississippi","Hinds","2020-04-04",-44,-7,-43,-33,-30,14,28049
"139525","US","United States","Mississippi","Jackson","2020-04-04",-45,-17,-39,-42,-38,15,28059
"141173","US","United States","Mississippi","Rankin","2020-04-04",-61,-23,-69,-34,-30,15,28121
"142821","US","United States","Missouri","Boone","2020-04-04",-57,12,-32,-51,-34,13,29019
"143243","US","United States","Missouri","Cass","2020-04-04",-44,0,-40,-25,-30,14,29037
"143483","US","United States","Missouri","Clay","2020-04-04",-50,1,31,-35,-37,15,29047
"144128","US","United States","Missouri","Franklin","2020-04-04",-40,17,-2,-18,-21,12,29071
"144245","US","United States","Missouri","Greene","2020-04-04",-58,-21,-50,-37,-35,13,29077
"144661","US","United States","Missouri","Jackson","2020-04-04",-51,-9,-43,-19,-37,13,29095
"144718","US","United States","Missouri","Jasper","2020-04-04",-42,5,-12,-13,-27,12,29097
"144775","US","United States","Missouri","Jefferson","2020-04-04",-45,-2,12,-2,-32,14,29099
"146456","US","United States","Missouri","Platte","2020-04-04",-60,18,8,-80,-34,16,29165
"147005","US","United States","Missouri","St. Charles","2020-04-04",-53,-1,-31,-24,-37,15,29183
"147168","US","United States","Missouri","St. Louis","2020-04-04",-64,-2,-58,-42,-41,15,29189
"147225","US","United States","Missouri","St. Louis","2020-04-04",-52,-13,-46,-58,-39,16,29189
"148519","US","United States","Montana","Flathead","2020-04-04",-49,-21,-25,-48,-38,12,30029
"148576","US","United States","Montana","Gallatin","2020-04-04",-59,-26,8,-62,-45,15,30031
"149034","US","United States","Montana","Missoula","2020-04-04",-52,-17,40,-31,-38,12,30063
"149578","US","United States","Montana","Yellowstone","2020-04-04",-46,-6,41,-47,-33,11,30111
"150635","US","United States","Nebraska","Douglas","2020-04-04",-49,-3,-6,-41,-28,13,31055
"151196","US","United States","Nebraska","Lancaster","2020-04-04",-45,-14,28,-31,-28,13,31109
"151851","US","United States","Nebraska","Sarpy","2020-04-04",-44,-8,45,-8,-26,13,31153
"152495","US","United States","Nevada","Clark","2020-04-04",-48,-18,-56,-59,-56,18,32003
"152973","US","United States","Nevada","Washoe","2020-04-04",-49,-18,-22,-62,-46,16,32031
"153429","US","United States","New Hampshire","Hillsborough","2020-04-04",-54,-21,85,-37,-39,14,33011
"153486","US","United States","New Hampshire","Merrimack","2020-04-04",-47,-19,14,-61,-33,12,33013
"153543","US","United States","New Hampshire","Rockingham","2020-04-04",-48,-19,82,-53,-37,15,33015
"153771","US","United States","New Jersey","Atlantic","2020-04-04",-65,3,39,-62,-55,18,34001
"153828","US","United States","New Jersey","Bergen","2020-04-04",-73,0,8,-53,-54,21,34003
"153885","US","United States","New Jersey","Burlington","2020-04-04",-64,12,49,-43,-37,16,34005
"153942","US","United States","New Jersey","Camden","2020-04-04",-61,2,-9,-56,-37,16,34007
"154113","US","United States","New Jersey","Essex","2020-04-04",-65,-11,-14,-75,-46,19,34013
"154170","US","United States","New Jersey","Gloucester","2020-04-04",-64,-4,11,-28,-36,16,34015
"154227","US","United States","New Jersey","Hudson","2020-04-04",-66,-3,-29,-66,-55,21,34017
"154341","US","United States","New Jersey","Mercer","2020-04-04",-64,34,17,-70,-40,17,34021
"154398","US","United States","New Jersey","Middlesex","2020-04-04",-71,2,75,-61,-47,19,34023
"154455","US","United States","New Jersey","Monmouth","2020-04-04",-67,11,101,-47,-42,17,34025
"154512","US","United States","New Jersey","Morris","2020-04-04",-67,2,49,-44,-48,19,34027
"154569","US","United States","New Jersey","Ocean","2020-04-04",-62,2,5,-47,-39,15,34029
"154626","US","United States","New Jersey","Passaic","2020-04-04",-66,-9,54,-45,-49,19,34031
"154740","US","United States","New Jersey","Somerset","2020-04-04",-71,9,55,66,-45,19,34035
"154854","US","United States","New Jersey","Union","2020-04-04",-64,-8,26,-53,-46,20,34039
"155025","US","United States","New Mexico","Bernalillo","2020-04-04",-47,-15,3,-39,-39,14,35001
"155367","US","United States","New Mexico","Eddy","2020-04-04",-38,-8,-46,-19,-18,13,35015
"155595","US","United States","New Mexico","Lea","2020-04-04",-41,-8,-26,-42,-20,13,35025
"156108","US","United States","New Mexico","San Juan","2020-04-04",-44,-6,-1,-22,-31,14,35045
"156222","US","United States","New Mexico","Sandoval","2020-04-04",-38,-9,20,-48,-42,14,35043
"156279","US","United States","New Mexico","Santa Fe","2020-04-04",-51,-21,-31,-38,-45,14,35049
"156597","US","United States","New Mexico","Valencia","2020-04-04",-31,29,-12,-31,-30,12,35061
"156711","US","United States","New York","Albany","2020-04-04",-55,-16,173,-55,-37,13,36001
"156825","US","United States","New York","Bronx","2020-04-04",-53,-17,-24,-46,-51,19,36005
"156882","US","United States","New York","Broome","2020-04-04",-50,-18,56,-42,-37,13,36007
"157452","US","United States","New York","Dutchess","2020-04-04",-49,-15,160,-57,-40,15,36027
"157509","US","United States","New York","Erie","2020-04-04",-53,-16,56,-48,-41,14,36029
"157965","US","United States","New York","Kings","2020-04-04",-64,-22,-9,-60,-53,19,36047
"158193","US","United States","New York","Monroe","2020-04-04",-52,-18,87,-41,-40,14,36055
"158307","US","United States","New York","Nassau","2020-04-04",-61,-20,41,-62,-51,20,36059
"158364","US","United States","New York","New York","2020-04-04",-85,-43,-62,-77,-57,19,36061
"158421","US","United States","New York","Niagara","2020-04-04",-43,-7,-10,-55,-40,13,36063
"158535","US","United States","New York","Onondaga","2020-04-04",-53,-21,110,-49,-40,14,36067
"158592","US","United States","New York","Ontario","2020-04-04",-55,-20,74,-53,-38,12,36069
"158649","US","United States","New York","Orange","2020-04-04",-51,-24,174,-43,-38,16,36071
"158934","US","United States","New York","Queens","2020-04-04",-65,-28,4,-72,-61,23,36081
"158991","US","United States","New York","Rensselaer","2020-04-04",-38,-22,11,-39,-36,12,36083
"159048","US","United States","New York","Richmond","2020-04-04",-56,-20,-10,-56,-48,20,36085
"159105","US","United States","New York","Rockland","2020-04-04",-62,-19,158,-62,-47,18,36087
"159162","US","United States","New York","Saratoga","2020-04-04",-54,-14,87,-32,-35,13,36091
"159561","US","United States","New York","Suffolk","2020-04-04",-51,-20,133,-64,-45,18,36103
