"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"79509","US","United States","California","Yolo","2020-02-25",3,1,43,7,3,-1,6113
"79680","US","United States","Colorado","Adams","2020-02-25",-4,3,-15,-10,2,2,8001
"79794","US","United States","Colorado","Arapahoe","2020-02-25",-2,-12,-29,-7,2,2,8005
"79911","US","United States","Colorado","Boulder","2020-02-25",-2,-1,-27,-3,3,1,8013
"79968","US","United States","Colorado","Broomfield","2020-02-25",0,5,-21,4,2,1,8014
"80233","US","United States","Colorado","Denver","2020-02-25",-3,-1,-25,1,2,2,8031
"80290","US","United States","Colorado","Douglas","2020-02-25",-7,-7,-24,-12,1,2,8035
"80347","US","United States","Colorado","Eagle","2020-02-25",4,3,-8,-4,3,1,8037
"80404","US","United States","Colorado","El Paso","2020-02-25",-7,-9,-34,-9,1,2,8041
"80575","US","United States","Colorado","Garfield","2020-02-25",3,2,-11,2,5,0,8045
"80842","US","United States","Colorado","Jefferson","2020-02-25",-1,-7,-33,-9,2,1,8059
"81071","US","United States","Colorado","Larimer","2020-02-25",-2,-1,-26,-6,4,1,8069
"81299","US","United States","Colorado","Mesa","2020-02-25",7,2,7,7,3,-1,8077
"81818","US","United States","Colorado","Pueblo","2020-02-25",-1,-3,-12,-2,1,1,8101
"82192","US","United States","Colorado","Weld","2020-02-25",0,2,-22,-3,2,2,8123
"82362","US","United States","Connecticut","Fairfield","2020-02-25",-1,-2,3,-1,2,0,9001
"82419","US","United States","Connecticut","Hartford","2020-02-25",3,-1,9,2,3,0,9003
"82533","US","United States","Connecticut","Middlesex","2020-02-25",0,-1,8,-21,2,0,9007
"82590","US","United States","Connecticut","New Haven","2020-02-25",1,-1,2,2,2,0,9009
"82647","US","United States","Connecticut","New London","2020-02-25",3,1,3,3,4,0,9011
"82761","US","United States","Connecticut","Windham","2020-02-25",4,-3,6,-12,3,0,9015
"82932","US","United States","Delaware","New Castle","2020-02-25",0,-1,-9,-4,2,0,10003
"82989","US","United States","Delaware","Sussex","2020-02-25",2,-5,-15,-1,1,2,10005
"83160","US","United States","Florida","Alachua","2020-02-25",-2,-8,-42,-2,0,2,12001
"83274","US","United States","Florida","Bay","2020-02-25",9,3,2,8,4,1,12005
"83388","US","United States","Florida","Brevard","2020-02-25",6,2,27,27,3,0,12009
"83445","US","United States","Florida","Broward","2020-02-25",3,3,8,2,2,0,12011
"83558","US","United States","Florida","Charlotte","2020-02-25",6,5,17,12,0,0,12015
"83729","US","United States","Florida","Collier","2020-02-25",6,6,14,-7,0,0,12021
"83786","US","United States","Florida","Columbia","2020-02-25",3,-19,-29,0,0,3,12023
"83957","US","United States","Florida","Duval","2020-02-25",-4,-7,-37,-3,0,2,12031
"84014","US","United States","Florida","Escambia","2020-02-25",5,-1,0,15,2,0,12033
"84584","US","United States","Florida","Hernando","2020-02-25",1,5,-9,-4,1,1,12053
"84698","US","United States","Florida","Hillsborough","2020-02-25",4,2,8,7,3,0,12057
"84812","US","United States","Florida","Indian River","2020-02-25",3,4,32,2,3,0,12061
"85019","US","United States","Florida","Lake","2020-02-25",5,-3,9,3,1,0,12069
"85076","US","United States","Florida","Lee","2020-02-25",7,1,25,15,2,0,12071
"85133","US","United States","Florida","Leon","2020-02-25",1,-1,-15,-10,2,1,12073
"85345","US","United States","Florida","Manatee","2020-02-25",5,3,22,14,2,0,12081
"85402","US","United States","Florida","Marion","2020-02-25",2,-3,-19,20,1,1,12083
"85459","US","United States","Florida","Martin","2020-02-25",6,2,23,8,3,0,12085
"85516","US","United States","Florida","Miami-Dade","2020-02-25",1,1,7,0,2,0,12086
"85573","US","United States","Florida","Monroe","2020-02-25",8,13,11,1,1,1,12087
"85630","US","United States","Florida","Nassau","2020-02-25",-8,-8,-41,-30,-1,3,12089
"85687","US","United States","Florida","Okaloosa","2020-02-25",9,4,15,13,2,0,12091
"85744","US","United States","Florida","Okeechobee","2020-02-25",9,-1,8,0,1,0,12093
"85801","US","United States","Florida","Orange","2020-02-25",3,2,10,7,3,0,12095
"85858","US","United States","Florida","Osceola","2020-02-25",5,4,13,5,2,0,12097
"85915","US","United States","Florida","Palm Beach","2020-02-25",1,1,12,2,2,1,12099
"85972","US","United States","Florida","Pasco","2020-02-25",3,-3,-11,3,1,0,12101
"86029","US","United States","Florida","Pinellas","2020-02-25",5,4,5,12,2,0,12103
"86086","US","United States","Florida","Polk","2020-02-25",6,3,8,7,2,0,12105
"86257","US","United States","Florida","Sarasota","2020-02-25",7,6,27,10,1,0,12115
"86314","US","United States","Florida","Seminole","2020-02-25",2,5,14,33,2,0,12117
"86371","US","United States","Florida","St. Johns","2020-02-25",3,3,-22,-4,2,1,12109
"86428","US","United States","Florida","St. Lucie","2020-02-25",3,6,23,-1,2,0,12111
"86485","US","United States","Florida","Sumter","2020-02-25",5,2,-21,7,-2,0,12119
"86712","US","United States","Florida","Volusia","2020-02-25",7,3,5,0,2,0,12127
"86826","US","United States","Florida","Walton","2020-02-25",14,1,44,8,3,0,12131
"87335","US","United States","Georgia","Bartow","2020-02-25",9,8,19,3,3,0,13015
"87506","US","United States","Georgia","Bibb","2020-02-25",7,2,-10,5,0,1,13021
"87961","US","United States","Georgia","Camden","2020-02-25",-3,-1,-29,6,0,2,13039
"88244","US","United States","Georgia","Chatham","2020-02-25",1,-1,-17,0,2,1,13051
"88471","US","United States","Georgia","Clarke","2020-02-25",3,1,5,4,3,0,13059
"88528","US","United States","Georgia","Clayton","2020-02-25",6,0,16,4,3,0,13063
"88606","US","United States","Georgia","Cobb","2020-02-25",4,7,23,7,2,-1,13067
"88777","US","United States","Georgia","Columbia","2020-02-25",4,2,12,-2,1,0,13073
"89219","US","United States","Georgia","DeKalb","2020-02-25",4,2,9,0,2,0,13089
"89447","US","United States","Georgia","Douglas","2020-02-25",5,3,11,-4,2,0,13097
"90072","US","United States","Georgia","Fulton","2020-02-25",4,1,22,1,2,0,13121
"90186","US","United States","Georgia","Glynn","2020-02-25",3,17,-30,1,0,2,13127
"90414","US","United States","Georgia","Gwinnett","2020-02-25",5,2,31,-7,3,0,13135
"90632","US","United States","Georgia","Haralson","2020-02-25",12,7,2,-6,1,-1,13143
"91798","US","United States","Georgia","Lowndes","2020-02-25",9,-2,-1,0,2,1,13185
"92553","US","United States","Georgia","Muscogee","2020-02-25",7,5,10,-7,1,-1,13215
"93312","US","United States","Georgia","Richmond","2020-02-25",5,6,-5,2,1,1,13245
"95205","US","United States","Hawaii","Hawaii","2020-02-25",1,-3,15,4,-1,0,15001
"95262","US","United States","Hawaii","Honolulu","2020-02-25",1,0,3,-1,0,1,15003
"95319","US","United States","Hawaii","Kauai","2020-02-25",4,5,1,9,0,1,15007
"95376","US","United States","Hawaii","Maui","2020-02-25",3,-1,8,0,0,0,15009
"95490","US","United States","Idaho","Ada","2020-02-25",8,6,44,6,2,-1,16001
"95895","US","United States","Idaho","Bonneville","2020-02-25",6,6,1,10,1,-1,16019
"96005","US","United States","Idaho","Canyon","2020-02-25",9,9,41,8,3,-1,16027
"96653","US","United States","Idaho","Kootenai","2020-02-25",6,2,61,2,3,-1,16055
"97891","US","United States","Illinois","Champaign","2020-02-25",3,-2,-31,-4,2,1,17019
"98233","US","United States","Illinois","Cook","2020-02-25",-1,-2,-3,-3,1,1,17031
"98575","US","United States","Illinois","DuPage","2020-02-25",-3,3,-3,2,1,1,17043
"99708","US","United States","Illinois","Kane","2020-02-25",-3,1,-6,-3,0,1,17089
"99936","US","United States","Illinois","Lake","2020-02-25",-1,5,-8,-7,0,1,17097
"100392","US","United States","Illinois","Madison","2020-02-25",1,-2,-14,0,2,0,17119
"100721","US","United States","Illinois","McHenry","2020-02-25",-1,0,-2,-1,0,2,17111
"100778","US","United States","Illinois","McLean","2020-02-25",-4,-1,-52,-5,1,2,17113
"101212","US","United States","Illinois","Peoria","2020-02-25",-3,-3,-10,7,0,1,17143
"101602","US","United States","Illinois","Rock Island","2020-02-25",-5,-1,0,-4,1,1,17161
"101716","US","United States","Illinois","Sangamon","2020-02-25",1,1,-10,-6,1,1,17167
"101872","US","United States","Illinois","St. Clair","2020-02-25",5,-2,3,1,1,0,17163
"102518","US","United States","Illinois","Will","2020-02-25",-3,-4,-7,-1,1,1,17197
"102632","US","United States","Illinois","Winnebago","2020-02-25",3,-10,6,-1,4,0,17201
"102860","US","United States","Indiana","Allen","2020-02-25",3,3,-10,-1,2,0,18003
"103299","US","United States","Indiana","Clark","2020-02-25",6,16,3,0,2,0,18019
"103869","US","United States","Indiana","Elkhart","2020-02-25",8,-4,2,13,4,0,18039
"104553","US","United States","Indiana","Hendricks","2020-02-25",4,4,-22,2,2,0,18063
"105294","US","United States","Indiana","Lake","2020-02-25",-5,-4,-7,9,-1,1,18089
"105351","US","United States","Indiana","LaPorte","2020-02-25",-5,2,-2,1,1,1,18091
"105522","US","United States","Indiana","Marion","2020-02-25",5,1,-8,2,2,0,18097
"105749","US","United States","Indiana","Monroe","2020-02-25",5,5,-16,5,2,0,18105
"106342","US","United States","Indiana","Porter","2020-02-25",-5,-2,-13,-1,2,1,18127
"106911","US","United States","Indiana","St. Joseph","2020-02-25",4,2,-14,4,1,0,18141
"107190","US","United States","Indiana","Tippecanoe","2020-02-25",0,5,-19,-6,2,0,18157
"109565","US","United States","Iowa","Dubuque","2020-02-25",-4,21,-7,-38,2,1,19061
"110683","US","United States","Iowa","Johnson","2020-02-25",0,-12,-4,1,1,0,19103
"110951","US","United States","Iowa","Linn","2020-02-25",-6,19,7,7,1,0,19113
"111972","US","United States","Iowa","Polk","2020-02-25",-2,7,24,0,-2,1,19153
"112029","US","United States","Iowa","Pottawattamie","2020-02-25",1,-1,12,-6,2,0,19155
"112183","US","United States","Iowa","Scott","2020-02-25",2,-10,9,-35,0,1,19163
"113989","US","United States","Kansas","Douglas","2020-02-25",0,-4,15,-4,2,0,20045
"114635","US","United States","Kansas","Johnson","2020-02-25",0,-6,12,-24,2,0,20091
"115938","US","United States","Kansas","Sedgwick","2020-02-25",4,0,-12,-2,1,1,20173
"116052","US","United States","Kansas","Shawnee","2020-02-25",6,-2,8,6,1,0,20177
"116434","US","United States","Kansas","Wyandotte","2020-02-25",6,-13,13,-6,2,0,20209
"116912","US","United States","Kentucky","Boone","2020-02-25",6,5,-14,5,3,1,21015
"118128","US","United States","Kentucky","Fayette","2020-02-25",2,6,-1,2,2,0,21067
"119251","US","United States","Kentucky","Jefferson","2020-02-25",5,13,8,6,2,0,21111
"119421","US","United States","Kentucky","Kenton","2020-02-25",4,9,-7,5,2,0,21117
"119605","US","United States","Kentucky","Laurel","2020-02-25",8,5,12,5,1,0,21125
"121959","US","United States","Kentucky","Warren","2020-02-25",8,2,-8,-12,4,-1,21227
"122811","US","United States","Louisiana","Caddo","2020-02-25",14,3,30,2,1,-1,22017
"122868","US","United States","Louisiana","Calcasieu","2020-02-25",17,1,43,0,-28,3,22019
"123250","US","United States","Louisiana","East Baton Rouge","2020-02-25",1,-2,-12,-10,-34,6,22033
"123761","US","United States","Louisiana","Jefferson","2020-02-25",-4,-17,28,11,-65,12,22051
"123874","US","United States","Louisiana","Lafayette","2020-02-25",11,-1,11,11,-53,9,22055
"124273","US","United States","Louisiana","Orleans","2020-02-25",87,68,127,185,-63,6,22071
"125138","US","United States","Louisiana","St. Tammany","2020-02-25",3,-2,19,-3,-59,9,22103
"125252","US","United States","Louisiana","Terrebonne","2020-02-25",17,7,17,-9,-56,8,22109
"125990","US","United States","Maine","Cumberland","2020-02-25",5,3,8,4,2,0,23005
"126161","US","United States","Maine","Kennebec","2020-02-25",4,5,-2,8,4,0,23011
"126389","US","United States","Maine","Penobscot","2020-02-25",4,-3,4,19,3,0,23019
"126731","US","United States","Maine","York","2020-02-25",4,1,27,5,2,0,23031
"126902","US","United States","Maryland","Anne Arundel","2020-02-25",1,-5,-14,-1,2,0,24003
"126959","US","United States","Maryland","Baltimore","2020-02-25",3,-1,0,-2,4,0,24005
"127016","US","United States","Maryland","Baltimore","2020-02-25",-1,-2,-10,-3,3,0,24005
"127187","US","United States","Maryland","Carroll","2020-02-25",3,4,-3,2,3,0,24013
"127244","US","United States","Maryland","Cecil","2020-02-25",1,-4,-15,0,3,1,24015
"127415","US","United States","Maryland","Frederick","2020-02-25",2,3,1,-6,2,0,24021
"127529","US","United States","Maryland","Harford","2020-02-25",0,-6,-6,5,1,1,24025
"127586","US","United States","Maryland","Howard","2020-02-25",-1,-6,-14,10,3,0,24027
"127700","US","United States","Maryland","Montgomery","2020-02-25",-2,-7,1,2,2,1,24031
"127757","US","United States","Maryland","Prince George's","2020-02-25",3,-4,5,0,2,1,24033
"128042","US","United States","Maryland","Washington","2020-02-25",6,2,11,-4,2,0,24043
"128270","US","United States","Massachusetts","Barnstable","2020-02-25",0,-1,0,-11,1,1,25001
"128327","US","United States","Massachusetts","Berkshire","2020-02-25",4,-8,4,5,3,0,25003
"128384","US","United States","Massachusetts","Bristol","2020-02-25",4,-1,1,3,4,0,25005
"128498","US","United States","Massachusetts","Essex","2020-02-25",4,-6,21,0,3,0,25009
"128612","US","United States","Massachusetts","Hampden","2020-02-25",5,-4,17,5,2,0,25013
"128726","US","United States","Massachusetts","Middlesex","2020-02-25",2,-3,14,0,3,0,25017
"128840","US","United States","Massachusetts","Norfolk","2020-02-25",3,-3,11,3,3,0,25021
"128897","US","United States","Massachusetts","Plymouth","2020-02-25",2,-1,22,-3,3,0,25023
"128954","US","United States","Massachusetts","Suffolk","2020-02-25",1,-2,13,2,3,0,25025
"129011","US","United States","Massachusetts","Worcester","2020-02-25",3,-2,8,5,3,0,25027
"129633","US","United States","Michigan","Berrien","2020-02-25",7,4,-10,-1,1,0,26021
"129747","US","United States","Michigan","Calhoun","2020-02-25",1,-1,-13,1,1,1,26025
"130431","US","United States","Michigan","Genesee","2020-02-25",5,5,15,7,2,0,26049
"130602","US","United States","Michigan","Grand Traverse","2020-02-25",2,-1,1,4,4,0,26055
"130887","US","United States","Michigan","Ingham","2020-02-25",3,6,-5,3,2,0,26065
"131228","US","United States","Michigan","Kalamazoo","2020-02-25",3,1,-14,-6,2,0,26077
"131342","US","United States","Michigan","Kent","2020-02-25",4,1,10,4,2,0,26081
"131734","US","United States","Michigan","Macomb","2020-02-25",5,6,31,1,1,0,26099
"132184","US","United States","Michigan","Monroe","2020-02-25",5,8,-6,2,2,0,26115
"132468","US","United States","Michigan","Oakland","2020-02-25",3,5,3,0,1,0,26125
"132803","US","United States","Michigan","Ottawa","2020-02-25",5,4,4,-11,3,0,26139
"133174","US","United States","Michigan","St. Clair","2020-02-25",4,1,-11,11,4,-1,26147
"133402","US","United States","Michigan","Washtenaw","2020-02-25",3,-11,-4,-2,-2,1,26161
"133459","US","United States","Michigan","Wayne","2020-02-25",6,3,-1,7,2,0,26163
"133687","US","United States","Minnesota","Anoka","2020-02-25",4,9,6,-1,2,0,27003
"134558","US","United States","Minnesota","Dakota","2020-02-25",4,0,7,-4,2,0,27037
"134996","US","United States","Minnesota","Hennepin","2020-02-25",5,0,7,10,1,0,27053
"136357","US","United States","Minnesota","Olmsted","2020-02-25",-1,6,-6,-4,-1,1,27109
"136741","US","United States","Minnesota","Ramsey","2020-02-25",11,3,11,3,3,0,27123
"137242","US","United States","Minnesota","St. Louis","2020-02-25",5,1,2,-2,1,0,27137
"137299","US","United States","Minnesota","Stearns","2020-02-25",5,6,-44,2,3,0,27145
"137740","US","United States","Minnesota","Washington","2020-02-25",5,3,4,-3,2,0,27163
"138881","US","United States","Mississippi","DeSoto","2020-02-25",7,9,10,-9,1,0,28033
"139222","US","United States","Mississippi","Harrison","2020-02-25",16,1,60,34,-25,3,28047
"139486","US","United States","Mississippi","Jackson","2020-02-25",5,-2,-5,14,-23,3,28059
"139858","US","United States","Mississippi","Lauderdale","2020-02-25",10,3,-4,6,1,-1,28075
"142782","US","United States","Missouri","Boone","2020-02-25",0,-5,-6,-6,2,1,29019
"143204","US","United States","Missouri","Cass","2020-02-25",2,-2,7,-24,3,1,29037
"143444","US","United States","Missouri","Clay","2020-02-25",-3,5,13,6,2,1,29047
"144089","US","United States","Missouri","Franklin","2020-02-25",4,3,-23,-4,2,1,29071
"144206","US","United States","Missouri","Greene","2020-02-25",3,-4,-5,8,1,0,29077
"144622","US","United States","Missouri","Jackson","2020-02-25",5,-2,2,1,2,0,29095
"144679","US","United States","Missouri","Jasper","2020-02-25",2,3,-9,11,2,0,29097
"144736","US","United States","Missouri","Jefferson","2020-02-25",0,-3,-2,12,2,0,29099
"146417","US","United States","Missouri","Platte","2020-02-25",-8,26,4,-1,1,1,29165
"146966","US","United States","Missouri","St. Charles","2020-02-25",-1,-3,0,1,1,1,29183
"147129","US","United States","Missouri","St. Louis","2020-02-25",13,-3,1,-1,1,0,29189
"147186","US","United States","Missouri","St. Louis","2020-02-25",0,3,-2,-1,2,0,29189
"148480","US","United States","Montana","Flathead","2020-02-25",10,-3,-6,1,3,-1,30029
"148537","US","United States","Montana","Gallatin","2020-02-25",4,1,13,7,1,-1,30031
"148995","US","United States","Montana","Missoula","2020-02-25",4,4,31,7,2,-1,30063
"149539","US","United States","Montana","Yellowstone","2020-02-25",3,3,11,0,4,0,30111
"150596","US","United States","Nebraska","Douglas","2020-02-25",2,4,12,2,2,0,31055
"151157","US","United States","Nebraska","Lancaster","2020-02-25",8,-5,13,1,3,0,31109
"151812","US","United States","Nebraska","Sarpy","2020-02-25",2,-3,23,2,2,0,31153
"152456","US","United States","Nevada","Clark","2020-02-25",5,0,4,2,-3,1,32003
"152934","US","United States","Nevada","Washoe","2020-02-25",4,10,34,-1,-1,0,32031
"153333","US","United States","New Hampshire","Grafton","2020-02-25",6,2,19,-1,-4,0,33009
"153390","US","United States","New Hampshire","Hillsborough","2020-02-25",3,-6,10,5,-10,1,33011
"153447","US","United States","New Hampshire","Merrimack","2020-02-25",4,-1,-5,6,-11,2,33013
"153504","US","United States","New Hampshire","Rockingham","2020-02-25",3,-3,28,17,-10,1,33015
"153732","US","United States","New Jersey","Atlantic","2020-02-25",0,-1,-15,4,3,1,34001
"153789","US","United States","New Jersey","Bergen","2020-02-25",-1,-2,-4,3,3,0,34003
"153846","US","United States","New Jersey","Burlington","2020-02-25",0,-1,-3,-1,1,0,34005
"153903","US","United States","New Jersey","Camden","2020-02-25",1,-1,-4,-3,1,1,34007
"153960","US","United States","New Jersey","Cape May","2020-02-25",-6,-3,-22,-16,3,1,34009
"154074","US","United States","New Jersey","Essex","2020-02-25",-1,-2,-3,-2,3,1,34013
"154131","US","United States","New Jersey","Gloucester","2020-02-25",1,-4,-5,5,2,0,34015
"154188","US","United States","New Jersey","Hudson","2020-02-25",-1,-6,-7,0,2,0,34017
"154302","US","United States","New Jersey","Mercer","2020-02-25",-1,-3,1,-3,2,1,34021
"154359","US","United States","New Jersey","Middlesex","2020-02-25",-2,-5,-5,0,2,0,34023
"154416","US","United States","New Jersey","Monmouth","2020-02-25",0,-5,-8,-3,2,1,34025
"154473","US","United States","New Jersey","Morris","2020-02-25",-2,-1,3,-4,3,0,34027
"154530","US","United States","New Jersey","Ocean","2020-02-25",-1,-3,-15,-4,2,0,34029
"154587","US","United States","New Jersey","Passaic","2020-02-25",-1,-3,6,0,2,0,34031
"154644","US","United States","New Jersey","Salem","2020-02-25",9,-5,-12,0,3,1,34033
"154701","US","United States","New Jersey","Somerset","2020-02-25",-2,-3,-4,-6,1,0,34035
"154815","US","United States","New Jersey","Union","2020-02-25",0,-4,-3,12,3,1,34039
"154872","US","United States","New Jersey","Warren","2020-02-25",4,-5,0,2,2,0,34041
"154986","US","United States","New Mexico","Bernalillo","2020-02-25",5,4,-4,3,3,0,35001
"155328","US","United States","New Mexico","Eddy","2020-02-25",2,2,0,2,4,-1,35015
"155556","US","United States","New Mexico","Lea","2020-02-25",-5,-1,5,-4,2,-1,35025
"156069","US","United States","New Mexico","San Juan","2020-02-25",9,24,20,-9,2,0,35045
"156183","US","United States","New Mexico","Sandoval","2020-02-25",6,6,-1,0,3,0,35043
"156240","US","United States","New Mexico","Santa Fe","2020-02-25",1,5,1,8,3,0,35049
"156558","US","United States","New Mexico","Valencia","2020-02-25",1,6,0,6,4,0,35061
"156672","US","United States","New York","Albany","2020-02-25",4,0,12,4,4,0,36001
"156786","US","United States","New York","Bronx","2020-02-25",0,-3,-1,2,3,0,36005
"156843","US","United States","New York","Broome","2020-02-25",10,3,13,5,5,0,36007
"157413","US","United States","New York","Dutchess","2020-02-25",3,-1,12,0,4,0,36027
"157470","US","United States","New York","Erie","2020-02-25",3,3,1,1,4,0,36029
"157926","US","United States","New York","Kings","2020-02-25",-3,-4,-4,0,3,0,36047
"158154","US","United States","New York","Monroe","2020-02-25",3,-1,7,-1,3,0,36055
"158268","US","United States","New York","Nassau","2020-02-25",1,-4,2,-14,3,0,36059
"158325","US","United States","New York","New York","2020-02-25",-3,-3,3,-1,3,1,36061
"158382","US","United States","New York","Niagara","2020-02-25",5,-1,10,38,3,0,36063
"158439","US","United States","New York","Oneida","2020-02-25",6,1,0,3,4,0,36065
"158496","US","United States","New York","Onondaga","2020-02-25",5,-2,-1,8,4,0,36067
"158553","US","United States","New York","Ontario","2020-02-25",2,2,6,12,3,0,36069
"158610","US","United States","New York","Orange","2020-02-25",1,-5,6,1,3,0,36071
"158895","US","United States","New York","Queens","2020-02-25",-3,-5,-4,-2,3,0,36081
"158952","US","United States","New York","Rensselaer","2020-02-25",7,1,5,16,3,0,36083
"159009","US","United States","New York","Richmond","2020-02-25",-3,-3,-7,1,4,0,36085
"159066","US","United States","New York","Rockland","2020-02-25",1,-4,-1,2,3,0,36087
"159123","US","United States","New York","Saratoga","2020-02-25",5,-2,10,1,3,-1,36091
"159180","US","United States","New York","Schenectady","2020-02-25",6,0,6,3,3,-1,36093
"159522","US","United States","New York","Suffolk","2020-02-25",-1,-3,-4,-3,4,0,36103
"159693","US","United States","New York","Tompkins","2020-02-25",4,2,-4,12,-5,0,36109
"159750","US","United States","New York","Ulster","2020-02-25",5,-1,10,10,4,0,36111
"159978","US","United States","New York","Westchester","2020-02-25",-1,-5,-5,-1,3,0,36119
"160767","US","United States","North Carolina","Buncombe","2020-02-25",5,1,62,7,4,-2,37021
"161605","US","United States","North Carolina","Cumberland","2020-02-25",7,-5,15,2,0,0,37051
"161947","US","United States","North Carolina","Durham","2020-02-25",5,1,18,-2,3,-1,37063
"162061","US","United States","North Carolina","Forsyth","2020-02-25",5,-2,5,13,2,0,37067
"162420","US","United States","North Carolina","Guilford","2020-02-25",6,-5,14,3,4,0,37081
"162648","US","United States","North Carolina","Henderson","2020-02-25",8,0,40,-1,3,-2,37089
